"","V1","V2","V3","V4","V5"
"33",0.546231079900347,0.672139613639467,0.715430784341048,0.339079866019893,0.239720932095537
"34",0.783173318620258,0.403885832637042,0.602653768172357,0.666151857085621,0.912386575726237
"35",0.734818212141117,0.722037485585851,0.747317610885074,0.587928656050204,0.67073300199302
"36",0.503071119567349,0.825071155730731,0.549472651234635,0.825003985901528,0.579793561023982
"37",0.310723462946107,0.411060720726513,0.849125151420896,0.619753690612983,0.851000952127835
"38",0.779097270514999,0.251416369807798,0.68750836201806,0.860038150354869,0.858605539138107
"39",1.05886415101963,0.608605106999822,0.611056911467859,0.710293141752917,0.627518886648475
"40",1.08780827277974,0.541074641276878,0.746030365011339,0.727533396034556,0.618089764585718
"41",0.422925682684752,0.586638420665687,0.936347871696923,0.730867645859414,0.294266611454124
"42",0.863211166236234,0.46184701110896,0.763407016562882,0.241722721891067,0.448323484045543
"43",0.535556924265716,0.444724378131631,1.10766534592974,0.52553520118075,0.57830945132299
"44",0.548181617807565,0.505113557524623,0.368250373029656,1.16864894580388,0.888720198908061
"45",0.780321286150856,0.731265099381144,0.619288447095084,0.793640534271473,0.9863785880169
"46",0.620158881439813,0.57478553398536,0.877933227292487,0.733034366099089,0.466330934622958
"47",0.583495585466606,0.45464525132411,0.604648724035962,0.533537049921045,0.659700915644597
"48",0.820954242191137,0.363581361459884,0.61803957016827,0.540168449144966,0.643073949498249
"49",0.874283120124285,0.510508917910183,0.980892250785282,0.682478794342809,0.77995826113763
"50",0.645331568664122,0.598887287337666,0.732657695147524,0.776660602108575,0.890730421100208
"51",0.420846689284934,0.466881173964007,0.806959859046923,0.53268256812556,0.474823992490854
"52",0.63412971986014,0.692863881303446,0.789504693532029,0.647335511783566,0.819918636244017
"53",0.670236027834704,0.909753091384661,0.615686412676182,0.530603264489662,0.586525420767414
"54",0.517329918242918,0.584017154124779,0.423696035720386,0.861280986498799,0.955898881374415
"55",0.660644959781156,0.596227558942822,0.57342493054912,0.627052613412228,0.711699706983829
"56",0.661004590757484,0.751059465697615,0.851007195273818,0.533549215793523,0.745336367779461
"57",0.487206004461925,0.702337335744205,0.651050889938843,0.759348153380297,0.477525827067767
"58",0.786805311384932,0.823544422647127,0.367420690915814,0.649008561610851,0.4209149043113
"59",0.81611503670207,0.438227846195906,0.495700611912102,0.564477635973776,0.47571257341076
"60",0.816765511968145,0.889512185021826,0.710621234170454,0.822969204186026,0.461765392982377
"61",0.529610051147802,0.73006164193552,0.664078158694785,0.653197880116309,0.387384831237222
"62",0.714353079702718,0.411163194049174,0.289185351442388,0.627366920204055,0.500690121248564
"63",0.927805662170758,0.791735731709727,0.921230563254783,0.880754677189891,0.470862706462109
"64",0.581222163916073,0.504546836189126,0.541286846495182,0.461017671061707,0.778019546140859
"65",0.724153456535536,0.739964724044196,0.455646769921747,0.721363794008657,0.461732133971019
"66",0.73878645856661,0.343720588335073,0.726688592327421,0.496346197493879,0.688677778537863
"67",0.723898945855741,0.523813498048117,0.557992306667611,0.636735039338879,0.950929083784524
"68",0.667632772383428,0.730707610479784,0.419866973666958,0.743071205377738,0.655330616560407
"69",0.771380068900904,0.539040250609217,0.843613066226027,0.45414279679908,0.359239834413413
"70",0.926297285199099,0.626609232790633,0.52683865042633,0.663370392197343,0.777389864251142
"71",0.303765470557419,0.942276470976562,0.573971816303091,0.437490382891701,0.644063673007736
"72",0.690576259728829,0.856374415687706,0.45308242090777,0.385929686280135,0.633138721813107
"73",0.466960517914324,0.756835278372095,0.400881037331009,0.760901468680793,0.795281676146083
"74",0.881396075731231,0.619606482810106,0.862607680271298,0.347985745040912,0.737106095327234
"75",0.243925780000733,0.347976162013194,0.601805942984385,0.446099739377173,0.589018118988172
"76",0.763200542321847,0.378010220424644,0.535129896664606,0.882161994336649,0.577086174514954
"77",0.681867902468666,0.719510611164323,0.587075916457457,0.79373124226144,0.606620634265294
"78",0.592731745830842,0.821490176591641,0.950213278705927,0.620957354623117,0.937152846832962
"79",0.534458900929606,0.649495906176316,0.667729650237036,0.400114808361971,0.875306858175385
"80",0.349932439018538,0.891739544781829,0.598039998746609,0.505490131635935,0.471006110715421
"81",0.449409503543906,0.935759036018121,0.59641042474365,0.659273632243537,0.633722603333816
"82",0.769170680507397,0.716130884486973,0.366851929780068,0.931542222213731,0.453512288130528
"83",0.653441273831671,0.758219907539629,0.85249322085041,0.678725771321415,0.346242751272856
"84",0.868238141934689,0.87368760991231,0.431488056860023,0.450543774254759,0.659117275050809
"85",0.641092617785421,0.69534916934555,0.628630305386081,0.594836678768904,0.609981949319998
"86",0.564559497927023,0.901943912774681,0.731056519264565,0.712202272474708,0.516249990426201
"87",0.702405150932731,0.555184887758753,0.535552633589159,0.764758078948689,0.677096117239012
"88",0.524541376167262,0.621742278167381,0.721152846290408,0.466105638141667,0.545384592189807
"89",0.723976114638767,0.562755252169005,0.475364227985695,0.491463481237807,0.824657717414443
"90",0.605688407404871,0.676079539554805,0.83600242452602,0.767050724883526,1.0710293858342
"91",0.72121934083448,0.479790586814686,0.72366299054239,0.647953159260873,0.440484944723142
"92",0.759597995988309,1.02336223591193,0.478507532787442,0.764945733037583,0.699519264206335
"93",0.648976371880231,0.807884693477783,0.603304556235255,0.527898567418922,0.745117384002876
"94",0.638878005926642,0.778850045224041,0.342198400382109,0.737469347369272,0.598605548450555
"95",0.675173335793017,0.6348575012089,0.476432491420654,0.530899500070712,0.500455349850632
"96",0.626385504550629,0.705489290660061,0.58940044178261,0.642964989743848,0.726279115606291
"97",0.637633751912207,0.459892687778877,0.66870446067752,0.592950812243827,0.405500805619182
"98",0.581069790122886,0.488640251447833,0.652014507344773,0.538231267888114,0.92812259860488
"99",0.485859233431678,0.565980446500068,0.779988047060055,0.47717702478998,0.721309612291733
"100",0.727021481882028,0.995043379938346,0.811927308101803,0.54103948278434,0.542418703824891
