EwEVersion,"6.6.5.17207 (compiled 12/14/2020)"
Date,"2/7/2022 12:31:06 PM"
ModelName,"NWACS AM 7ages"
EcosimScenario,"sim3.5_ts1_fit28v_i7_PreySwitch1 vulcap"
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Data,"PredationMortality of bluefish adult"

timestep\group,"striped bass 6+","bluefish adult",
327,0.0002351606,0.00074503
328,0.0002351747,0.0007432641
329,0.0002351777,0.000741332
330,0.0002351697,0.0007392414
331,0.000235151,0.0007370007
332,0.000235122,0.0007346183
333,0.0002350828,0.0007321034
334,0.0002350337,0.0007294645
335,0.0002349749,0.0007267086
336,0.000234907,0.0007238435
337,0.0002349319,0.0007224532
338,0.0002348789,0.0007236195
339,0.0002348171,0.000724827
340,0.0002347447,0.000726068
341,0.000234662,0.0007273422
342,0.000234569,0.0007286468
343,0.0002344655,0.0007299803
344,0.0002343516,0.0007313396
345,0.0002342273,0.0007327232
346,0.0002340925,0.0007341293
347,0.0002339475,0.000735558
348,0.0002337926,0.0007370099
349,0.0002337293,0.0007399262
350,0.0002336948,0.0007446707
351,0.0002336461,0.0007493029
352,0.0002335835,0.0007538185
353,0.0002335079,0.0007582165
354,0.0002334208,0.0007624959
355,0.000233323,0.0007666539
356,0.0002332155,0.0007706871
357,0.0002330991,0.000774592
358,0.0002329744,0.0007783637
359,0.0002328422,0.0007819981
360,0.0002327031,0.0007854906
361,0.0002323074,0.000784897
362,0.0002316857,0.0007798005
363,0.0002310689,0.0007751797
364,0.0002304608,0.0007710531
365,0.000229861,0.0007674211
366,0.0002292696,0.0007642831
367,0.0002286862,0.0007616372
368,0.0002281108,0.0007594824
369,0.0002275433,0.0007578191
370,0.0002269835,0.0007566494
371,0.0002264314,0.0007559794
372,0.000225887,0.0007558201
373,0.0002256512,0.0007603504
374,0.000225209,0.0007692096
375,0.00022476,0.0007776358
376,0.0002243024,0.0007856296
377,0.0002238389,0.0007932046
378,0.0002233714,0.0008003702
379,0.0002229018,0.0008071326
380,0.0002224318,0.0008134943
381,0.0002219627,0.0008194539
382,0.0002214959,0.0008250069
383,0.0002210325,0.0008301443
384,0.0002205733,0.000834853
385,0.0002194074,0.0008297549
386,0.0002181638,0.000811867
387,0.0002169471,0.0007945095
388,0.0002157646,0.0007777137
389,0.0002146157,0.0007614687
390,0.0002134996,0.0007457678
391,0.0002124157,0.0007306069
392,0.0002113635,0.0007159853
393,0.0002103427,0.0007019047
394,0.0002093527,0.0006883684
395,0.0002083933,0.0006753818
396,0.0002074642,0.0006629532
