EwEVersion,"6.6.5.17207 (compiled 12/14/2020)"
Date,"2/7/2022 12:31:35 PM"
ModelName,"NWACS AM 7ages"
EcosimScenario,"sim3.5_ts1_fit28v_i7_PreySwitch1 vulcap"
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Timestep,"catch (predicted)SDF landings","catch (observed) SDF landings","catch (predicted)SB 2-5 C","catch (observed) SB 2-5 C","catch (predicted)SB adult C","catch (observed) SB adult C","catch (predicted)AM adult C 1","catch (observed) AM adult C 1","catch (predicted)AM adult C 2","catch (observed) AM adult C 2","catch (predicted)AM adult C 3","catch (observed) AM adult C 3","catch (predicted)AM adult C 4","catch (observed) AM adult C 4","catch (predicted)AM adult C 5","catch (observed) AM adult C 5","catch (predicted)AM adult C 6","catch (observed) AM adult C 6","catch (predicted)BF adult C","catch (observed) BF adult C","catch (predicted)WF juv C","catch (observed) WF juv C","catch (predicted)WF adult C","catch (observed) WF adult C","catch (predicted)AH adult landings","catch (observed) AH adult landings","catch (predicted)AM juv C","catch (observed) AM juv C","catch (predicted)BF juv C","catch (observed) BF juv C","catch (predicted)AH juv landings","catch (observed) AH juv landings",
103,0.02219673,,0.002064361,,0.004967083,,0.05967211,,0.2695879,,0.1121279,,0.0228697,,0.004891654,,0.001142621,,0.04678917,,5.430373E-06,,0.00130062,,0.1273022,,0.001185065,,0.0008279497,,0.000100702,,
104,0.02219812,,0.002086953,,0.005056781,,0.05974548,,0.2697566,,0.1125537,,0.02308376,,0.0049551,,0.001149136,,0.04682524,,5.378547E-06,,0.001296659,,0.1283813,,0.001186242,,0.0008271441,,0.000101433,,
105,0.02219946,,0.00210987,,0.005147878,,0.05981999,,0.2698562,,0.1129065,,0.02329318,,0.005018578,,0.001156025,,0.04685792,,5.33296E-06,,0.001291843,,0.1294275,,0.001187769,,0.0008239503,,0.0001021681,,
106,0.02220077,,0.002133102,,0.005240315,,0.05989338,,0.2698972,,0.11319,,0.02350062,,0.005081829,,0.001163321,,0.04688726,,5.29436E-06,,0.001286258,,0.1304399,,0.001189764,,0.0008183286,,0.0001029127,,
107,0.02220203,,0.002156638,,0.005334041,,0.05996335,,0.2698909,,0.1134071,,0.02370843,,0.005144572,,0.001171057,,0.04691334,,5.26321E-06,,0.001279983,,0.1314179,,0.001192313,,0.0008103026,,0.0001036721,,
108,0.02220324,,0.002180469,,0.005429001,,0.06002763,,0.2698492,,0.1135589,,0.02391964,,0.005206534,,0.001179262,,0.0469363,,5.239684E-06,,0.001273088,,0.132361,,0.001195464,,0.0007999645,,0.0001044514,,
109,0.0208127,,0.00294156,,0.007723883,,0.05896842,,0.2492892,,0.09876052,,0.01976676,,0.003288143,,0.0004521991,,0.0466715,,8.493098E-06,,0.001065754,,0.1213584,,0.001169738,,0.0008228598,,9.69872E-05,,
110,0.02081384,,0.00297292,,0.007844958,,0.05901775,,0.2496545,,0.09912554,,0.01994866,,0.003329647,,0.0004559237,,0.04669616,,8.428298E-06,,0.001061284,,0.122314,,0.00117075,,0.0008124501,,9.767114E-05,,
111,0.02081494,,0.003005121,,0.007967196,,0.05906027,,0.250033,,0.09946016,,0.02011491,,0.003368178,,0.0004596468,,0.04671595,,8.357159E-06,,0.001056445,,0.1232402,,0.001171072,,0.0008028816,,9.833582E-05,,
112,0.02081598,,0.003038115,,0.008090404,,0.05909731,,0.2504104,,0.09975699,,0.02026676,,0.003404129,,0.0004634164,,0.04673099,,8.281637E-06,,0.001051262,,0.1241368,,0.001170882,,0.0007940908,,9.898213E-05,,
113,0.02081698,,0.003071857,,0.008214403,,0.05913011,,0.2507739,,0.1000126,,0.02040509,,0.003437918,,0.0004672647,,0.04674142,,8.203355E-06,,0.001045758,,0.1250039,,0.001170342,,0.0007860126,,9.961175E-05,,
114,0.02081793,0.0208,0.003106299,0.00303,0.008339029,0.00989,0.05915983,0.0385211,0.2511121,0.133593,0.1002265,0.09540255,0.02053053,0.02242725,0.00346999,0.002571834,0.0004712106,0.000519013,0.04674738,0.0334,8.123791E-06,8.5E-06,0.00103996,0.00122,0.1258418,0.0858,0.001169594,0.0009338365,0.0007785856,0.0004991519,0.000100227,8.765113E-05,
115,0.02081884,,0.003141396,,0.008464124,,0.05918749,,0.2514152,,0.1004004,,0.02064351,,0.003500802,,0.0004752626,,0.046749,,8.044337E-06,,0.001033892,,0.1266504,,0.001168767,,0.0007717583,,0.000100831,,
116,0.02081971,,0.003177104,,0.008589548,,0.05921313,,0.2516795,,0.1005377,,0.02074429,,0.003530807,,0.0004794215,,0.04674646,,7.966267E-06,,0.001027579,,0.1274301,,0.001167963,,0.0007654936,,0.000101427,,
117,0.02082052,,0.003213381,,0.008715164,,0.05923714,,0.2518999,,0.1006428,,0.02083304,,0.003560444,,0.0004836827,,0.0467399,,7.89067E-06,,0.001021048,,0.128181,,0.001167262,,0.0007597732,,0.0001020186,,
118,0.0208213,,0.003250185,,0.008840851,,0.05926022,,0.2520702,,0.1007209,,0.02090985,,0.003590115,,0.0004880383,,0.04672948,,7.81837E-06,,0.001014325,,0.1289033,,0.001166717,,0.0007545992,,0.0001026098,,
119,0.02082204,,0.003287477,,0.008966494,,0.05928306,,0.2521851,,0.1007774,,0.02097479,,0.003620181,,0.0004924789,,0.04671535,,7.749858E-06,,0.001007437,,0.1295974,,0.001166358,,0.0007499943,,0.0001032042,,
120,0.02082274,,0.003325215,,0.009091987,,0.05930628,,0.2522405,,0.100818,,0.0210276,,0.003651099,,0.0004969945,,0.04669766,,7.685223E-06,,0.001000413,,0.1302635,,0.001166186,,0.0007459985,,0.0001038056,,
121,0.02360686,,0.00382395,,0.01176786,,0.06891993,,0.3259598,,0.1524306,,0.0359611,,0.006816922,,0.0005790346,,0.03548366,,6.86154E-06,,0.000896605,,0.2049651,,0.001336395,,0.0004321752,,0.0008941502,,
122,0.02360646,,0.003863008,,0.01189596,,0.06887863,,0.325152,,0.151604,,0.03580974,,0.00683202,,0.0005832312,,0.03576951,,6.802621E-06,,0.000890869,,0.2044248,,0.001335277,,0.0004364327,,0.0008977096,,
123,0.02360607,,0.003901078,,0.01201931,,0.06882898,,0.3245462,,0.1509231,,0.03566483,,0.006842592,,0.0005871002,,0.03603046,,6.743157E-06,,0.0008850065,,0.2038844,,0.001333802,,0.0004400361,,0.0009011667,,
124,0.02360568,,0.003938264,,0.01213821,,0.06877514,,0.3240894,,0.1503503,,0.03552175,,0.006849256,,0.0005907146,,0.03626818,,6.683485E-06,,0.0008790432,,0.2033464,,0.001331951,,0.000443073,,0.0009044569,,
125,0.0236053,,0.003974664,,0.01225294,,0.06871998,,0.323743,,0.1498547,,0.0353774,,0.00685245,,0.0005941391,,0.03648425,,6.623854E-06,,0.0008730006,,0.2028129,,0.001329669,,0.0004456124,,0.0009074816,,
126,0.02360492,0.0236,0.004010363,0.00423,0.01236374,0.0187,0.06866539,0.05536883,0.323479,0.1581742,0.1494113,0.1072056,0.03522984,0.0472564,0.006852468,0.01018794,0.0005974328,0.000597515,0.03668012,0.0252,6.564497E-06,1.01E-05,0.0008668973,0.00109,0.2022857,0.121,0.001326886,0.0005936974,0.0004477036,0.000393656,0.0009101166,0.002391184,
127,0.02360455,,0.004045441,,0.01247088,,0.06861261,,0.3232775,,0.1489996,,0.03507803,,0.006849496,,0.000600649,,0.03685717,,6.505675E-06,,0.0008607479,,0.2017665,,0.001323537,,0.000449377,,0.0009122189,,
128,0.02360418,,0.00407997,,0.01257458,,0.06856231,,0.3231219,,0.1486065,,0.03492167,,0.00684364,,0.0006038364,,0.03701668,,6.447679E-06,,0.0008545651,,0.2012568,,0.001319573,,0.0004506529,,0.0009136355,,
129,0.02360379,,0.004114017,,0.01267508,,0.06851477,,0.3230016,,0.1482205,,0.03476096,,0.006834945,,0.0006070381,,0.03715979,,6.390811E-06,,0.0008483593,,0.2007576,,0.001314976,,0.0004515479,,0.0009142106,,
130,0.0236034,,0.004147641,,0.01277258,,0.06846999,,0.3229111,,0.1478309,,0.03459648,,0.006823416,,0.0006102925,,0.03728756,,6.335358E-06,,0.0008421396,,0.2002699,,0.001309755,,0.0004520782,,0.0009137922,,
131,0.023603,,0.004180898,,0.01286729,,0.06842779,,0.3228472,,0.1474294,,0.03442908,,0.006809036,,0.000613632,,0.03740099,,6.281566E-06,,0.0008359149,,0.1997944,,0.001303956,,0.0004522624,,0.0009122383,,
132,0.02360259,,0.004213841,,0.0129594,,0.06838779,,0.3228089,,0.1470098,,0.03425979,,0.006791676,,0.0006170977,,0.03750097,,6.229611E-06,,0.0008296935,,0.1993316,,0.00129765,,0.000452122,,0.0009094208,,
133,0.02776927,,0.004198683,,0.009964318,,0.05832792,,0.2634184,,0.1119645,,0.02487136,,0.004808223,,0.0005319425,,0.04047704,,1.744696E-05,,0.001353971,,0.1767462,,0.001108859,,0.0007934824,,0.0002640241,,
134,0.02776953,,0.004230991,,0.01005487,,0.05825178,,0.2640055,,0.1123583,,0.02490571,,0.004812654,,0.0005343927,,0.04047084,,1.728586E-05,,0.001336989,,0.1767297,,0.00110559,,0.0007815633,,0.0002634782,,
135,0.02776977,,0.004263139,,0.01014534,,0.05815497,,0.2644564,,0.1127444,,0.02494924,,0.004816875,,0.000536588,,0.04045777,,1.713244E-05,,0.001320787,,0.1766958,,0.001103133,,0.0007714231,,0.0002629108,,
136,0.02776999,,0.004295155,,0.01023575,,0.05804404,,0.2647975,,0.1131139,,0.02499842,,0.004820216,,0.0005385539,,0.0404384,,1.698464E-05,,0.001305305,,0.1766431,,0.001101408,,0.0007628999,,0.0002623316,,
137,0.02777018,,0.004327061,,0.0103261,,0.05792398,,0.2650503,,0.113462,,0.02505035,,0.004822235,,0.0005403095,,0.04041324,,1.684081E-05,,0.001290492,,0.1765702,,0.001100369,,0.0007558942,,0.0002617517,,
138,0.02777034,0.0278,0.00435887,0.00597,0.01041641,0.0252,0.05779869,0.02333309,0.2652315,0.1976971,0.1137871,0.07009039,0.02510261,0.0267088,0.004822667,0.008186844,0.0005418697,0.00088803,0.04038275,0.0276,1.669955E-05,2.1E-05,0.001276303,0.00211,0.1764759,0.133,0.001099986,0.0003463235,0.0007503551,0.000561668,0.0002611832,0.0003190809,
139,0.02777048,,0.004390591,,0.01050668,,0.05767117,,0.2653548,,0.1140894,,0.02515324,,0.004821386,,0.0005432462,,0.04034735,,1.655964E-05,,0.001262701,,0.1763592,,0.001100231,,0.0007462639,,0.0002606381,,
140,0.02777059,,0.004422234,,0.0105969,,0.05754379,,0.2654302,,0.11437,,0.02520121,,0.004818374,,0.000544448,,0.04030743,,1.642001E-05,,0.001249655,,0.1762192,,0.001101064,,0.0007436168,,0.0002601279,,
141,0.02777068,,0.004453793,,0.01068708,,0.05741836,,0.2654657,,0.1146312,,0.02524552,,0.004813696,,0.000545482,,0.04026335,,1.627978E-05,,0.001237136,,0.1760552,,0.001102435,,0.0007424091,,0.0002596638,,
142,0.02777074,,0.004485256,,0.01077721,,0.05729631,,0.2654674,,0.1148763,,0.02528517,,0.004807474,,0.0005463536,,0.04021542,,1.613821E-05,,0.001225121,,0.1758668,,0.001104275,,0.000742627,,0.0002592558,,
143,0.02777078,,0.004516609,,0.01086727,,0.05717871,,0.2654396,,0.1151091,,0.02531941,,0.004799871,,0.0005470667,,0.04016394,,1.599474E-05,,0.00121359,,0.1756536,,0.001106501,,0.000744242,,0.0002589127,,
144,0.02777079,,0.004547831,,0.01095726,,0.05706637,,0.2653856,,0.1153333,,0.02534769,,0.004791079,,0.0005476248,,0.04010915,,1.584896E-05,,0.001202524,,0.1754155,,0.001109018,,0.0007472078,,0.0002586417,,
145,0.01912822,,0.006103789,,0.0145286,,0.07831109,,0.3352126,,0.1237291,,0.02376581,,0.004131861,,0.0007587235,,0.04791894,,3.386724E-05,,0.001622426,,0.1803791,,0.001534194,,0.0007401775,,0.0009244304,,
146,0.01912762,,0.006137206,,0.0146152,,0.07822736,,0.3336467,,0.1236403,,0.02381397,,0.004133711,,0.0007591638,,0.04755645,,3.352811E-05,,0.001600502,,0.1799892,,0.001535576,,0.0007431527,,0.0009223656,,
147,0.01912701,,0.006169795,,0.01470134,,0.07819095,,0.3321458,,0.1234964,,0.0238596,,0.004137222,,0.0007595041,,0.0472078,,3.322017E-05,,0.001579766,,0.179581,,0.001536232,,0.0007460889,,0.0009203454,,
148,0.01912639,,0.006201438,,0.01478709,,0.07818832,,0.3307301,,0.1233087,,0.02390182,,0.004141809,,0.0007596959,,0.04687228,,3.293509E-05,,0.001560122,,0.179155,,0.001536305,,0.0007489531,,0.000918358,,
149,0.01912577,,0.006232036,,0.01487249,,0.07820907,,0.32941,,0.1230859,,0.02394039,,0.004146995,,0.0007597054,,0.04654919,,3.266709E-05,,0.001541486,,0.1787116,,0.00153593,,0.0007516913,,0.0009163943,,
150,0.01912515,0.0191,0.00626151,0.00871,0.01495761,0.0206,0.07824532,0.02530458,0.3281907,0.1240076,0.1228343,0.1177372,0.02397547,0.02157502,0.004152393,0.00598491,0.0007595115,0.0015367,0.04623793,0.0337,3.241174E-05,2.46E-05,0.001523782,0.00357,0.1782514,0.144,0.001535231,0.0007761357,0.0007542332,0.0004073314,0.0009144507,0.0004167273,
151,0.01912452,,0.006289795,,0.01504248,,0.07829104,,0.3270733,,0.1225585,,0.02400751,,0.004157697,,0.000759103,,0.04593797,,3.216549E-05,,0.001506949,,0.1777749,,0.001534333,,0.0007564978,,0.0009125287,,
152,0.0191239,,0.006316841,,0.01512714,,0.07834172,,0.3260566,,0.1222618,,0.02403694,,0.004162751,,0.000758477,,0.04564882,,3.192528E-05,,0.00149093,,0.1772827,,0.001533355,,0.0007584024,,0.0009106331,,
153,0.01912326,,0.006342614,,0.01521163,,0.07839406,,0.3251378,,0.1219463,,0.0240644,,0.004167409,,0.0007576365,,0.04537005,,3.168847E-05,,0.001475679,,0.1767752,,0.001532416,,0.0007598666,,0.0009087715,,
154,0.01912262,,0.006367089,,0.01529598,,0.07844564,,0.3243129,,0.1216135,,0.02409066,,0.004171522,,0.0007565895,,0.0451013,,3.145279E-05,,0.001461152,,0.1762531,,0.001531633,,0.0007608134,,0.0009069529,,
155,0.01912199,,0.006390252,,0.01538025,,0.07849481,,0.3235775,,0.1212641,,0.02411653,,0.004174979,,0.0007553475,,0.04484227,,3.121644E-05,,0.001447316,,0.1757167,,0.001531123,,0.0007611696,,0.0009051867,,
156,0.01912135,,0.0064121,,0.01546449,,0.07854042,,0.3229268,,0.1208987,,0.02414278,,0.004177696,,0.0007539245,,0.0445927,,3.097813E-05,,0.001434137,,0.1751666,,0.001531001,,0.0007608646,,0.0009034825,,
157,0.02230378,,0.006465754,,0.0271946,,0.0997435,,0.4034597,,0.1444909,,0.02778898,,0.004657928,,0.0009643101,,0.03769932,,1.466554E-05,,0.001803105,,0.1696593,,0.001941492,,0.0003934657,,2.60355E-05,,
158,0.02230337,,0.006486279,,0.02716502,,0.09965078,,0.4018203,,0.1434004,,0.02772723,,0.004658652,,0.0009627919,,0.03771449,,1.459664E-05,,0.001779212,,0.1692093,,0.0019426,,0.0004001356,,2.602527E-05,,
159,0.02230296,,0.006506194,,0.02713924,,0.09955054,,0.4006205,,0.1423295,,0.02765188,,0.00465923,,0.0009615006,,0.0377274,,1.452694E-05,,0.001756897,,0.1687595,,0.001944419,,0.0004061031,,2.601171E-05,,
160,0.02230255,,0.006525488,,0.02711749,,0.09945125,,0.3997453,,0.141291,,0.02756554,,0.004659457,,0.0009603432,,0.03773865,,1.44568E-05,,0.001736025,,0.16831,,0.00194688,,0.0004113886,,2.599444E-05,,
161,0.02230214,,0.006544154,,0.02709999,,0.0993599,,0.3991072,,0.1402917,,0.0274702,,0.004659261,,0.0009592461,,0.0377488,,1.438554E-05,,0.001716475,,0.1678607,,0.001949873,,0.0004159916,,2.597289E-05,,
162,0.02230173,0.0223,0.006562189,0.00792,0.02708688,0.0194,0.09928215,0.03391346,0.3986407,0.1238408,0.1393348,0.07054224,0.02736728,0.03659395,0.004658663,0.005661868,0.0009581514,0.002137576,0.03775828,0.0309,1.431181E-05,1.15E-05,0.001698144,0.0035,0.1674117,0.129,0.001953266,0.003525078,0.0004198946,0.0002959746,2.594645E-05,1.922174E-05,
163,0.02230132,,0.006579597,,0.02707829,,0.09922244,,0.3982962,,0.1384206,,0.02725779,,0.004657743,,0.0009570151,,0.03776748,,1.423394E-05,,0.001680939,,0.1669627,,0.001956923,,0.000423069,,2.591447E-05,,
164,0.02230091,,0.006596382,,0.02707429,,0.09918419,,0.3980372,,0.1375482,,0.02714241,,0.004656582,,0.0009558147,,0.03777673,,1.41502E-05,,0.001664781,,0.1665136,,0.001960716,,0.0004254803,,2.587631E-05,,
165,0.02230049,,0.006612554,,0.02707495,,0.0991699,,0.3978366,,0.1367157,,0.02702159,,0.004655302,,0.0009545313,,0.03778626,,1.405899E-05,,0.001649599,,0.1660639,,0.00196453,,0.0004270947,,2.583141E-05,,
166,0.02230007,,0.006628126,,0.0270803,,0.09918123,,0.3976745,,0.1359203,,0.02689555,,0.004654055,,0.0009531475,,0.0377963,,1.395903E-05,,0.001635333,,0.1656136,,0.001968272,,0.0004278854,,2.577929E-05,,
167,0.02229964,,0.006643114,,0.02709036,,0.09921919,,0.3975365,,0.1351594,,0.02676443,,0.004652994,,0.0009516518,,0.03780697,,1.384946E-05,,0.001621926,,0.1651622,,0.001971871,,0.0004278373,,2.571957E-05,,
168,0.02229921,,0.006657536,,0.02710512,,0.09928414,,0.3974122,,0.13443,,0.02662825,,0.004652273,,0.0009500369,,0.03781837,,1.372983E-05,,0.001609333,,0.1647094,,0.001975278,,0.0004269495,,2.565203E-05,,
169,0.01762266,,0.00779131,,0.03487664,,0.06555892,,0.2720118,,0.09848899,,0.02062424,,0.00362555,,0.0006666291,,0.0283838,,1.556643E-05,,0.002090118,,0.1744857,,0.00127799,,0.0006491117,,5.872623E-05,,
170,0.01762193,,0.007800069,,0.03475684,,0.06568643,,0.2733811,,0.09883152,,0.02057577,,0.00362577,,0.0006661849,,0.0286096,,1.545666E-05,,0.002060286,,0.1738057,,0.001281058,,0.0006414183,,5.856325E-05,,
171,0.01762121,,0.007807906,,0.03464758,,0.0658081,,0.2744609,,0.09923676,,0.02052668,,0.003624265,,0.0006657909,,0.02882458,,1.53582E-05,,0.002032643,,0.1731327,,0.001284297,,0.0006342656,,5.839826E-05,,
172,0.0176205,,0.007814921,,0.03454854,,0.06592567,,0.2753157,,0.09968298,,0.02047836,,0.003621263,,0.0006654022,,0.02902924,,1.526817E-05,,0.002006967,,0.172466,,0.001287642,,0.0006276644,,5.823113E-05,,
173,0.01761981,,0.007821159,,0.0344594,,0.06603973,,0.275999,,0.1001547,,0.02043164,,0.003616933,,0.0006649903,,0.02922404,,1.518378E-05,,0.001983071,,0.1718049,,0.001291062,,0.0006216702,,5.806139E-05,,
174,0.01761912,0.0176,0.007826663,0.0059,0.03437987,0.0197,0.06614999,0.05590659,0.2765545,0.08316008,0.1006411,0.04135975,0.02038698,0.01478165,0.003611395,0.006124056,0.0006645388,0.001322541,0.02940938,0.0245,1.510221E-05,1.53E-05,0.001960798,0.00425,0.171149,0.129,0.001294552,0.001113183,0.0006163725,0.0008810861,5.788818E-05,9.918417E-05,
175,0.01761844,,0.007831461,,0.03430967,,0.06625565,,0.2770176,,0.1011353,,0.02034458,,0.003604734,,0.0006640397,,0.02958562,,1.50206E-05,,0.001940016,,0.1704978,,0.001298116,,0.0006118812,,5.771032E-05,,
176,0.01761777,,0.00783558,,0.03424855,,0.06635554,,0.2774164,,0.1016327,,0.02030451,,0.003597003,,0.0006634922,,0.02975311,,1.493619E-05,,0.001920617,,0.1698509,,0.001301754,,0.0006083125,,5.752647E-05,,
177,0.0176171,,0.007839036,,0.03419627,,0.06644933,,0.2777728,,0.1021308,,0.02026672,,0.003588237,,0.0006628999,,0.02991212,,1.484644E-05,,0.001902506,,0.1692079,,0.001305401,,0.0006057768,,5.733522E-05,,
178,0.01761645,,0.00784184,,0.03415256,,0.0665356,,0.2781034,,0.1026287,,0.02023109,,0.00357845,,0.0006622699,,0.0300629,,1.474923E-05,,0.001885601,,0.1685684,,0.001309036,,0.0006043687,,5.71352E-05,,
179,0.01761579,,0.007843994,,0.03411719,,0.06661299,,0.2784207,,0.103126,,0.02019749,,0.003567652,,0.0006616118,,0.03020565,,1.464294E-05,,0.001869832,,0.1679321,,0.001312628,,0.0006041612,,5.692518E-05,,
180,0.01761514,,0.007845497,,0.03408989,,0.06668033,,0.2787334,,0.1036233,,0.02016574,,0.003555843,,0.0006609369,,0.03034051,,1.452655E-05,,0.001855135,,0.1672988,,0.001316131,,0.0006052007,,5.670413E-05,,
181,0.01242857,,0.01041531,,0.02874897,,0.03744611,,0.184726,,0.09299929,,0.02214018,,0.004377249,,0.0003773834,,0.03637348,,1.801943E-06,,0.002209719,,0.1445474,,0.0007258102,,0.0003429039,,0.0001462189,,
182,0.01242808,,0.01039615,,0.02883452,,0.03754251,,0.1856959,,0.09349877,,0.02215402,,0.004356348,,0.000376913,,0.03636632,,1.794681E-06,,0.002180671,,0.1443595,,0.0007265786,,0.0003470971,,0.0001456304,,
183,0.01242758,,0.01037575,,0.02892696,,0.0376358,,0.1865403,,0.09395844,,0.02219168,,0.004335815,,0.0003762963,,0.03636346,,1.788193E-06,,0.002153911,,0.1441549,,0.000726863,,0.0003507111,,0.0001450453,,
184,0.01242708,,0.01035419,,0.02902562,,0.03772306,,0.187282,,0.0943909,,0.02224734,,0.004315903,,0.0003755459,,0.03636404,,1.78231E-06,,0.002129202,,0.1439332,,0.0007267416,,0.0003537598,,0.0001444685,,
185,0.01242658,,0.01033147,,0.02912986,,0.03780222,,0.1879373,,0.09480708,,0.02231662,,0.004296728,,0.0003746733,,0.03636732,,1.776788E-06,,0.002106348,,0.1436943,,0.0007262872,,0.000356233,,0.0001439068,,
186,0.01242608,0.0124,0.01030763,0.00639,0.02923908,0.0226,0.03787187,0.02357006,0.1885173,0.1193521,0.09521633,0.03903703,0.02239628,0.01331097,0.004278314,0.004148722,0.0003736885,0.000843528,0.03637263,0.033,1.77131E-06,9.53E-07,0.002085188,0.00357,0.1434382,0.126,0.0007255634,0.0002993224,0.0003581019,0.0003057427,0.000143369,7.765582E-05,
187,0.01242558,,0.01028269,,0.02935272,,0.03793114,,0.1890294,,0.09562627,,0.02248391,,0.004260633,,0.0003726003,,0.03637942,,1.765514E-06,,0.002065588,,0.1431648,,0.0007246244,,0.0003593256,,0.000142865,,
188,0.01242508,,0.01025669,,0.02947028,,0.03797957,,0.1894784,,0.09604301,,0.0225778,,0.004243622,,0.0003714165,,0.03638717,,1.759016E-06,,0.002047437,,0.1428743,,0.0007235134,,0.0003598602,,0.0001424051,,
189,0.01242458,,0.01022967,,0.02959128,,0.03801642,,0.1898719,,0.09647124,,0.02267672,,0.004227199,,0.0003701437,,0.03639548,,1.751443E-06,,0.002030641,,0.1425669,,0.0007222607,,0.0003596659,,0.0001419999,,
190,0.01242408,,0.0102017,,0.02971526,,0.03804234,,0.1902116,,0.09691432,,0.02277981,,0.004211276,,0.000368788,,0.03640398,,1.742458E-06,,0.00201512,,0.1422429,,0.0007208583,,0.0003587083,,0.0001416598,,
191,0.01242359,,0.01017284,,0.02984177,,0.03805772,,0.1904982,,0.09737459,,0.02288648,,0.004195762,,0.0003673547,,0.0364124,,1.731783E-06,,0.002000804,,0.1419026,,0.0007193157,,0.0003569606,,0.000141394,,
192,0.0124231,,0.01014314,,0.02997039,,0.03806296,,0.1907328,,0.09785339,,0.02299631,,0.00418057,,0.000365849,,0.03642048,,1.719215E-06,,0.001987628,,0.1415464,,0.0007176338,,0.000354403,,0.0001412112,,
193,0.006842896,,0.009486333,,0.03212702,,0.05909134,,0.2617794,,0.1065979,,0.02194854,,0.003853841,,0.0005289192,,0.04268179,,2.544697E-06,,0.001367798,,0.1702319,,0.001139728,,0.0005935468,,0.000106686,,
194,0.006842342,,0.009455947,,0.032219,,0.05901214,,0.2614548,,0.1067634,,0.02202961,,0.003853939,,0.0005264051,,0.04246704,,2.530413E-06,,0.001374793,,0.1692029,,0.001136438,,0.0005837635,,0.0001065541,,
195,0.006841804,,0.009422746,,0.03230717,,0.05892442,,0.2612768,,0.1068644,,0.02209939,,0.003857913,,0.0005238858,,0.04225402,,2.517958E-06,,0.001380837,,0.1681886,,0.001132887,,0.000575125,,0.0001064227,,
196,0.006841281,,0.009387169,,0.03239168,,0.05883077,,0.2611918,,0.1069165,,0.02216179,,0.003864757,,0.0005213775,,0.04204271,,2.507303E-06,,0.001386061,,0.1671906,,0.001129086,,0.0005674905,,0.0001062865,,
197,0.006840772,,0.009349595,,0.03247264,,0.05873306,,0.2611597,,0.1069298,,0.02222014,,0.003873735,,0.0005188881,,0.04183305,,2.498605E-06,,0.001390571,,0.1662105,,0.00112505,,0.0005607481,,0.0001061376,,
198,0.006840276,0.00682,0.00931034,0.00583,0.03255017,0.0231,0.05863251,0.02402406,0.2611518,0.1341849,0.1069104,0.0891225,0.02227722,0.01418901,0.003884321,0.003100134,0.0005164191,0.000979354,0.04162494,0.0406,2.492137E-06,2.9E-06,0.001394458,0.00309,0.1652497,0.141,0.001120805,0.00130799,0.0005548125,0.0006026941,0.0001059667,7.765582E-05,
199,0.006839792,,0.009269688,,0.03262438,,0.05852985,,0.2611478,,0.1068618,,0.0223353,,0.003896147,,0.0005139693,,0.04141825,,2.488235E-06,,0.001397796,,0.1643094,,0.001116389,,0.0005496229,,0.0001057632,,
200,0.00683932,,0.009227896,,0.03269536,,0.05842543,,0.2611343,,0.1067854,,0.02239618,,0.003908963,,0.000511535,,0.04121284,,2.487255E-06,,0.001400647,,0.1633906,,0.001111852,,0.0005451376,,0.000105516,,
201,0.00683886,,0.00918519,,0.03276324,,0.0583192,,0.2611004,,0.106685,,0.02246124,,0.003922607,,0.0005091114,,0.04100858,,2.489537E-06,,0.001403061,,0.162494,,0.001107256,,0.0005413246,,0.0001052139,,
202,0.006838411,,0.009141775,,0.03282813,,0.0582101,,0.2610474,,0.1065598,,0.02253152,,0.003936977,,0.0005066933,,0.04080536,,2.495386E-06,,0.00140508,,0.1616203,,0.001102676,,0.0005381604,,0.000104846,,
203,0.006837972,,0.00909783,,0.03289017,,0.05809788,,0.2609734,,0.1064089,,0.02260772,,0.003952015,,0.0005042752,,0.04060308,,2.505053E-06,,0.001406735,,0.1607699,,0.001098195,,0.0005356278,,0.0001044024,,
204,0.006837541,,0.009053521,,0.03294951,,0.05798223,,0.260878,,0.1062316,,0.0226903,,0.003967689,,0.0005018521,,0.04040165,,2.518741E-06,,0.001408047,,0.1599433,,0.001093907,,0.0005337135,,0.0001038742,,
205,0.006476865,,0.007372416,,0.03067531,,0.05168247,,0.2349469,,0.09509044,,0.02023661,,0.003470071,,0.0004689671,,0.02593205,,9.151728E-07,,0.001693579,,0.14336,,0.0009565741,,0.0002759292,,0.001257551,,
206,0.00647652,,0.007346088,,0.03077236,,0.05157376,,0.2350225,,0.09522717,,0.02030265,,0.00348106,,0.0004674793,,0.02611016,,9.181697E-07,,0.001686752,,0.1429117,,0.000953428,,0.0002784472,,0.001247897,,
207,0.006476178,,0.007320142,,0.03086994,,0.05145769,,0.2350203,,0.09538694,,0.02035711,,0.003490431,,0.0004662344,,0.02627844,,9.203515E-07,,0.00168071,,0.1424563,,0.0009505925,,0.0002805835,,0.001238283,,
208,0.006475839,,0.0072946,,0.03096777,,0.05133659,,0.2349559,,0.09555347,,0.02040201,,0.003498786,,0.0004651757,,0.02643727,,9.218469E-07,,0.001675348,,0.1419925,,0.00094807,,0.0002823926,,0.001228792,,
