"S/R plot"
x,1,0.955767393112183,1.010617852211,0.993817806243896,0.959823191165924,0.922105729579926,0.956976890563965,0.76166045665741,0.533237397670746,0.540315568447113,0.649390816688538,0.703055143356323,0.991770505905151,0.967586576938629,0.734596371650696,0.632586240768433,0.629271626472473,0.595800280570984,0.560516178607941,0.559516727924347,0.564573049545288,0.551771283149719,0.533357203006744,0.512605786323547,0.49609437584877,0.495002329349518,0.50544810295105,0.514128506183624,0.508362889289856,0.509183883666992,0.525895178318024,0.686133146286011
y,1.1840900182724,0.855381190776825,0.324211895465851,0.506333947181702,0.66607928276062,0.52405834197998,0.915544807910919,0.750820934772491,0.302468478679657,0.315379083156586,0.405129879713058,0.3846615254879,0.326983988285065,0.316981911659241,0.32132887840271,0.310017228126526,0.303252577781677,0.303052216768265,0.300004094839096,0.298722267150879,0.296677857637405,0.292484909296036,0.285893231630325,0.283750057220459,0.283943653106689,0.442423760890961,0.48955962061882,0.279682725667953,0.295874655246735,0.356013387441635,0.630225837230682,1.04769909381866
"menhaden 2 (menhaden 6+)"
x,1,0.955767393112183,1.010617852211,0.993817806243896,0.959823191165924,0.922105729579926,0.956976890563965,0.76166045665741,0.533237397670746,0.540315568447113,0.649390816688538,0.703055143356323,0.991770505905151,0.967586576938629,0.734596371650696,0.632586240768433,0.629271626472473,0.595800280570984,0.560516178607941,0.559516727924347,0.564573049545288,0.551771283149719,0.533357203006744,0.512605786323547,0.49609437584877,0.495002329349518,0.50544810295105,0.514128506183624,0.508362889289856,0.509183883666992,0.525895178318024
y,1.11409962177277,0.810171604156494,0.288981735706329,0.448433458805084,0.637065529823303,0.517363727092743,0.938389658927917,0.826458632946014,0.331565141677856,0.345076978206635,0.438712447881699,0.397467166185379,0.345910549163818,0.361229598522186,0.366975456476212,0.350291669368744,0.344870120286942,0.341985613107681,0.332631975412369,0.332266002893448,0.337064385414124,0.342091262340546,0.334654301404953,0.323202729225159,0.324865311384201,0.500027656555176,0.581700801849365,0.332617908716202,0.339973270893097,0.407967567443848,0.694073438644409
"menhaden 3 (menhaden 6+)"
x,1,0.955767393112183,1.010617852211,0.993817806243896,0.959823191165924,0.922105729579926,0.956976890563965,0.76166045665741,0.533237397670746,0.540315568447113,0.649390816688538,0.703055143356323,0.991770505905151,0.967586576938629,0.734596371650696,0.632586240768433,0.629271626472473,0.595800280570984,0.560516178607941,0.559516727924347,0.564573049545288,0.551771283149719,0.533357203006744,0.512605786323547,0.49609437584877,0.495002329349518,0.50544810295105,0.514128506183624,0.508362889289856,0.509183883666992
y,0.915343880653381,0.625259637832642,0.209949314594269,0.350247919559479,0.538634777069092,0.472041696310043,0.891748487949371,0.771207630634308,0.305075466632843,0.323574870824814,0.400366902351379,0.370801091194153,0.335178852081299,0.348399996757507,0.356071412563324,0.346834123134613,0.337637156248093,0.330579072237015,0.314460575580597,0.312976270914078,0.328429818153381,0.339533925056458,0.324922144412994,0.309268862009048,0.318597286939621,0.498107731342316,0.576019644737244,0.314764350652695,0.316032975912094,0.390830039978027
"menhaden 4 (menhaden 6+)"
x,1,0.955767393112183,1.010617852211,0.993817806243896,0.959823191165924,0.922105729579926,0.956976890563965,0.76166045665741,0.533237397670746,0.540315568447113,0.649390816688538,0.703055143356323,0.991770505905151,0.967586576938629,0.734596371650696,0.632586240768433,0.629271626472473,0.595800280570984,0.560516178607941,0.559516727924347,0.564573049545288,0.551771283149719,0.533357203006744,0.512605786323547,0.49609437584877,0.495002329349518,0.50544810295105,0.514128506183624,0.508362889289856
y,0.960735738277435,0.617628037929535,0.214052453637123,0.387667447328568,0.623836934566498,0.573072195053101,1.02722418308258,0.880446493625641,0.364363998174667,0.384347975254059,0.481265872716904,0.447787970304489,0.403068542480469,0.423208713531494,0.440711140632629,0.425110995769501,0.407440751791,0.385440498590469,0.364372104406357,0.373553901910782,0.399214446544647,0.405626058578491,0.382568836212158,0.37142151594162,0.396754443645477,0.613122820854187,0.692155301570892,0.380106329917908,0.390982866287231
"menhaden 5 (menhaden 6+)"
x,1,0.955767393112183,1.010617852211,0.993817806243896,0.959823191165924,0.922105729579926,0.956976890563965,0.76166045665741,0.533237397670746,0.540315568447113,0.649390816688538,0.703055143356323,0.991770505905151,0.967586576938629,0.734596371650696,0.632586240768433,0.629271626472473,0.595800280570984,0.560516178607941,0.559516727924347,0.564573049545288,0.551771283149719,0.533357203006744,0.512605786323547,0.49609437584877,0.495002329349518,0.50544810295105,0.514128506183624
y,0.912165582180023,0.597801566123962,0.221490934491158,0.421680927276611,0.695526242256165,0.619093000888824,1.09441757202148,0.9609375,0.40926918387413,0.434192210435867,0.539755403995514,0.501724720001221,0.456077724695206,0.483573585748672,0.499939978122711,0.477589875459671,0.448500066995621,0.425374627113342,0.410893380641937,0.424793869256973,0.44835501909256,0.452792882919312,0.433343887329102,0.432605504989624,0.463871419429779,0.69402277469635,0.787556946277618,0.447124511003494
"bluefish juv (bluefish adult)"
x,1,0.821544110774994,0.468506097793579,0.289783835411072,0.211905360221863,0.259604960680008,0.280000180006027,0.28535470366478,0.292685210704803,0.312471687793732,0.334576040506363,0.385668247938156,0.412548184394836,0.402959674596787,0.426934957504272,0.483935981988907,0.503826200962067,0.49260014295578,0.548577487468719,0.567245662212372,0.560389459133148,0.567724227905273,0.558068335056305,0.540397942066193,0.535051107406616,0.540589153766632,0.52111279964447,0.529866278171539,0.546311259269714,0.572894632816315,0.605966150760651,0.598368227481842,0.646091163158417
y,0.708587408065796,0.692959249019623,0.446246713399887,0.603809893131256,0.740052223205566,0.634395062923431,0.610568821430206,0.649922311306,0.835525393486023,0.875182747840881,0.898066461086273,0.888278126716614,0.884102463722229,1.00522816181183,1.00115156173706,1.03734707832336,1.04364109039307,1.07608103752136,1.13063716888428,1.07567226886749,1.00156760215759,0.986463189125061,1.03492748737335,1.07398498058319,1.08999824523926,1.02367126941681,0.956271409988403,0.879723429679871,0.881734848022461,0.8817258477211,1.01497566699982,0.977510690689087,0.867218017578125
"weakfish juv (weakfish adult)"
x,1,1.01561605930328,0.989541113376617,1.09230411052704,1.04118347167969,1.12360084056854,1.29745614528656,1.26175260543823,1.24983036518097,1.36283385753632,1.39642643928528,1.39474654197693,1.31528317928314,1.22857820987701,1.15553116798401,1.06118595600128,0.97489058971405,1.02992498874664,1.0059849023819,1.05743873119354,1.14737200737,1.14923906326294,1.10554170608521,1.05267453193665,1.1032258272171,1.12113690376282,1.22314655780792,1.30053019523621,1.27387583255768,1.26824331283569,1.29263365268707,1.29381310939789,1.32152104377747
y,1.01929271221161,1.0764673948288,1.17053532600403,1.33144795894623,1.36456394195557,1.31624984741211,1.34753906726837,1.33418440818787,1.30180966854095,1.26800358295441,1.23325765132904,1.20325982570648,1.18650984764099,1.2111428976059,1.21091258525848,1.20723187923431,1.18731677532196,1.19195592403412,1.1490603685379,1.11724150180817,1.10666978359222,1.09689259529114,1.09553945064545,1.09105122089386,1.10069584846497,1.10802388191223,1.13546919822693,1.14100134372711,1.13577806949615,1.12349164485931,1.12800061702728,1.14509165287018,1.13426899909973
"Atlantic herring 0-1 (Atlantic herring 2+)"
x,1,1.09264028072357,1.22990524768829,1.38963568210602,1.47134327888489,1.56039047241211,1.65891361236572,1.71997249126434,1.74454188346863,1.77654385566711,1.80077791213989,1.70770192146301,1.69942772388458,1.68908369541168,1.69585013389587,1.68011915683746,1.70257425308228,1.66511249542236,1.66753315925598,1.62263655662537,1.58435416221619,1.56167817115784,1.50662863254547,1.4772322177887,1.47222292423248,1.35674738883972,1.49257457256317,1.52941560745239,1.5367819070816,1.55627417564392,1.56313931941986,1.57581377029419,1.55235779285431
y,0.974716305732727,1.17196035385132,1.11644160747528,1.27851891517639,1.34569549560547,1.33768737316132,1.33112382888794,1.32675004005432,1.3227653503418,1.31942343711853,1.31143796443939,1.31303751468658,1.31787002086639,1.33044695854187,1.33158099651337,1.32587885856628,1.32606756687164,1.30717849731445,1.30732417106628,1.29538643360138,1.29700267314911,1.24534332752228,1.2824934720993,1.28404867649078,1.29819226264954,1.28481078147888,1.29052805900574,1.28881072998047,1.26282131671906,1.27253246307373,1.28523588180542,1.27880799770355,1.27000617980957
