EwEVersion,"6.6.5.17207 (compiled 12/14/2020)"
Date,"2/3/2022 11:22:08 AM"
ModelName,"NWACS AM 7ages"
EcosimScenario,"sim3.5_ts1_fit28v_i7_PreySwitch1 vulcap"
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Timestep,"catch (predicted)SDF landings","catch (observed) SDF landings","catch (predicted)SB 2-5 C","catch (observed) SB 2-5 C","catch (predicted)SB adult C","catch (observed) SB adult C","catch (predicted)AM adult C 1","catch (observed) AM adult C 1","catch (predicted)AM adult C 2","catch (observed) AM adult C 2","catch (predicted)AM adult C 3","catch (observed) AM adult C 3","catch (predicted)AM adult C 4","catch (observed) AM adult C 4","catch (predicted)AM adult C 5","catch (observed) AM adult C 5","catch (predicted)AM adult C 6","catch (observed) AM adult C 6","catch (predicted)BF adult C","catch (observed) BF adult C","catch (predicted)WF juv C","catch (observed) WF juv C","catch (predicted)WF adult C","catch (observed) WF adult C","catch (predicted)AH adult landings","catch (observed) AH adult landings","catch (predicted)AM juv C","catch (observed) AM juv C","catch (predicted)BF juv C","catch (observed) BF juv C","catch (predicted)AH juv landings","catch (observed) AH juv landings",
209,0.006475647,,0.007019437,,0.02836549,,0.04065355,,0.1969501,,0.08650069,,0.01976861,,0.003523479,,0.0004758072,,0.02642592,,9.414097E-07,,0.001691315,,0.1425147,,0.0007956397,,0.0002717651,,0.00122651,,
210,0.006475317,0.00646,0.006991208,0.00429,0.02841436,0.0281,0.04054137,0.03411827,0.1967671,0.08388108,0.0866316,0.06136388,0.01980279,0.02607004,0.003533044,0.003206342,0.0004751856,0.000693492,0.02655773,0.0244,9.420174E-07,1.45E-06,0.001687272,0.00238,0.1420567,0.103,0.0007938399,0.0007213474,0.0002725884,0.0002354357,0.001217791,0.001883279,
211,0.006474991,,0.006963217,,0.02846295,,0.04043162,,0.1965498,,0.08674787,,0.01983006,,0.003542834,,0.0004746618,,0.026681,,9.420646E-07,,0.001683686,,0.1415874,,0.0007922887,,0.0002731911,,0.001209605,,
212,0.006474669,,0.006935448,,0.02851111,,0.04032564,,0.1963008,,0.08684764,,0.0198505,,0.003553092,,0.0004742199,,0.02679614,,9.415637E-07,,0.0016805,,0.141106,,0.0007909764,,0.0002736018,,0.001202114,,
213,0.006474351,,0.006907879,,0.0285587,,0.04022464,,0.1960215,,0.08693049,,0.01986406,,0.003564004,,0.0004738488,,0.02690353,,9.405231E-07,,0.001677666,,0.1406121,,0.0007898891,,0.0002738459,,0.001195481,,
214,0.006474037,,0.006880482,,0.0286056,,0.04012972,,0.1957122,,0.086997,,0.01987066,,0.003575699,,0.0004735412,,0.02700355,,9.389482E-07,,0.001675149,,0.1401054,,0.0007890094,,0.0002739469,,0.001189861,,
215,0.00647373,,0.006853228,,0.02865167,,0.04004191,,0.1953725,,0.08704795,,0.01987051,,0.003588266,,0.0004732918,,0.02709655,,9.368381E-07,,0.001672922,,0.1395855,,0.0007883168,,0.0002739263,,0.001185395,,
216,0.006473427,,0.006826118,,0.02869679,,0.03996213,,0.1950018,,0.08708514,,0.01986347,,0.003601761,,0.0004730972,,0.02718288,,9.341813E-07,,0.001670967,,0.1390527,,0.0007877885,,0.0002738054,,0.001182205,,
217,0.003169112,,0.007878707,,0.03157206,,0.04328182,,0.1970268,,0.0766544,,0.01538898,,0.002568758,,0.0005090213,,0.03221731,,5.625865E-07,,0.001140206,,0.159159,,0.0008626598,,0.0001964168,,0.0003217088,,
218,0.003168892,,0.007839711,,0.03156093,,0.04321532,,0.1965567,,0.0767232,,0.01543113,,0.002578187,,0.0005088226,,0.0321798,,5.618435E-07,,0.001149773,,0.1581245,,0.0008620166,,0.000196958,,0.0003215376,,
219,0.003168678,,0.007800428,,0.03154671,,0.04315818,,0.1960806,,0.07675544,,0.01547489,,0.002586352,,0.0005086764,,0.03213969,,5.613949E-07,,0.0011585,,0.1571126,,0.000861419,,0.0001973696,,0.0003213836,,
220,0.00316847,,0.007760842,,0.03152962,,0.04310911,,0.1956035,,0.07675698,,0.01551857,,0.0025935,,0.0005085954,,0.03209719,,5.6123E-07,,0.001166484,,0.1561249,,0.0008609185,,0.0001976492,,0.0003212239,,
221,0.003168268,,0.007720952,,0.0315099,,0.0430669,,0.1951311,,0.07673263,,0.01556078,,0.002599782,,0.0005085923,,0.03205255,,5.613708E-07,,0.001173812,,0.1551632,,0.0008605675,,0.000197791,,0.0003210256,,
222,0.003168071,0.00316,0.00768077,0.00507,0.03148784,0.0293,0.0430306,0.03195978,0.1946684,0.1077479,0.07668591,0.03736742,0.01560062,0.0145495,0.002605278,0.00479495,0.0005086796,0.000795513,0.032006,0.0292,5.618625E-07,1.02E-06,0.001180557,0.0014,0.1542288,0.111,0.0008604169,0.000816123,0.0001977875,0.0001952393,0.0003207492,0.0005846013,
223,0.003167879,,0.007640316,,0.03146371,,0.04299945,,0.1942202,,0.07661928,,0.0156376,,0.002610021,,0.0005088676,,0.03195776,,5.627659E-07,,0.001186779,,0.1533229,,0.000860514,,0.0001976305,,0.0003203499,,
224,0.003167692,,0.007599623,,0.03143783,,0.04297294,,0.1937905,,0.07653435,,0.01567158,,0.002614013,,0.0005091653,,0.03190807,,5.641504E-07,,0.001192534,,0.1524465,,0.0008609008,,0.0001973127,,0.0003197807,,
225,0.003167511,,0.007558743,,0.0314105,,0.04295073,,0.1933828,,0.07643214,,0.01570259,,0.002617245,,0.0005095798,,0.03185717,,5.660868E-07,,0.001197864,,0.1516003,,0.0008616116,,0.0001968286,,0.0003189945,,
226,0.003167333,,0.007517795,,0.03138205,,0.04293262,,0.1930004,,0.07631314,,0.01573087,,0.002619697,,0.0005101164,,0.03180528,,5.686422E-07,,0.001202806,,0.150785,,0.0008626736,,0.0001961752,,0.0003179456,,
227,0.00316716,,0.00747683,,0.03135278,,0.0429185,,0.1926458,,0.07617759,,0.01575663,,0.002621396,,0.0005107785,,0.03175262,,5.718759E-07,,0.001207388,,0.1500008,,0.0008641058,,0.0001953515,,0.0003165921,,
228,0.003166991,,0.007435906,,0.03132302,,0.04290832,,0.1923214,,0.07602549,,0.01578028,,0.002622312,,0.0005115682,,0.03169943,,5.758372E-07,,0.001211631,,0.1492477,,0.0008659193,,0.0001943597,,0.0003148972,,
229,0.003787564,,0.008600654,,0.02920055,,0.04307653,,0.2066072,,0.09486356,,0.02259458,,0.004094352,,0.0005163046,,0.03489278,,2.441157E-06,,0.0006354597,,0.1553773,,0.0008649364,,0.0003731408,,0.000456221,,
230,0.003787363,,0.008546963,,0.02920081,,0.04307433,,0.2062301,,0.09441775,,0.0225387,,0.004091862,,0.0005166121,,0.03473854,,2.452167E-06,,0.0006437593,,0.1544805,,0.0008669763,,0.0003683062,,0.0004535997,,
231,0.003787167,,0.008494859,,0.02919686,,0.04307746,,0.2059159,,0.09400447,,0.02247864,,0.004090198,,0.0005167698,,0.03458591,,2.461761E-06,,0.0006515818,,0.1536074,,0.000869189,,0.0003640498,,0.0004509966,,
232,0.003786976,,0.008444309,,0.02918903,,0.04308771,,0.2056511,,0.09362014,,0.02241516,,0.004088911,,0.0005168215,,0.03443505,,2.470459E-06,,0.0006589646,,0.152757,,0.0008715002,,0.0003603052,,0.000448419,,
233,0.003786791,,0.008395278,,0.02917758,,0.04310607,,0.2054255,,0.09326243,,0.02234885,,0.004087629,,0.0005167981,,0.03428608,,2.478821E-06,,0.0006659392,,0.1519281,,0.0008738569,,0.0003570203,,0.0004458728,,
234,0.003786611,0.00378,0.008347719,0.00565,0.02916276,0.0302,0.04313291,0.02550693,0.205231,0.1144229,0.0929297,0.05366027,0.02228002,0.01397469,0.004086121,0.00497831,0.0005167206,0.001278581,0.03413907,0.0344,2.48747E-06,1.76E-06,0.0006725318,0.000687,0.1511196,0.115,0.0008762234,0.0003922656,0.0003541551,0.0002526627,0.0004433618,0.0004166756,
235,0.003786435,,0.008301646,,0.02914476,,0.04316844,,0.2050622,,0.09262072,,0.02220872,,0.004084269,,0.0005166029,,0.03399405,,2.497071E-06,,0.0006787642,,0.1503306,,0.0008785608,,0.0003516788,,0.0004408873,,
236,0.003786265,,0.008257004,,0.02912378,,0.04321268,,0.2049153,,0.09233452,,0.02213481,,0.004082035,,0.0005164538,,0.03385103,,2.508303E-06,,0.0006846546,,0.14956,,0.0008808317,,0.0003495663,,0.0004384486,,
237,0.003786098,,0.008213726,,0.02909994,,0.04326551,,0.2047881,,0.09207032,,0.02205808,,0.004079441,,0.0005162786,,0.03370999,,2.521806E-06,,0.0006902185,,0.1488069,,0.000883004,,0.000347796,,0.0004360438,,
238,0.003785936,,0.008171745,,0.02907339,,0.04332671,,0.2046793,,0.09182747,,0.02197822,,0.004076544,,0.0005160804,,0.03357089,,2.538146E-06,,0.0006954691,,0.1480706,,0.0008850517,,0.0003463483,,0.0004336694,,
239,0.003785778,,0.008130991,,0.02904425,,0.04339594,,0.2045883,,0.0916054,,0.02189488,,0.004073401,,0.0005158658,,0.03343368,,2.557768E-06,,0.0007004184,,0.1473503,,0.0008869558,,0.0003452045,,0.0004313207,,
240,0.003785623,,0.008091396,,0.0290126,,0.0434728,,0.2045149,,0.0914037,,0.02180771,,0.004070115,,0.0005156338,,0.03329829,,2.580965E-06,,0.0007050768,,0.1466455,,0.0008887037,,0.0003443463,,0.0004289925,,
241,0.003795478,,0.007761275,,0.0310855,,0.04320648,,0.2306643,,0.08861437,,0.0221359,,0.004508908,,0.0009553398,,0.02933499,,1.033461E-06,,0.0008952928,,0.1465687,,0.0002489336,,0.0004378412,,9.652054E-05,,
242,0.003795331,,0.00772659,,0.03100586,,0.04327521,,0.2303433,,0.08847678,,0.02205145,,0.004500024,,0.0009544583,,0.02931049,,1.04083E-06,,0.0008984119,,0.1458795,,0.0002495988,,0.0004342828,,9.611229E-05,,
243,0.003795189,,0.007692497,,0.03092404,,0.0433438,,0.2301061,,0.08834082,,0.02197246,,0.004490417,,0.000953718,,0.02928302,,1.047431E-06,,0.0009015724,,0.145207,,0.0002502984,,0.0004309199,,9.572024E-05,,
244,0.003795051,,0.007658957,,0.03084029,,0.04341217,,0.2299535,,0.08820452,,0.02189854,,0.004480203,,0.0009530765,,0.02925285,,1.053362E-06,,0.0009047575,,0.1445511,,0.0002510128,,0.0004277866,,9.534253E-05,,
245,0.003794917,,0.007625986,,0.03075477,,0.04348053,,0.2298818,,0.08806638,,0.02182956,,0.004469462,,0.0009524935,,0.02922023,,1.058675E-06,,0.0009079523,,0.1439116,,0.0002517262,,0.0004249268,,9.497663E-05,,
246,0.003794786,0.00379,0.007593561,0.00703,0.03066765,0.0285,0.04354919,0.01830916,0.2298849,0.09635344,0.08792543,0.05632986,0.02176551,0.01534053,0.004458218,0.003511276,0.0009519422,0.001882176,0.02918538,0.0353,1.063403E-06,9.840001E-07,0.0009111433,0.000601,0.1432884,0.107,0.0002524263,0.0002632655,0.0004223887,0.001052761,9.461967E-05,6.175587E-05,
247,0.003794659,,0.007561648,,0.03057905,,0.04361813,,0.2299577,,0.08778124,,0.02170647,,0.004446456,,0.000951406,,0.02914847,,1.067571E-06,,0.0009143185,,0.1426813,,0.0002531032,,0.0004202184,,9.426844E-05,,
248,0.003794536,,0.007530217,,0.03048906,,0.04368711,,0.2300954,,0.08763382,,0.02165252,,0.004434129,,0.000950877,,0.02910968,,1.071207E-06,,0.0009174673,,0.1420904,,0.0002537502,,0.0004184544,,9.391973E-05,,
249,0.003794416,,0.00749924,,0.03039779,,0.04375573,,0.230294,,0.08748355,,0.02160376,,0.004421175,,0.0009503537,,0.02906912,,1.074341E-06,,0.0009205812,,0.1415154,,0.0002543626,,0.0004171256,,9.357029E-05,,
250,0.003794299,,0.007468694,,0.03030529,,0.04382351,,0.2305495,,0.08733097,,0.0215603,,0.004407518,,0.0009498388,,0.02902692,,1.077001E-06,,0.0009236539,,0.1409563,,0.0002549376,,0.0004162484,,9.321704E-05,,
251,0.003794185,,0.00743856,,0.03021165,,0.0438899,,0.230858,,0.08717674,,0.02152224,,0.004393079,,0.0009493387,,0.02898316,,1.079214E-06,,0.000926682,,0.140413,,0.0002554741,,0.0004158249,,9.285719E-05,,
252,0.003794074,,0.00740882,,0.03011693,,0.04395437,,0.2312159,,0.08702155,,0.02148966,,0.004377782,,0.0009488614,,0.02893794,,1.080989E-06,,0.000929665,,0.1398854,,0.0002559722,,0.0004158446,,9.248821E-05,,
253,0.004793809,,0.008169003,,0.03251146,,0.0317582,,0.2029949,,0.1096158,,0.03218374,,0.006933634,,0.0006676626,,0.03074582,,1.024706E-06,,0.00123485,,0.158392,,0.000185015,,0.0004342448,,0.004061601,,
254,0.004793607,,0.008130381,,0.03234963,,0.03182619,,0.2035432,,0.1092562,,0.03199154,,0.006886531,,0.0006672677,,0.03064372,,1.027088E-06,,0.001233244,,0.1572997,,0.000185338,,0.0004335197,,0.004003141,,
255,0.00479341,,0.008092088,,0.0321848,,0.03189166,,0.2040393,,0.1090082,,0.03181414,,0.006841619,,0.0006667019,,0.03054081,,1.029685E-06,,0.001231987,,0.1562147,,0.0001856347,,0.0004327306,,0.003946478,,
256,0.004793218,,0.008054075,,0.03201724,,0.03195389,,0.2044969,,0.1088598,,0.03164827,,0.00679877,,0.0006659944,,0.0304371,,1.032399E-06,,0.001231037,,0.1551356,,0.000185892,,0.0004318872,,0.003891822,,
257,0.00479303,,0.008016303,,0.03184713,,0.03201231,,0.2049264,,0.108799,,0.03149117,,0.006757915,,0.0006651668,,0.03033256,,1.03512E-06,,0.00123036,,0.154061,,0.0001860991,,0.0004310002,,0.003839564,,
258,0.004792846,0.00479,0.007978745,0.00734,0.03167463,0.0315,0.03206656,0.02901851,0.2053358,0.0709911,0.1088146,0.05304249,0.03134053,0.0261129,0.006719009,0.005809216,0.0006642347,0.000981763,0.03022718,0.033,1.037733E-06,7.7E-07,0.001229927,0.000643,0.1529899,0.11,0.000186244,0.0002198267,0.0004300795,0.0007991414,0.003790235,0.005673379,
259,0.004792667,,0.007941379,,0.03149981,,0.03211651,,0.2057295,,0.1088977,,0.03119448,,0.00668202,,0.0006632096,,0.03012094,,1.040117E-06,,0.001229712,,0.1519212,,0.000186315,,0.000429132,,0.003744461,,
260,0.004792492,,0.007904192,,0.03132275,,0.03216214,,0.2061099,,0.109041,,0.0310516,,0.006646918,,0.000662099,,0.03001383,,1.042153E-06,,0.001229693,,0.1508544,,0.0001863021,,0.0004281598,,0.003702913,,
261,0.004792323,,0.007867179,,0.03114345,,0.03220352,,0.2064778,,0.1092386,,0.03091076,,0.006613675,,0.0006609082,,0.02990584,,1.043731E-06,,0.001229851,,0.149789,,0.0001861975,,0.0004271594,,0.003666263,,
262,0.004792158,,0.007830338,,0.03096193,,0.03224076,,0.206833,,0.1094851,,0.03077112,,0.006582263,,0.0006596404,,0.02979696,,1.044754E-06,,0.00123017,,0.1487247,,0.0001859962,,0.0004261212,,0.003635151,,
263,0.004791999,,0.007793671,,0.03077815,,0.03227399,,0.2071745,,0.1097763,,0.03063204,,0.006552662,,0.000658297,,0.02968724,,1.045149E-06,,0.001230636,,0.1476615,,0.0001856958,,0.0004250301,,0.003610152,,
264,0.004791846,,0.007757176,,0.03059212,,0.03230333,,0.2075012,,0.1101081,,0.03049304,,0.006524849,,0.000656879,,0.02957668,,1.044863E-06,,0.001231236,,0.1465993,,0.0001852967,,0.0004238668,,0.003591754,,
265,0.006000379,,0.008297587,,0.0335814,,0.03113754,,0.1841298,,0.09366477,,0.02476535,,0.004954902,,0.0006582832,,0.03180532,,1.258773E-06,,0.001521945,,0.1507837,,0.0001789468,,0.0003205112,,0.0005623003,,
266,0.006000229,,0.008253633,,0.0333024,,0.03114998,,0.1846346,,0.09408751,,0.02476944,,0.004948696,,0.0006569817,,0.03162173,,1.259481E-06,,0.001516382,,0.1496294,,0.0001786535,,0.0003215382,,0.0005647693,,
267,0.006000085,,0.008210068,,0.03302469,,0.03115589,,0.1850932,,0.09446764,,0.02478821,,0.004943243,,0.0006557691,,0.03144208,,1.260552E-06,,0.001511426,,0.148527,,0.0001783734,,0.000322342,,0.0005672337,,
268,0.005999951,,0.008167,,0.03274864,,0.03115572,,0.1855106,,0.09481624,,0.02482117,,0.004938161,,0.0006546328,,0.03126633,,1.261866E-06,,0.001507014,,0.147479,,0.0001781005,,0.0003229161,,0.0005696213,,
269,0.005999824,,0.008124537,,0.03247463,,0.03114997,,0.1858895,,0.09514169,,0.02486756,,0.004933134,,0.0006535642,,0.03109441,,1.263302E-06,,0.001503095,,0.1464875,,0.0001778341,,0.0003232439,,0.0005718236,,
270,0.005999707,0.006,0.008082781,0.00553,0.032203,0.025,0.03113893,0.02964466,0.1862327,0.1262488,0.09545019,0.03958522,0.02492644,0.01641686,0.004927911,0.005094514,0.0006525573,0.000785142,0.03092628,0.0358,1.264731E-06,1.61E-06,0.001499624,0.000764,0.1455545,0.112,0.0001775766,0.0001642777,0.0003233042,0.000585718,0.000573703,0.000245611,
271,0.005999595,,0.008041829,,0.0319341,,0.0311228,,0.1865432,,0.09574579,,0.02499712,,0.004922301,,0.0006516077,,0.03076189,,1.266014E-06,,0.001496568,,0.1446814,,0.0001773316,,0.0003230758,,0.0005751009,,
272,0.005999491,,0.008001775,,0.03166824,,0.03110172,,0.1868238,,0.09603114,,0.02507907,,0.004916165,,0.0006507119,,0.03060119,,1.267011E-06,,0.001493896,,0.1438692,,0.0001771028,,0.0003225411,,0.0005758465,,
273,0.005999393,,0.007962704,,0.03140574,,0.03107584,,0.1870771,,0.09630769,,0.02517183,,0.004909408,,0.0006498672,,0.03044414,,1.267588E-06,,0.001491586,,0.1431185,,0.0001768934,,0.000321688,,0.0005757648,,
274,0.005999299,,0.007924676,,0.03114696,,0.03104524,,0.1873053,,0.0965763,,0.02527501,,0.004901966,,0.0006490719,,0.03029066,,1.267622E-06,,0.001489618,,0.1424295,,0.0001767055,,0.0003205113,,0.0005746849,,
275,0.00599921,,0.007887766,,0.03089218,,0.03101006,,0.1875102,,0.09683722,,0.02538824,,0.004893796,,0.0006483243,,0.0301407,,1.267012E-06,,0.001487975,,0.1418021,,0.0001765402,,0.0003190125,,0.0005724467,,
276,0.005999125,,0.007852041,,0.03064167,,0.03097042,,0.1876937,,0.09709046,,0.02551115,,0.004884874,,0.0006476234,,0.02999419,,1.265688E-06,,0.001486643,,0.1412358,,0.0001763971,,0.0003171992,,0.000568906,,
277,0.006028999,,0.007439215,,0.03043504,,0.02223682,,0.1414769,,0.07940573,,0.02135794,,0.004031071,,0.0004749629,,0.02929105,,1.934368E-06,,0.0009498574,,0.1364518,,0.0001252391,,0.000261507,,0.0007889897,,
278,0.006028935,,0.007409084,,0.03019741,,0.02222873,,0.1418352,,0.07980461,,0.02148296,,0.004035983,,0.0004748561,,0.0291711,,1.933814E-06,,0.0009566605,,0.1360767,,0.0001250435,,0.0002610256,,0.0007835891,,
279,0.006028875,,0.007379282,,0.02996645,,0.02222166,,0.1421118,,0.08017831,,0.02160038,,0.004043457,,0.0004748114,,0.02905422,,1.933844E-06,,0.0009629275,,0.1357266,,0.0001248155,,0.0002605034,,0.0007782733,,
280,0.006028818,,0.007349805,,0.02974191,,0.02221442,,0.1423207,,0.08053041,,0.02171217,,0.00405334,,0.0004748046,,0.02894022,,1.934488E-06,,0.0009687173,,0.1353983,,0.0001245645,,0.0002599281,,0.0007730921,,
281,0.006028766,,0.00732062,,0.02952356,,0.02220627,,0.1424724,,0.08086323,,0.02181979,,0.004065445,,0.0004748156,,0.02882892,,1.935873E-06,,0.0009740808,,0.1350889,,0.0001242997,,0.0002592852,,0.0007681028,,
282,0.006028716,0.00603,0.007291688,0.00686,0.02931118,0.0265,0.02219677,0.01388602,0.1425746,0.09753968,0.08117914,0.06145553,0.02192438,0.01218385,0.004079571,0.003519871,0.0004748278,0.000694694,0.02872017,0.0387,1.938185E-06,1.88E-06,0.0009790618,0.000304,0.1347955,0.0901,0.0001240298,0.0001942899,0.0002585605,0.0006335707,0.0007633627,0.0008317817,
283,0.006028671,,0.007262958,,0.02910462,,0.02218567,,0.1426329,,0.08148044,,0.02202664,,0.004095577,,0.0004748277,,0.02861385,,1.941647E-06,,0.0009836983,,0.1345156,,0.0001237627,,0.0002577423,,0.000758927,,
284,0.006028628,,0.007234388,,0.0289037,,0.02217286,,0.1426513,,0.08176926,,0.02212699,,0.004113355,,0.0004748046,,0.02850985,,1.946493E-06,,0.0009880224,,0.134247,,0.0001235054,,0.0002568233,,0.0007548484,,
285,0.006028588,,0.007205942,,0.02870824,,0.02215833,,0.1426332,,0.08204743,,0.02222564,,0.004132819,,0.0004747503,,0.02840808,,1.952949E-06,,0.0009920615,,0.1339876,,0.0001232632,,0.0002558014,,0.0007511753,,
286,0.006028552,,0.007177581,,0.02851807,,0.02214212,,0.1425811,,0.08231663,,0.02232266,,0.004153905,,0.0004746582,,0.02830845,,1.961223E-06,,0.0009958379,,0.1337359,,0.0001230404,,0.0002546808,,0.0007479507,,
287,0.006028518,,0.007149267,,0.02833303,,0.02212435,,0.1424972,,0.08257823,,0.02241804,,0.004176557,,0.0004745233,,0.0282109,,1.971488E-06,,0.0009993691,,0.1334903,,0.0001228396,,0.0002534714,,0.0007452106,,
288,0.006028487,,0.007120959,,0.02815295,,0.02210516,,0.1423833,,0.08283342,,0.0225117,,0.004200724,,0.0004743413,,0.02811535,,1.983881E-06,,0.001002668,,0.13325,,0.0001226621,,0.0002521884,,0.0007429835,,
289,0.005609048,,0.008094743,,0.0320442,,0.03187155,,0.1787435,,0.07868119,,0.01928701,,0.003592422,,0.0006624912,,0.02646734,,4.449208E-07,,0.001034412,,0.1882249,,0.0001794451,,0.0001860305,,7.202497E-05,,
290,0.005608846,,0.008048948,,0.0317225,,0.03182657,,0.178386,,0.07880275,,0.01938532,,0.003612749,,0.0006628293,,0.0264114,,4.470168E-07,,0.001037308,,0.1859564,,0.0001791018,,0.0001858284,,7.202241E-05,,
291,0.005608657,,0.008001673,,0.03139956,,0.03178231,,0.1780976,,0.0788677,,0.01947775,,0.003632284,,0.000663517,,0.02635139,,4.488484E-07,,0.001040179,,0.1837996,,0.0001787419,,0.0001855222,,7.204682E-05,,
292,0.005608483,,0.007953197,,0.03107626,,0.03173896,,0.1778565,,0.07888751,,0.01956535,,0.003651338,,0.0006645216,,0.02628785,,4.504702E-07,,0.001043018,,0.1817544,,0.0001783787,,0.000185127,,7.20858E-05,,
293,0.00560832,,0.007903759,,0.03075351,,0.03169664,,0.1776468,,0.07887038,,0.01964886,,0.003670137,,0.0006658107,,0.02622128,,4.519223E-07,,0.001045818,,0.1798206,,0.000178025,,0.000184654,,7.212105E-05,,
294,0.00560817,0.00561,0.0078536,0.00437,0.03043212,0.0283,0.03165641,0.02611244,0.1774572,0.07426434,0.07882193,0.05995686,0.01972901,0.01923867,0.003688841,0.002640641,0.0006673532,0.000972324,0.02615212,0.039,4.532376E-07,4.83E-07,0.001048575,0.000172,0.1779976,0.107,0.0001776745,0.0002366757,0.000184111,0.0002718038,7.212973E-05,0.000363316,
295,0.00560803,,0.007802953,,0.03011285,,0.03161835,,0.1772797,,0.07874609,,0.01980652,,0.003707542,,0.0006691258,,0.02608078,,4.544459E-07,,0.001051283,,0.1762847,,0.0001773377,,0.0001835033,,7.208566E-05,,
296,0.005607899,,0.007752046,,0.02979638,,0.03158245,,0.1771087,,0.07864557,,0.01988203,,0.003726288,,0.0006711101,,0.02600761,,4.555753E-07,,0.001053939,,0.1746808,,0.0001770263,,0.0001828357,,7.196054E-05,,
297,0.005607777,,0.007701077,,0.0294834,,0.03154869,,0.1769405,,0.07852235,,0.01995612,,0.003745089,,0.0006732918,,0.0259329,,4.566519E-07,,0.001056543,,0.1731846,,0.0001767522,,0.0001821141,,7.172531E-05,,
298,0.005607661,,0.007650228,,0.02917451,,0.03151705,,0.1767729,,0.07837784,,0.02002928,,0.003763937,,0.0006756596,,0.02585694,,4.57698E-07,,0.001059097,,0.1717943,,0.0001765263,,0.0001813453,,7.13513E-05,,
299,0.005607552,,0.00759967,,0.02887031,,0.03148752,,0.1766046,,0.07821314,,0.02010194,,0.003782809,,0.0006782046,,0.02577996,,4.587307E-07,,0.001061603,,0.1705081,,0.0001763596,,0.000180538,,7.081127E-05,,
300,0.005607448,,0.007549564,,0.02857134,,0.03146009,,0.1764352,,0.07802909,,0.02017445,,0.003801674,,0.0006809191,,0.02570217,,4.597584E-07,,0.001064068,,0.1693239,,0.0001762619,,0.0001797019,,7.008025E-05,,
301,0.005587511,,0.006525551,,0.02209075,,0.036325,,0.2081143,,0.1030393,,0.02801188,,0.005272989,,0.0007893945,,0.02987326,,8.70363E-07,,0.000408373,,0.08845567,,0.0002061829,,0.0003720279,,0,,
302,0.005587674,,0.00649499,,0.02200921,,0.0362816,,0.2076118,,0.1025747,,0.02796377,,0.005284578,,0.0007921456,,0.02966399,,8.724916E-07,,0.0004128461,,0.08938568,,0.0002061752,,0.0003662266,,0,,
303,0.005587832,,0.006466687,,0.02193752,,0.03624045,,0.2071702,,0.1021802,,0.0279031,,0.00529467,,0.0007948607,,0.02946582,,8.747392E-07,,0.000417036,,0.09029588,,0.0002062241,,0.0003613585,,0,,
304,0.005587984,,0.006440505,,0.02187501,,0.0362032,,0.2067765,,0.1018365,,0.02783244,,0.005303678,,0.0007975816,,0.02927826,,8.771492E-07,,0.0004209733,,0.09118222,,0.0002063226,,0.0003573117,,0,,
305,0.005588133,,0.006416304,,0.02182102,,0.03617129,,0.2064208,,0.1015296,,0.02775344,,0.005311898,,0.000800338,,0.0291008,,8.798006E-07,,0.0004246839,,0.0920409,,0.0002064594,,0.0003539987,,0,,
306,0.005588276,0.00559,0.006393943,0.00421,0.0217749,0.031,0.03614441,0.0316799,0.206106,0.1132609,0.1012492,0.04557053,0.02766701,0.02679249,0.0053196,0.00649323,0.0008031507,0.00090147,0.02893296,0.0436,8.828005E-07,7.92E-07,0.0004281899,7.16E-05,0.09286851,0.0794,0.0002066221,0.0005633882,0.0003513506,0.0005809327,0,,
307,0.005588414,,0.006373277,,0.021736,,0.03612356,,0.2058259,,0.1009873,,0.02757363,,0.005327022,,0.0008060336,,0.02877425,,8.862736E-07,,0.0004315097,,0.09366203,,0.0002067986,,0.0003493119,,0,,
308,0.005588549,,0.006354165,,0.02170366,,0.03610962,,0.2055744,,0.1007383,,0.0274735,,0.005334368,,0.0008089951,,0.02862423,,8.903529E-07,,0.0004346587,,0.09441888,,0.000206979,,0.000347835,,0,,
309,0.005588681,,0.006336464,,0.02167724,,0.03610327,,0.2053467,,0.1004982,,0.02736665,,0.00534181,,0.0008120402,,0.02848249,,8.951675E-07,,0.0004376493,,0.09513689,,0.0002071557,,0.0003468766,,0,,
310,0.005588809,,0.006320033,,0.02165611,,0.03610498,,0.2051392,,0.1002641,,0.02725303,,0.005349488,,0.0008151708,,0.02834864,,9.00834E-07,,0.0004404915,,0.09581438,,0.0002073247,,0.0003463952,,0,,
311,0.005588937,,0.006304739,,0.02163965,,0.03611505,,0.2049492,,0.1000342,,0.02713255,,0.005357513,,0.0008183868,,0.02822236,,9.074482E-07,,0.0004431933,,0.09645006,,0.0002074844,,0.0003463497,,0,,
312,0.005589063,,0.006290452,,0.02162728,,0.03613363,,0.2047742,,0.09980714,,0.02700511,,0.005365974,,0.000821687,,0.02810336,,9.150796E-07,,0.0004457607,,0.09704307,,0.0002076364,,0.0003466985,,0,,
313,0.009768578,,0.00771178,,0.02230693,,0.02798371,,0.1673314,,0.09416788,,0.02647761,,0.005148137,,0.0006610836,,0.02401648,,8.237879E-07,,0.0002300224,,0.1057647,,0.0001596115,,0.00045197,,0.000555341,,
