"","raw_value","scaled_value"
"1989_10",-0.132,0.63258785942492
"1989_11",-0.159,0.575079872204473
"1989_12",-0.162,0.568690095846645
"1990_1",-0.308,0.257720979765708
"1990_2",-0.171,0.549520766773163
"1990_3",-0.188,0.513312034078807
"1990_4",-0.126,0.645367412140575
"1990_5",-0.068,0.768903088391906
"1990_6",-0.065,0.775292864749734
"1990_7",-0.031,0.847710330138445
"1990_8",0.043,1.00532481363152
"1990_9",0.138,1.20766773162939
"1990_10",0.104,1.13525026624068
"1990_11",-0.063,0.779552715654952
"1990_12",-0.045,0.817891373801917
"1991_1",-0.204,0.479233226837061
"1991_2",-0.126,0.645367412140575
"1991_3",-0.079,0.745473908413205
"1991_4",-0.142,0.611288604898829
"1991_5",-0.163,0.566560170394036
"1991_6",-0.139,0.617678381256656
"1991_7",-0.117,0.664536741214057
"1991_8",-0.119,0.660276890308839
"1991_9",-0.047,0.813631522896699
"1991_10",-0.272,0.334398296059638
"1991_11",-0.271,0.336528221512247
"1991_12",-0.224,0.436634717784878
"1992_1",-0.201,0.485623003194888
"1992_2",-0.105,0.690095846645367
"1992_3",-0.103,0.694355697550586
"1992_4",-0.195,0.498402555910543
"1992_5",-0.233,0.417465388711395
"1992_6",-0.162,0.568690095846645
"1992_7",-0.23,0.423855165069222
"1992_8",-0.392,0.0788072417465388
"1992_9",-0.381,0.10223642172524
"1992_10",-0.311,0.251331203407881
"1992_11",-0.346,0.17678381256656
"1992_12",-0.296,0.283280085197018
"1993_1",-0.251,0.37912673056443
"1993_2",-0.198,0.492012779552716
"1993_3",-0.256,0.368477103301384
"1993_4",-0.185,0.519701810436635
"1993_5",-0.175,0.541001064962726
"1993_6",-0.193,0.502662406815761
"1993_7",-0.289,0.298189563365282
"1993_8",-0.24,0.402555910543131
"1993_9",-0.176,0.538871139510117
"1993_10",-0.255,0.370607028753994
"1993_11",-0.33,0.210862619808307
"1993_12",-0.305,0.264110756123536
"1994_1",-0.308,0.257720979765708
"1994_2",-0.321,0.230031948881789
"1994_3",-0.291,0.293929712460064
"1994_4",-0.212,0.462193823216187
"1994_5",-0.219,0.447284345047923
"1994_6",-0.234,0.415335463258786
"1994_7",-0.244,0.394036208732694
"1994_8",-0.248,0.385516506922258
"1994_9",-0.165,0.562300319488818
"1994_10",-0.072,0.76038338658147
"1994_11",-0.032,0.845580404685836
"1994_12",-0.103,0.694355697550586
"1995_1",-0.075,0.753993610223642
"1995_2",-0.053,0.800851970181044
"1995_3",0.003,0.920127795527157
"1995_4",0.063,1.04792332268371
"1995_5",0.259,1.4653887113951
"1995_6",0.351,1.66134185303514
"1995_7",0.301,1.55484558040469
"1995_8",0.17,1.27582534611289
"1995_9",0.041,1.0010649627263
"1995_10",0.089,1.10330138445154
"1995_11",0.114,1.15654952076677
"1995_12",0.029,0.975505857294995
"1996_1",-0.023,0.864749733759318
"1996_2",-0.045,0.817891373801917
"1996_3",-0.071,0.762513312034079
"1996_4",-0.004,0.905218317358892
"1996_5",-0.078,0.747603833865815
"1996_6",-0.137,0.621938232161874
"1996_7",-0.118,0.662406815761448
"1996_8",-0.022,0.866879659211927
"1996_9",-0.015,0.881789137380192
"1996_10",-0.158,0.577209797657082
"1996_11",-0.187,0.515441959531416
"1996_12",-0.169,0.553780617678381
"1997_1",-0.105,0.690095846645367
"1997_2",-0.049,0.80937167199148
"1997_3",-0.009,0.894568690095847
"1997_4",-0.006,0.900958466453674
"1997_5",0.026,0.969116080937167
"1997_6",-0.005,0.903088391906283
"1997_7",0.047,1.01384451544196
"1997_8",0.001,0.915867944621938
"1997_9",0.096,1.11821086261981
"1997_10",0.137,1.20553780617678
"1997_11",0.037,0.992545260915868
"1997_12",0.118,1.16506922257721
"1998_1",0.116,1.16080937167199
"1998_2",0.278,1.50585729499468
"1998_3",0.308,1.56975505857295
"1998_4",0.278,1.50585729499468
"1998_5",0.37,1.70181043663472
"1998_6",0.476,1.92758253461129
"1998_7",0.474,1.92332268370607
"1998_8",0.499,1.9765708200213
"1998_9",0.398,1.76144834930777
"1998_10",0.368,1.6975505857295
"1998_11",0.303,1.5591054313099
"1998_12",0.265,1.47816826411076
"1999_1",0.037,0.992545260915868
"1999_2",0.043,1.00532481363152
"1999_3",0.055,1.03088391906283
"1999_4",0.038,0.994675186368477
"1999_5",0.148,1.22896698615548
"1999_6",0.166,1.26730564430245
"1999_7",0.184,1.30564430244941
"1999_8",0.293,1.53780617678381
"1999_9",0.171,1.2779552715655
"1999_10",0.003,0.920127795527157
"1999_11",-0.063,0.779552715654952
"1999_12",0.001,0.915867944621938
"2000_1",-0.098,0.705005324813631
"2000_2",-0.052,0.802981895633653
"2000_3",0.089,1.10330138445154
"2000_4",0.028,0.973375931842385
"2000_5",0.091,1.10756123535676
"2000_6",-0.032,0.845580404685836
"2000_7",0.058,1.03727369542066
"2000_8",0.089,1.10330138445154
"2000_9",0.088,1.10117145899893
"2000_10",-0.054,0.798722044728434
"2000_11",-0.067,0.771033013844515
"2000_12",-0.141,0.613418530351438
"2001_1",-0.142,0.611288604898829
"2001_2",-0.041,0.826411075612353
"2001_3",0,0.913738019169329
"2001_4",-0.026,0.858359957401491
"2001_5",-0.023,0.864749733759318
"2001_6",0.184,1.30564430244941
"2001_7",0.121,1.17145899893504
"2001_8",0.163,1.26091586794462
"2001_9",0.272,1.49307774227902
"2001_10",0.237,1.4185303514377
"2001_11",0.142,1.21618743343983
"2001_12",0.199,1.33759318423855
"2002_1",0.167,1.26943556975506
"2002_2",0.151,1.23535676251331
"2002_3",0.13,1.19062832800852
"2002_4",0.013,0.941427050053248
"2002_5",-0.063,0.779552715654952
"2002_6",-0.131,0.634717784877529
"2002_7",-0.08,0.743343982960596
"2002_8",0.092,1.10969116080937
"2002_9",0.065,1.05218317358892
"2002_10",0.097,1.12034078807242
"2002_11",0.005,0.924387646432375
"2002_12",-0.01,0.892438764643237
"2003_1",0.036,0.990415335463259
"2003_2",-0.027,0.856230031948882
"2003_3",0.098,1.12247071352503
"2003_4",0.065,1.05218317358892
"2003_5",0.137,1.20553780617678
"2003_6",0.191,1.32055378061768
"2003_7",0.262,1.47177848775293
"2003_8",0.401,1.7678381256656
"2003_9",0.437,1.84451544195953
"2003_10",0.412,1.7912673056443
"2003_11",0.209,1.35889243876464
"2003_12",0.21,1.36102236421725
"2004_1",0.196,1.33120340788072
"2004_2",0.195,1.32907348242811
"2004_3",0.143,1.21831735889244
"2004_4",0.094,1.11395101171459
"2004_5",-0.009,0.894568690095847
"2004_6",0.163,1.26091586794462
"2004_7",0.213,1.36741214057508
"2004_8",0.302,1.55697550585729
"2004_9",0.226,1.395101171459
"2004_10",0.228,1.39936102236422
"2004_11",0.206,1.35250266240682
"2004_12",0.173,1.28221512247071
"2005_1",0.096,1.11821086261981
"2005_2",0.111,1.15015974440895
"2005_3",0.27,1.4888178913738
"2005_4",0.277,1.50372736954207
"2005_5",0.278,1.50585729499468
"2005_6",0.312,1.57827476038339
"2005_7",0.432,1.83386581469649
"2005_8",0.425,1.81895633652822
"2005_9",0.404,1.77422790202343
"2005_10",0.223,1.38871139510117
"2005_11",0.125,1.17997870074547
"2005_12",0.201,1.34185303514377
"2006_1",0.109,1.14589989350373
"2006_2",0.06,1.04153354632588
"2006_3",0.045,1.00958466453674
"2006_4",0.183,1.3035143769968
"2006_5",0.293,1.53780617678381
"2006_6",0.318,1.59105431309904
"2006_7",0.36,1.68051118210863
"2006_8",0.386,1.73588924387646
"2006_9",0.349,1.65708200212993
"2006_10",0.319,1.59318423855165
"2006_11",0.274,1.49733759318424
"2006_12",0.156,1.24600638977636
"2007_1",0.156,1.24600638977636
"2007_2",0.202,1.34398296059638
"2007_3",0.112,1.15228966986155
"2007_4",0.144,1.22044728434505
"2007_5",0.097,1.12034078807242
"2007_6",0.073,1.0692225772098
"2007_7",0.114,1.15654952076677
"2007_8",0.04,0.998935037273695
"2007_9",0.083,1.09052183173589
"2007_10",0.143,1.21831735889244
"2007_11",0.161,1.2566560170394
"2007_12",0.096,1.11821086261981
"2008_1",0.015,0.945686900958466
"2008_2",0.113,1.15441959531416
"2008_3",0.144,1.22044728434505
"2008_4",0.028,0.973375931842385
"2008_5",0.157,1.24813631522897
"2008_6",0.241,1.42705005324814
"2008_7",0.191,1.32055378061768
"2008_8",0.16,1.25452609158679
"2008_9",0.183,1.3035143769968
"2008_10",0.087,1.09904153354633
"2008_11",-0.014,0.883919062832801
"2008_12",0.004,0.922257720979766
"2009_1",-0.074,0.756123535676251
"2009_2",-0.179,0.53248136315229
"2009_3",-0.175,0.541001064962726
"2009_4",-0.146,0.602768903088392
"2009_5",-0.076,0.751863684771033
"2009_6",0.106,1.1395101171459
"2009_7",0.213,1.36741214057508
"2009_8",0.137,1.20553780617678
"2009_9",0.042,1.00319488817891
"2009_10",0.149,1.23109691160809
"2009_11",0.054,1.02875399361022
"2009_12",0.067,1.05644302449414
"2010_1",0.025,0.966986155484558
"2010_2",0.162,1.25878594249201
"2010_3",0.272,1.49307774227902
"2010_4",0.41,1.78700745473908
"2010_5",0.444,1.8594249201278
"2010_6",0.432,1.83386581469649
"2010_7",0.435,1.84025559105431
"2010_8",0.51,2
"2010_9",0.434,1.8381256656017
"2010_10",0.309,1.57188498402556
"2010_11",0.22,1.38232161874334
"2010_12",0.192,1.32268370607029
"2011_1",0.128,1.1863684771033
"2011_2",0.093,1.11182108626198
"2011_3",0.04,0.998935037273695
"2011_4",0.076,1.07561235356762
"2011_5",0.136,1.20340788072417
"2011_6",0.163,1.26091586794462
"2011_7",0.076,1.07561235356762
"2011_8",0.131,1.19275825346113
"2011_9",0.129,1.18849840255591
"2011_10",0.047,1.01384451544196
"2011_11",-0.086,0.730564430244941
"2011_12",-0.06,0.78594249201278
"2012_1",-0.081,0.741214057507987
"2012_2",-0.011,0.890308839190628
"2012_3",0.01,0.935037273695421
"2012_4",0.064,1.05005324813632
"2012_5",0.149,1.23109691160809
"2012_6",0.284,1.51863684771033
"2012_7",0.359,1.67838125665602
"2012_8",0.415,1.79765708200213
"2012_9",0.433,1.83599574014909
"2012_10",0.314,1.5825346112886
"2012_11",0.149,1.23109691160809
"2012_12",0.125,1.17997870074547
"2013_1",0.112,1.15228966986155
"2013_2",0.1,1.12673056443024
"2013_3",0.142,1.21618743343983
"2013_4",0.121,1.17145899893504
"2013_5",0.085,1.09478168264111
"2013_6",0.03,0.977635782747604
"2013_7",0.174,1.28434504792332
"2013_8",0.178,1.29286474973376
"2013_9",0.239,1.42279020234292
"2013_10",0.331,1.61874334398296
"2013_11",0.112,1.15228966986155
"2013_12",0.02,0.956336528221512
"2014_1",-0.078,0.747603833865815
"2014_2",-0.059,0.788072417465389
"2014_3",-0.097,0.707135250266241
"2014_4",-0.11,0.679446219382322
"2014_5",-0.018,0.875399361022364
"2014_6",0.046,1.01171458998935
"2014_7",0.205,1.35037273695421
"2014_8",0.319,1.59318423855165
"2014_9",0.294,1.53993610223642
"2014_10",0.276,1.50159744408946
"2014_11",0.049,1.01810436634718
"2014_12",0.042,1.00319488817891
"2015_1",-0.024,0.862619808306709
"2015_2",-0.02,0.871139510117146
"2015_3",-0.145,0.604898828541001
"2015_4",-0.088,0.726304579339723
"2015_5",0.028,0.973375931842385
"2015_6",0.013,0.941427050053248
"2015_7",0.116,1.16080937167199
"2015_8",0.162,1.25878594249201
"2015_9",0.284,1.51863684771033
"2015_10",0.308,1.56975505857295
"2015_11",0.17,1.27582534611289
"2015_12",0.213,1.36741214057508
"2016_1",0.214,1.36954206602769
"2016_2",0.139,1.209797657082
"2016_3",0.172,1.2800851970181
"2016_4",0.16,1.25452609158679
"2016_5",0.328,1.61235356762513
"2016_6",0.393,1.75079872204473
"2016_7",0.415,1.79765708200213
"2016_8",0.44,1.85090521831736
"2016_9",0.441,1.85303514376997
"2016_10",0.364,1.68903088391906
"2016_11",0.374,1.71033013844515
"2016_12",0.318,1.59105431309904
