"","raw_value","scaled_value"
"2004_11",0.122,1.69275362318841
"2004_12",0.123,1.69855072463768
"2005_1",0.124,1.70434782608696
"2005_2",0.126,1.71594202898551
"2005_3",0.128,1.72753623188406
"2005_4",0.131,1.74492753623188
"2005_5",0.135,1.76811594202899
"2005_6",0.137,1.77971014492754
"2005_7",0.141,1.80289855072464
"2005_8",0.145,1.82608695652174
"2005_9",0.148,1.84347826086957
"2005_10",0.15,1.85507246376812
"2005_11",0.152,1.86666666666667
"2005_12",0.154,1.87826086956522
"2006_1",0.156,1.88985507246377
"2006_2",0.158,1.90144927536232
"2006_3",0.159,1.90724637681159
"2006_4",0.16,1.91304347826087
"2006_5",0.161,1.91884057971015
"2006_6",0.162,1.92463768115942
"2006_7",0.162,1.92463768115942
"2006_8",0.162,1.92463768115942
"2006_9",0.161,1.91884057971015
"2006_10",0.159,1.90724637681159
"2006_11",0.157,1.89565217391304
"2006_12",0.155,1.88405797101449
"2007_1",0.153,1.87246376811594
"2007_2",0.151,1.86086956521739
"2007_3",0.15,1.85507246376812
"2007_4",0.15,1.85507246376812
"2007_5",0.151,1.86086956521739
"2007_6",0.154,1.87826086956522
"2007_7",0.158,1.90144927536232
"2007_8",0.162,1.92463768115942
"2007_9",0.165,1.94202898550725
"2007_10",0.167,1.9536231884058
"2007_11",0.167,1.9536231884058
"2007_12",0.168,1.95942028985507
"2008_1",0.169,1.96521739130435
"2008_2",0.17,1.97101449275362
"2008_3",0.171,1.9768115942029
"2008_4",0.171,1.9768115942029
"2008_5",0.171,1.9768115942029
"2008_6",0.17,1.97101449275362
"2008_7",0.17,1.97101449275362
"2008_8",0.17,1.97101449275362
"2008_9",0.168,1.95942028985507
"2008_10",0.167,1.9536231884058
"2008_11",0.165,1.94202898550725
"2008_12",0.163,1.9304347826087
"2009_1",0.161,1.91884057971015
"2009_2",0.159,1.90724637681159
"2009_3",0.157,1.89565217391304
"2009_4",0.154,1.87826086956522
"2009_5",0.153,1.87246376811594
"2009_6",0.154,1.87826086956522
"2009_7",0.154,1.87826086956522
"2009_8",0.155,1.88405797101449
"2009_9",0.155,1.88405797101449
"2009_10",0.156,1.88985507246377
"2009_11",0.154,1.87826086956522
"2009_12",0.153,1.87246376811594
"2010_1",0.151,1.86086956521739
"2010_2",0.15,1.85507246376812
"2010_3",0.148,1.84347826086957
"2010_4",0.145,1.82608695652174
"2010_5",0.143,1.81449275362319
"2010_6",0.141,1.80289855072464
"2010_7",0.139,1.79130434782609
"2010_8",0.137,1.77971014492754
"2010_9",0.136,1.77391304347826
"2010_10",0.135,1.76811594202899
"2010_11",0.135,1.76811594202899
"2010_12",0.135,1.76811594202899
"2011_1",0.135,1.76811594202899
"2011_2",0.136,1.77391304347826
"2011_3",0.137,1.77971014492754
"2011_4",0.137,1.77971014492754
"2011_5",0.139,1.79130434782609
"2011_6",0.139,1.79130434782609
"2011_7",0.14,1.79710144927536
"2011_8",0.141,1.80289855072464
"2011_9",0.141,1.80289855072464
"2011_10",0.142,1.80869565217391
"2011_11",0.142,1.80869565217391
"2011_12",0.142,1.80869565217391
"2012_1",0.143,1.81449275362319
"2012_2",0.143,1.81449275362319
"2012_3",0.143,1.81449275362319
"2012_4",0.144,1.82028985507246
"2012_5",0.145,1.82608695652174
"2012_6",0.147,1.83768115942029
"2012_7",0.149,1.84927536231884
"2012_8",0.15,1.85507246376812
"2012_9",0.153,1.87246376811594
"2012_10",0.155,1.88405797101449
"2012_11",0.157,1.89565217391304
"2012_12",0.158,1.90144927536232
"2013_1",0.159,1.90724637681159
"2013_2",0.159,1.90724637681159
"2013_3",0.159,1.90724637681159
"2013_4",0.158,1.90144927536232
"2013_5",0.158,1.90144927536232
"2013_6",0.157,1.89565217391304
"2013_7",0.155,1.88405797101449
"2013_8",0.154,1.87826086956522
"2013_9",0.154,1.87826086956522
"2013_10",0.153,1.87246376811594
"2013_11",0.151,1.86086956521739
"2013_12",0.151,1.86086956521739
"2014_1",0.151,1.86086956521739
"2014_2",0.152,1.86666666666667
"2014_3",0.154,1.87826086956522
"2014_4",0.156,1.88985507246377
"2014_5",0.158,1.90144927536232
"2014_6",0.16,1.91304347826087
"2014_7",0.162,1.92463768115942
"2014_8",0.163,1.9304347826087
"2014_9",0.164,1.93623188405797
"2014_10",0.164,1.93623188405797
"2014_11",0.164,1.93623188405797
"2014_12",0.165,1.94202898550725
"2015_1",0.165,1.94202898550725
"2015_2",0.167,1.9536231884058
"2015_3",0.169,1.96521739130435
"2015_4",0.17,1.97101449275362
"2015_5",0.168,1.95942028985507
"2015_6",0.167,1.9536231884058
"2015_7",0.166,1.94782608695652
"2015_8",0.166,1.94782608695652
"2015_9",0.164,1.93623188405797
"2015_10",0.163,1.9304347826087
"2015_11",0.162,1.92463768115942
"2015_12",0.161,1.91884057971015
"2016_1",0.161,1.91884057971015
"2016_2",0.161,1.91884057971015
"2016_3",0.161,1.91884057971015
"2016_4",0.161,1.91884057971015
"2016_5",0.161,1.91884057971015
"2016_6",0.161,1.91884057971015
"2016_7",0.162,1.92463768115942
"2016_8",0.163,1.9304347826087
"2016_9",0.165,1.94202898550725
"2016_10",0.168,1.95942028985507
"2016_11",0.172,1.98260869565217
"2016_12",0.175,2
