EwEVersion,"6.6.5.17207 (compiled 12/14/2020)"
Date,"3/7/2022 6:50:49 PM"
ModelName,"NWACS AM 7ages base run"
EcosimScenario,base_run1
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Data,CatchFleetGroup

timestep,fleet,group,value
158,3,11,0.001860198
159,1,1,1.911289E-06
159,3,11,0.00186148
160,1,1,1.922721E-06
160,3,11,0.001862592
161,1,1,1.943447E-06
161,3,11,0.001863487
162,1,1,1.969689E-06
162,3,11,0.001864174
163,1,1,1.997614E-06
163,3,11,0.00186468
164,1,1,2.024129E-06
164,3,11,0.001865041
165,1,1,2.04711E-06
165,3,11,0.001865287
166,1,1,2.065341E-06
166,3,11,0.001865448
167,1,1,2.078334E-06
167,3,11,0.001865549
168,1,1,2.089011E-06
168,3,11,0.001865461
169,1,1,2.099519E-06
169,3,11,0.001473188
170,1,1,2.105834E-06
170,3,11,0.001472548
171,1,1,2.105622E-06
171,3,11,0.001471923
172,1,1,2.098478E-06
172,3,11,0.001471363
173,1,1,2.085417E-06
173,3,11,0.001470888
174,1,1,2.068186E-06
174,3,11,0.001470499
175,1,1,2.048701E-06
175,3,11,0.001470184
176,1,1,2.02866E-06
176,3,11,0.001469931
177,1,1,2.009376E-06
177,3,11,0.001469725
178,1,1,1.991711E-06
178,3,11,0.001469553
179,1,1,1.975943E-06
179,3,11,0.001469404
180,1,1,1.962201E-06
180,3,11,0.001469255
181,1,1,1.951409E-06
181,3,11,0.001036095
182,1,1,1.942247E-06
182,3,11,0.001035962
183,1,1,1.93387E-06
183,3,11,0.001035833
184,1,1,1.925613E-06
184,3,11,0.001035715
185,1,1,1.917053E-06
185,3,11,0.001035606
186,1,1,1.907956E-06
186,3,11,0.001035507
187,1,1,1.89819E-06
187,3,11,0.001035415
188,1,1,1.887694E-06
188,3,11,0.00103533
189,1,1,1.876455E-06
189,3,11,0.001035249
190,1,1,1.864496E-06
190,3,11,0.001035171
191,1,1,1.851854E-06
191,3,11,0.001035095
192,1,1,1.836858E-06
192,3,11,0.001035057
193,1,1,1.819832E-06
193,3,11,0.0005699498
194,1,1,1.803641E-06
194,3,11,0.0005700089
195,1,1,1.790299E-06
195,3,11,0.0005700656
196,1,1,1.780571E-06
196,3,11,0.0005701095
197,1,1,1.774386E-06
197,3,11,0.000570137
198,1,1,1.771205E-06
198,3,11,0.0005701487
199,1,1,1.770353E-06
199,3,11,0.0005701469
200,1,1,1.771183E-06
200,3,11,0.0005701347
201,1,1,1.773146E-06
201,3,11,0.0005701148
