EwEVersion,"6.6.5.17207 (compiled 12/14/2020)"
Date,"4/6/2022 12:51:11 PM"
ModelName,"NWACS AM 7ages base run"
EcosimScenario,precipitation_pp_amo_am
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Timestep,"catch (predicted)SDF landings","catch (observed) SDF landings","catch (predicted)SB 2-5 C","catch (observed) SB 2-5 C","catch (predicted)SB adult C","catch (observed) SB adult C","catch (predicted)AM adult C 1","catch (observed) AM adult C 1","catch (predicted)AM adult C 2","catch (observed) AM adult C 2","catch (predicted)AM adult C 3","catch (observed) AM adult C 3","catch (predicted)AM adult C 4","catch (observed) AM adult C 4","catch (predicted)AM adult C 5","catch (observed) AM adult C 5","catch (predicted)AM adult C 6","catch (observed) AM adult C 6","catch (predicted)BF adult C","catch (observed) BF adult C","catch (predicted)WF juv C","catch (observed) WF juv C","catch (predicted)WF adult C","catch (observed) WF adult C","catch (predicted)AH adult landings","catch (observed) AH adult landings","catch (predicted)AM juv C","catch (observed) AM juv C","catch (predicted)BF juv C","catch (observed) BF juv C","catch (predicted)AH juv landings","catch (observed) AH juv landings",
186,0.01247445,0.0124,0.1645473,0.00639,0.9694216,0.0226,0.02604387,0.02357006,0.1621011,0.1193521,0.07617554,0.03903703,0.01805056,0.01331097,0.001897926,0.004148722,0.0001117411,0.000843528,0.6596249,0.033,2.369216E-06,9.53E-07,0.003065811,0.00357,3.71856,0.126,0.0005746205,0.0003023715,0.01412689,0.01072936,0.003627026,0.001610109,
187,0.01248136,,0.1645826,,0.9718362,,0.02663227,,0.1740512,,0.07731555,,0.01931112,,0.001930525,,0.0001161493,,0.6617724,,2.638667E-06,,0.003112854,,3.853247,,0.0006753582,,0.01431141,,0.004132865,,
188,0.01249021,,0.1650763,,0.9761876,,0.02684094,,0.1809762,,0.07842471,,0.02038099,,0.001935139,,0.0001203919,,0.6653212,,2.878853E-06,,0.003167565,,3.97365,,0.0007413993,,0.01453021,,0.004596652,,
189,0.01249416,,0.1659254,,0.9816499,,0.02750516,,0.1827549,,0.07957485,,0.02132943,,0.001926341,,0.0001239856,,0.6696336,,3.031067E-06,,0.003219909,,4.065636,,0.0007701232,,0.01475172,,0.004890346,,
190,0.01249506,,0.1669558,,0.9872525,,0.02743996,,0.1739397,,0.07802874,,0.02162863,,0.001915644,,0.0001232541,,0.6739179,,2.960032E-06,,0.003220371,,4.046187,,0.0007099687,,0.01485824,,0.004781114,,
191,0.0124861,,0.1678784,,0.9912644,,0.02731512,,0.1607706,,0.07583822,,0.02137314,,0.001946652,,0.000119557,,0.6770309,,2.746186E-06,,0.00317669,,3.94623,,0.0006348341,,0.01481982,,0.004431168,,
192,0.01247645,,0.1685195,,0.9933707,,0.02739579,,0.1469738,,0.07403672,,0.02083918,,0.001991032,,0.0001154813,,0.6788813,,2.511529E-06,,0.003112715,,3.818004,,0.0005964522,,0.01461518,,0.004119999,,
193,0.006857941,,0.1583277,,1.060397,,0.04182363,,0.1824336,,0.07810657,,0.0189665,,0.001881321,,0.0001613548,,0.7959702,,3.415471E-06,,0.002097041,,4.41742,,0.0009042778,,0.02416012,,0.002941234,,
194,0.006851938,,0.1581383,,1.056502,,0.03997881,,0.1645843,,0.07531469,,0.0177843,,0.001902019,,0.0001547929,,0.7904897,,3.120127E-06,,0.002045478,,4.182265,,0.0008588082,,0.02338746,,0.002792212,,
195,0.006846482,,0.1575089,,1.050689,,0.04229487,,0.1602894,,0.07660777,,0.01725002,,0.001975352,,0.0001531002,,0.7840968,,3.093739E-06,,0.002029532,,4.08727,,0.001077561,,0.02271629,,0.003026806,,
196,0.00684934,,0.1567641,,1.04582,,0.04337491,,0.1547623,,0.07741935,,0.01663824,,0.002028455,,0.0001514071,,0.7791216,,3.154883E-06,,0.002035798,,4.053508,,0.001149112,,0.02214782,,0.003401392,,
197,0.006848134,,0.1559148,,1.040502,,0.044654,,0.1502689,,0.07867236,,0.01612882,,0.002086424,,0.0001499029,,0.774097,,3.192419E-06,,0.002044651,,4.038093,,0.001145544,,0.02182549,,0.003574292,,
198,0.006848307,0.00682,0.1550598,0.00583,1.035741,0.0231,0.04801234,0.02402406,0.1493517,0.1341849,0.08229629,0.0891225,0.01595655,0.01418901,0.002173661,0.003100134,0.0001509089,0.000979354,0.7697179,0.0406,3.311095E-06,2.9E-06,0.002078491,0.00309,4.113226,0.141,0.001196302,0.001321313,0.02165728,0.02115021,0.003785704,0.001610109,
199,0.006851479,,0.1543402,,1.032611,,0.05117076,,0.1471352,,0.08563136,,0.01579363,,0.002261424,,0.0001522656,,0.7666665,,3.401644E-06,,0.002123262,,4.223861,,0.00117385,,0.02158806,,0.003887089,,
200,0.006852744,,0.1537497,,1.030649,,0.05376229,,0.1449485,,0.08718893,,0.01572854,,0.002332311,,0.0001525275,,0.76428,,3.409563E-06,,0.002163308,,4.326824,,0.001101357,,0.02159169,,0.003784107,,
201,0.00685305,,0.1532612,,1.029514,,0.05419475,,0.1458048,,0.08572335,,0.01559606,,0.002372644,,0.0001508117,,0.7621406,,3.31148E-06,,0.002184229,,4.378756,,0.0009915871,,0.02157415,,0.003506425,,
202,0.006850966,,0.1527912,,1.027991,,0.05075353,,0.1479422,,0.08035933,,0.01507309,,0.002355715,,0.0001468707,,0.7592483,,3.073798E-06,,0.002161681,,4.305477,,0.0008428369,,0.02147942,,0.003068594,,
203,0.006845226,,0.1521862,,1.024394,,0.04473621,,0.1480834,,0.07247919,,0.01431894,,0.00226267,,0.0001414523,,0.7544351,,2.75306E-06,,0.002092325,,4.101445,,0.0006947572,,0.02131366,,0.00257199,,
204,0.006837667,,0.1512889,,1.017793,,0.03879214,,0.1455754,,0.06401513,,0.01354825,,0.002131024,,0.0001350907,,0.7472944,,2.447521E-06,,0.001995211,,3.827044,,0.0006766953,,0.02109498,,0.002144308,,
205,0.006469993,,0.122763,,0.9368357,,0.03013293,,0.1263833,,0.0505849,,0.01140592,,0.001727388,,0.0001210193,,0.4761034,,7.961812E-07,,0.002268191,,3.184764,,0.0005607174,,0.01080107,,0.02251601,,
206,0.006463877,,0.1215553,,0.9261953,,0.02586493,,0.1176942,,0.04479903,,0.01073604,,0.001572959,,0.0001147483,,0.4744843,,7.207533E-07,,0.002117225,,2.916383,,0.0004738001,,0.01078801,,0.01986058,,
207,0.006457705,,0.1199932,,0.912919,,0.02418176,,0.1123469,,0.04120553,,0.01037075,,0.001453156,,0.0001098718,,0.4715477,,6.733249E-07,,0.001982819,,2.701031,,0.0005101014,,0.01079126,,0.01910109,,
208,0.006455765,,0.1182116,,0.8990335,,0.02445533,,0.1111778,,0.03931547,,0.01029367,,0.001376856,,0.0001078311,,0.4685873,,6.710171E-07,,0.001896707,,2.598995,,0.0005827586,,0.01079876,,0.02148301,,
209,0.006456513,,0.1163725,,0.8855327,,0.02636983,,0.1155847,,0.03891454,,0.01057341,,0.001349169,,0.0001092981,,0.4661181,,7.05001E-07,,0.001860776,,2.608067,,0.0006171722,,0.01089953,,0.02467359,,
210,0.006459227,0.00646,0.1146526,0.00429,0.873408,0.0281,0.02836905,0.03411827,0.1225544,0.08388108,0.03879113,0.06136388,0.01109301,0.02607004,0.001342834,0.003206342,0.0001127433,0.000693492,0.4643746,0.0244,7.445235E-07,1.45E-06,0.001859693,0.00238,2.685592,0.103,0.0005832927,0.0008558862,0.01110037,0.008432659,0.02621764,0.03826001,
211,0.006460238,,0.1131041,,0.862537,,0.0289104,,0.128234,,0.03790953,,0.0114792,,0.00132657,,0.0001156798,,0.462826,,7.46173E-07,,0.001857752,,2.744999,,0.0004967324,,0.01124703,,0.0247795,,
212,0.006458822,,0.111696,,0.8523335,,0.02836755,,0.1328113,,0.03676423,,0.01156515,,0.001311695,,0.0001171907,,0.461045,,7.144067E-07,,0.001843725,,2.763339,,0.0004091221,,0.01132291,,0.02182529,,
213,0.006457256,,0.1104022,,0.8426556,,0.02798049,,0.1389961,,0.0375739,,0.0114968,,0.001317364,,0.0001192057,,0.459128,,6.854754E-07,,0.001835388,,2.784036,,0.0003562049,,0.01134611,,0.01921335,,
214,0.006457662,,0.1092575,,0.8340729,,0.02827483,,0.1469947,,0.04130635,,0.0114072,,0.00134563,,0.00012355,,0.4575286,,6.876069E-07,,0.001851836,,2.848518,,0.0003454057,,0.01133302,,0.01793888,,
215,0.006460124,,0.1083264,,0.8272939,,0.0292413,,0.1572922,,0.04743925,,0.01140491,,0.001411193,,0.0001303466,,0.4566793,,7.315143E-07,,0.001901599,,2.970852,,0.0003696826,,0.01130498,,0.01812231,,
216,0.006464242,,0.1076711,,0.8228326,,0.03004261,,0.1677214,,0.05433669,,0.01138256,,0.001500313,,0.0001382656,,0.4568243,,8.027843E-07,,0.001971309,,3.118219,,0.0004072622,,0.01127731,,0.01916647,,
217,0.003163933,,0.1242892,,0.9010044,,0.03169409,,0.1735555,,0.05200672,,0.008617486,,0.001112079,,0.0001543058,,0.5407911,,5.175381E-07,,0.001376978,,3.67226,,0.0004660592,,0.008069421,,0.005405372,,
218,0.003164012,,0.1238438,,0.8972923,,0.03097983,,0.1758176,,0.055233,,0.008557158,,0.001161121,,0.0001582052,,0.5398898,,5.5304E-07,,0.001412651,,3.711237,,0.0005097698,,0.008091964,,0.005659781,,
219,0.003164469,,0.1235074,,0.8943098,,0.03034815,,0.1783514,,0.05748988,,0.008603291,,0.001215191,,0.0001613962,,0.5393265,,6.007365E-07,,0.001446848,,3.737228,,0.0005842609,,0.008095318,,0.006144218,,
220,0.003164825,,0.1232572,,0.8917874,,0.02997982,,0.1782175,,0.05884118,,0.008647414,,0.001264662,,0.0001636684,,0.5390131,,6.525373E-07,,0.001477237,,3.74121,,0.0006619109,,0.00808118,,0.006736426,,
221,0.003164969,,0.1230839,,0.889555,,0.03075676,,0.1781955,,0.06052829,,0.008732422,,0.001324749,,0.0001665467,,0.5389633,,7.119654E-07,,0.001515161,,3.758679,,0.0007632782,,0.008056142,,0.007478397,,
222,0.003165865,0.00316,0.1230557,0.00507,0.8883915,0.0293,0.03354593,0.03195978,0.1820159,0.1077479,0.06386811,0.03736742,0.008893094,0.0145495,0.001420449,0.00479495,0.0001719086,0.000795513,0.5397478,0.0292,7.935542E-07,1.02E-06,0.00157984,0.0014,3.843035,0.111,0.001107719,0.0009683385,0.008029789,0.006992937,0.008577104,0.01187654,
223,0.003167658,,0.1232685,,0.8887916,,0.03610659,,0.1836194,,0.06762846,,0.008935397,,0.001507444,,0.0001768732,,0.5415279,,8.713172E-07,,0.001653318,,3.934352,,0.001135628,,0.007998073,,0.009670733,,
224,0.003168555,,0.1237221,,0.8902147,,0.03883953,,0.1845613,,0.07201625,,0.008990566,,0.001567078,,0.0001821186,,0.5439097,,9.392883E-07,,0.001730659,,4.022672,,0.001205206,,0.007967493,,0.01061016,,
225,0.003169729,,0.1244434,,0.8930451,,0.04298744,,0.1872734,,0.07747905,,0.009530587,,0.001606817,,0.0001896591,,0.5471667,,1.020638E-06,,0.001827818,,4.155471,,0.00136565,,0.007941394,,0.01174669,,
226,0.003171686,,0.125481,,0.8978722,,0.0476268,,0.1873369,,0.08180027,,0.01057099,,0.001608684,,0.0001971548,,0.5515622,,1.098734E-06,,0.001934719,,4.301211,,0.001530304,,0.007912665,,0.01284517,,
227,0.00317282,,0.1267792,,0.9040754,,0.05165438,,0.1813709,,0.08356433,,0.01172462,,0.001568503,,0.0002022625,,0.5565869,,1.137226E-06,,0.00202723,,4.395193,,0.001603283,,0.007865194,,0.01331602,,
228,0.003172852,,0.128214,,0.9109316,,0.05640432,,0.1735951,,0.084254,,0.01280406,,0.001512259,,0.0002065897,,0.5618517,,1.150873E-06,,0.002112184,,4.467452,,0.001672624,,0.007788062,,0.01337789,,
229,0.003795343,,0.150813,,0.8567876,,0.05915041,,0.1729877,,0.1033172,,0.01915773,,0.002244593,,0.0002086001,,0.625156,,4.745164E-06,,0.001132613,,4.662944,,0.001648762,,0.01479969,,0.01888399,,
230,0.003793344,,0.152199,,0.8633437,,0.05958143,,0.1564194,,0.09778143,,0.01903629,,0.002123723,,0.0002045325,,0.6279953,,4.500602E-06,,0.001152853,,4.549077,,0.001564297,,0.01439493,,0.01764117,,
231,0.003790654,,0.1532233,,0.8680247,,0.0585382,,0.1400242,,0.09138236,,0.01829366,,0.002014032,,0.0001977857,,0.6293712,,4.208968E-06,,0.001157328,,4.366693,,0.001474297,,0.01396606,,0.01625729,,
232,0.003788151,,0.1538003,,0.8710944,,0.06035182,,0.1326908,,0.08644777,,0.01769939,,0.001949562,,0.0001936153,,0.6298671,,4.0985E-06,,0.001167445,,4.248294,,0.00165816,,0.0135642,,0.01611783,,
233,0.003788438,,0.154129,,0.8747299,,0.06260932,,0.1307401,,0.08175594,,0.01721876,,0.00189315,,0.0001916814,,0.6312248,,4.171988E-06,,0.001192692,,4.213236,,0.001854076,,0.01323614,,0.01735652,,
234,0.003788568,0.00378,0.15431,0.00565,0.8781444,0.0302,0.06381693,0.02550693,0.1310221,0.1144229,0.07704107,0.05366027,0.0168162,0.01397469,0.001815039,0.00497831,0.0001905625,0.001278581,0.6326584,0.0344,4.219244E-06,1.76E-06,0.001219589,0.000687,4.190171,0.115,0.001830822,0.0004654272,0.01300628,0.009049683,0.01811572,0.008465027,
235,0.003788302,,0.154377,,0.8811884,,0.06574547,,0.1341993,,0.07338547,,0.01675975,,0.00173671,,0.0001906993,,0.6339043,,4.262685E-06,,0.001247449,,4.20787,,0.001807006,,0.01285502,,0.01861289,,
236,0.003789179,,0.1544518,,0.8850514,,0.06999815,,0.1413911,,0.07152367,,0.01717584,,0.001692012,,0.0001927437,,0.6358696,,4.40001E-06,,0.001286404,,4.328936,,0.001864677,,0.01279693,,0.01964493,,
237,0.003791874,,0.1547658,,0.8913215,,0.07789315,,0.1554161,,0.07173346,,0.01809829,,0.001767221,,0.0001980403,,0.6397412,,4.709261E-06,,0.001348511,,4.622377,,0.001987023,,0.01287643,,0.02147326,,
238,0.003796059,,0.1555146,,0.9005594,,0.08157881,,0.166443,,0.07008357,,0.01851764,,0.00190986,,0.0001993292,,0.6453076,,4.832974E-06,,0.00140592,,4.882641,,0.001820811,,0.01301282,,0.0215957,,
239,0.003796979,,0.1565689,,0.9108075,,0.08278978,,0.1790543,,0.06722905,,0.01857663,,0.002080701,,0.0001977045,,0.650808,,4.786974E-06,,0.001446569,,5.075601,,0.001607852,,0.01315652,,0.02021509,,
240,0.003797668,,0.1578592,,0.9218693,,0.08191793,,0.1933056,,0.06353678,,0.01839026,,0.002219493,,0.0001937819,,0.6561769,,4.655111E-06,,0.001472907,,5.208445,,0.001423615,,0.01326739,,0.01841018,,
241,0.003807939,,0.1535339,,1.001132,,0.07953896,,0.2353086,,0.05793221,,0.01842593,,0.002555504,,0.0003516822,,0.5848911,,1.794738E-06,,0.001878848,,5.32581,,0.0003653895,,0.0169928,,0.003808585,,
242,0.003807954,,0.1550137,,1.0118,,0.07503695,,0.2465291,,0.05360679,,0.01772627,,0.002544775,,0.0003416839,,0.5906409,,1.725531E-06,,0.001873806,,5.322764,,0.0003331959,,0.01692279,,0.003485561,,
243,0.0038066,,0.1563781,,1.021096,,0.07077142,,0.2581954,,0.05000786,,0.01711101,,0.002486663,,0.0003336013,,0.5953338,,1.682402E-06,,0.001858114,,5.282834,,0.0003251196,,0.01686691,,0.003293986,,
244,0.003806019,,0.1576127,,1.029585,,0.06781207,,0.2696141,,0.04822323,,0.01648039,,0.002418861,,0.0003278208,,0.599511,,1.687668E-06,,0.001845138,,5.264985,,0.0003388623,,0.01685331,,0.003306204,,
245,0.003805951,,0.1587414,,1.037477,,0.06527896,,0.2769201,,0.04800315,,0.01574866,,0.002354123,,0.0003220304,,0.6034094,,1.710859E-06,,0.001834126,,5.248175,,0.0003475595,,0.01690069,,0.003412609,,
246,0.003805457,0.00379,0.1597317,0.00703,1.044137,0.0285,0.06119101,0.01830916,0.2769679,0.09635344,0.04830165,0.05632986,0.01489103,0.01534053,0.002287087,0.003511276,0.000312166,0.001882176,0.6066303,0.0353,1.702001E-06,9.840001E-07,0.001813016,0.000601,5.161417,0.107,0.0003327899,0.0003123673,0.0169991,0.03770701,0.003445434,0.001254609,
247,0.003803835,,0.1605029,,1.048761,,0.05786638,,0.2758584,,0.04912117,,0.01413542,,0.002257593,,0.0003008541,,0.6088079,,1.68153E-06,,0.001786253,,5.053099,,0.0003243789,,0.01715698,,0.003476811,,
248,0.003802757,,0.1610726,,1.051714,,0.05484332,,0.2721323,,0.04967173,,0.01343173,,0.002248826,,0.0002887751,,0.6102434,,1.643809E-06,,0.001757234,,4.933948,,0.000312273,,0.01734154,,0.003524447,,
249,0.003801284,,0.1614027,,1.052431,,0.05091889,,0.2627835,,0.04942042,,0.01260959,,0.002222633,,0.0002785771,,0.6106015,,1.551595E-06,,0.001717262,,4.757957,,0.0002762251,,0.0175257,,0.003419236,,
250,0.003799658,,0.1615199,,1.052188,,0.05787053,,0.2899104,,0.05496381,,0.01270289,,0.002339293,,0.0002917067,,0.6111126,,1.627861E-06,,0.001729027,,4.937049,,0.000358452,,0.01785868,,0.003973766,,
251,0.003806849,,0.1622445,,1.058243,,0.06491665,,0.3188578,,0.06291392,,0.01284247,,0.002467603,,0.0003167844,,0.6159166,,1.804564E-06,,0.001796713,,5.374257,,0.000405599,,0.0183792,,0.004969068,,
252,0.003811525,,0.1636147,,1.068248,,0.0686776,,0.3380242,,0.07150444,,0.01273756,,0.002563476,,0.000340462,,0.6227418,,1.910495E-06,,0.001862928,,5.765659,,0.0003785057,,0.0191269,,0.005261468,,
253,0.004819882,,0.1832027,,1.170708,,0.0509862,,0.3066022,,0.1015225,,0.01881424,,0.004192308,,0.0002533276,,0.6708773,,1.853529E-06,,0.002537812,,6.913697,,0.0002458283,,0.02072379,,0.2267927,,
254,0.00482132,,0.1854747,,1.184104,,0.04982379,,0.3033082,,0.1096154,,0.01791085,,0.004145901,,0.0002590365,,0.6780018,,1.817756E-06,,0.002557275,,7.044101,,0.000213062,,0.02124946,,0.2077096,,
255,0.004819257,,0.1876376,,1.195901,,0.04595444,,0.2840809,,0.1133015,,0.01662883,,0.003988394,,0.0002545675,,0.6836153,,1.694136E-06,,0.002518931,,6.887611,,0.0001768932,,0.02154292,,0.18062,,
256,0.004814427,,0.1892934,,1.203769,,0.0418697,,0.2627012,,0.114241,,0.01567988,,0.003758875,,0.0002451121,,0.6868498,,1.552708E-06,,0.002445487,,6.586404,,0.0001534015,,0.02164273,,0.1557373,,
257,0.004810187,,0.1903395,,1.207946,,0.03978451,,0.2509578,,0.1157208,,0.0154908,,0.003555522,,0.0002376917,,0.6882712,,1.475009E-06,,0.002376742,,6.349231,,0.0001613735,,0.02160055,,0.1452335,,
258,0.004809387,0.00479,0.1910858,0.00734,1.211748,0.0315,0.04278158,0.02901851,0.2613547,0.0709911,0.1247784,0.05304249,0.01655515,0.0261129,0.003541169,0.005809216,0.0002423412,0.000981763,0.690169,0.033,1.594567E-06,7.7E-07,0.002381102,0.000643,6.493876,0.11,0.000230038,0.0002608266,0.02163224,0.02862305,0.1698064,0.1152583,
259,0.004814888,,0.1921076,,1.219126,,0.04468394,,0.2691992,,0.1328908,,0.01778257,,0.003548258,,0.0002505147,,0.6945187,,1.773783E-06,,0.002420455,,6.745999,,0.0002693898,,0.02182987,,0.2025867,,
260,0.004817179,,0.1933749,,1.228083,,0.04492835,,0.2730037,,0.1385658,,0.01882643,,0.003549427,,0.0002585037,,0.6997532,,1.908119E-06,,0.002454079,,6.920176,,0.0002783214,,0.0222281,,0.2180554,,
261,0.004817758,,0.1948076,,1.237647,,0.04420983,,0.2769299,,0.1432343,,0.01981865,,0.00353875,,0.0002667565,,0.705144,,2.006596E-06,,0.002478317,,7.023619,,0.0002851378,,0.02268818,,0.226111,,
262,0.00481825,,0.1964068,,1.247841,,0.04479096,,0.2852691,,0.1494313,,0.02125379,,0.003534512,,0.0002771101,,0.7108936,,2.109688E-06,,0.002516039,,7.177276,,0.0003020711,,0.02319957,,0.2358049,,
263,0.004820362,,0.1983157,,1.259771,,0.04679674,,0.2934292,,0.1561261,,0.02331099,,0.003508963,,0.0002887392,,0.7177515,,2.201305E-06,,0.002575687,,7.409052,,0.000318475,,0.02370407,,0.2460012,,
264,0.0048223,,0.2005297,,1.272888,,0.0471224,,0.2900256,,0.1579182,,0.02530195,,0.003383905,,0.0002943802,,0.7251642,,2.183541E-06,,0.002615496,,7.509076,,0.0003028041,,0.02407269,,0.2416378,,
265,0.006038493,,0.2179299,,1.419272,,0.04486327,,0.2487152,,0.1318001,,0.02194348,,0.002436049,,0.0002955414,,0.7899466,,2.506539E-06,,0.003243262,,7.737965,,0.0002679421,,0.01840516,,0.03538113,,
266,0.006035413,,0.2200347,,1.42709,,0.04301509,,0.2355032,,0.1262933,,0.02297834,,0.002269049,,0.0002883641,,0.7941404,,2.316152E-06,,0.003198144,,7.532965,,0.0002414424,,0.01848985,,0.03227271,,
267,0.0060307,,0.2217288,,1.431398,,0.0415567,,0.2243755,,0.1199652,,0.02396379,,0.002128253,,0.00028046,,0.7966134,,2.157938E-06,,0.003135394,,7.295307,,0.0002405077,,0.0184536,,0.03034659,,
268,0.006028147,,0.2230782,,1.43403,,0.04238228,,0.2218924,,0.1169508,,0.02524119,,0.002093113,,0.0002762688,,0.7986821,,2.138394E-06,,0.003107425,,7.228958,,0.000289624,,0.01841645,,0.03218376,,
269,0.006029338,,0.2243184,,1.436897,,0.04206469,,0.2151207,,0.1134067,,0.02591662,,0.002108241,,0.0002701832,,0.8013407,,2.144716E-06,,0.003091965,,7.163651,,0.0003127436,,0.01843568,,0.03492827,,
270,0.006027689,0.006,0.2253309,0.00553,1.43804,0.025,0.04160419,0.02964466,0.204952,0.1262488,0.1090899,0.03958522,0.02627537,0.01641686,0.002157605,0.005094514,0.0002632152,0.000785142,0.8033251,0.0358,2.109829E-06,1.61E-06,0.003065887,0.000764,7.042267,0.112,0.0003087351,0.0001949171,0.0185292,0.02097881,0.03581147,0.004989742,
271,0.006025491,,0.226044,,1.437317,,0.04146104,,0.1936192,,0.1048968,,0.02638805,,0.002213801,,0.0002568366,,0.8045076,,2.039703E-06,,0.003031614,,6.902468,,0.0002985792,,0.0186146,,0.03558596,,
272,0.006023282,,0.2264077,,1.434597,,0.04053128,,0.1796816,,0.1003334,,0.02607773,,0.00223452,,0.0002496229,,0.8047414,,1.923723E-06,,0.002980022,,6.705284,,0.0002753283,,0.01864437,,0.03425613,,
273,0.006019672,,0.2262838,,1.428764,,0.03847789,,0.1623081,,0.09540119,,0.02537664,,0.002217509,,0.0002399992,,0.8032921,,1.758254E-06,,0.002898013,,6.411525,,0.0002397524,,0.0185968,,0.03156043,,
274,0.006014973,,0.2255632,,1.419343,,0.03668844,,0.1501335,,0.09106573,,0.02471342,,0.002217107,,0.0002295629,,0.7999821,,1.592818E-06,,0.002799921,,6.116857,,0.000218639,,0.0184818,,0.02899413,,
275,0.006011747,,0.2243941,,1.407312,,0.0345211,,0.1427026,,0.08588735,,0.023897,,0.002242855,,0.0002175741,,0.7954874,,1.43089E-06,,0.00269656,,5.840334,,0.0001956794,,0.01828919,,0.02677338,,
276,0.006008386,,0.2228989,,1.392949,,0.03351223,,0.1422776,,0.08214749,,0.0233368,,0.002330063,,0.0002071201,,0.7899663,,1.31003E-06,,0.002599401,,5.660547,,0.0001906362,,0.01808089,,0.02567458,,
277,0.006037384,,0.2105938,,1.379512,,0.022807,,0.1067141,,0.06370241,,0.01875088,,0.001983976,,0.0001440328,,0.7694345,,1.842127E-06,,0.001601525,,5.33997,,0.0001223043,,0.0148387,,0.03432796,,
278,0.006035164,,0.2090639,,1.363718,,0.0231818,,0.1127664,,0.06319123,,0.01853039,,0.002105867,,0.0001394058,,0.7638331,,1.801397E-06,,0.001568683,,5.35335,,0.0001271487,,0.01486149,,0.03478928,,
279,0.006037634,,0.2078043,,1.350668,,0.02426424,,0.1202772,,0.06405839,,0.01848554,,0.002264311,,0.0001380998,,0.7598298,,1.873579E-06,,0.001560192,,5.537354,,0.0001323867,,0.01500664,,0.03706258,,
280,0.006040559,,0.2069306,,1.340789,,0.02552726,,0.1267169,,0.06540904,,0.01858632,,0.00242138,,0.0001394682,,0.7573292,,1.973478E-06,,0.001564179,,5.785279,,0.000128681,,0.01531392,,0.03769575,,
281,0.006042881,,0.2064311,,1.333943,,0.0262381,,0.1309486,,0.06609209,,0.01871807,,0.002540687,,0.0001422421,,0.7559509,,2.04234E-06,,0.001568228,,6.00004,,0.0001190938,,0.01568569,,0.03613974,,
282,0.006043808,0.00603,0.2062013,0.00686,1.329272,0.0265,0.0261637,0.01388602,0.136366,0.09753968,0.06587043,0.06145553,0.01877217,0.01218385,0.002644514,0.003519871,0.0001458644,0.000694694,0.7551693,0.0387,2.080145E-06,1.88E-06,0.001567835,0.000304,6.151187,0.0901,0.0001098323,0.000230527,0.01603651,0.02269276,0.03349743,0.01689817,
283,0.006044358,,0.2062208,,1.326406,,0.02607148,,0.1455785,,0.0657396,,0.01900527,,0.002754649,,0.0001508508,,0.7549908,,2.143379E-06,,0.001572051,,6.308756,,0.000107161,,0.01636562,,0.03143922,,
284,0.00604577,,0.2065227,,1.325363,,0.02527312,,0.1531905,,0.06472247,,0.01918795,,0.002829462,,0.0001548233,,0.7554959,,2.199649E-06,,0.00157286,,6.403929,,0.000104979,,0.0166339,,0.02975125,,
285,0.006046138,,0.2070678,,1.325743,,0.02568421,,0.1669035,,0.06523437,,0.02007194,,0.002976771,,0.000161836,,0.7567618,,2.365211E-06,,0.001593147,,6.610505,,0.0001166013,,0.01691771,,0.03015232,,
286,0.006049669,,0.2080035,,1.328825,,0.02482946,,0.1745804,,0.06548992,,0.02059304,,0.003074651,,0.0001675289,,0.7593154,,2.520291E-06,,0.001608594,,6.730402,,0.0001223392,,0.01714239,,0.03095158,,
287,0.006049316,,0.2090839,,1.331983,,0.02345607,,0.1774257,,0.0669933,,0.02065001,,0.003130011,,0.0001723354,,0.7618156,,2.622822E-06,,0.00161099,,6.720859,,0.0001244787,,0.017348,,0.03117093,,
288,0.006048393,,0.2101974,,1.334811,,0.02315237,,0.1809003,,0.07102076,,0.02085818,,0.003211727,,0.0001799195,,0.7642497,,2.783331E-06,,0.001621257,,6.74583,,0.0001380082,,0.01750737,,0.03286374,,
289,0.005627723,,0.2411937,,1.532762,,0.03291318,,0.2247504,,0.07120601,,0.01779896,,0.00275609,,0.0002609482,,0.724336,,6.551205E-07,,0.001677233,,9.525602,,0.0002186901,,0.01305494,,0.003440025,,
290,0.005625801,,0.2418797,,1.528397,,0.03136624,,0.2107831,,0.07275603,,0.01738174,,0.002688449,,0.0002648746,,0.726752,,6.581245E-07,,0.001664591,,9.164023,,0.0002126031,,0.0131508,,0.003519566,,
291,0.005621346,,0.2420093,,1.51976,,0.02990356,,0.1936084,,0.07181095,,0.01675908,,0.002563887,,0.0002649222,,0.7272756,,6.353631E-07,,0.001634607,,8.657761,,0.0002009815,,0.01318553,,0.00346072,,
292,0.005616924,,0.2414783,,1.506925,,0.02932808,,0.1808328,,0.06979594,,0.01621401,,0.002452577,,0.0002640631,,0.726139,,6.078882E-07,,0.001603451,,8.177996,,0.0002030704,,0.013145,,0.003453705,,
293,0.005614181,,0.2404175,,1.491553,,0.03000904,,0.1734076,,0.06839094,,0.01582027,,0.002391583,,0.0002648584,,0.7242705,,5.925723E-07,,0.001585974,,7.846912,,0.0002222331,,0.01305224,,0.003659844,,
