EwEVersion,"6.6.5.17207 (compiled 12/14/2020)"
Date,"4/6/2022 12:51:11 PM"
ModelName,"NWACS AM 7ages base run"
EcosimScenario,precipitation_pp_amo_am
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Timestep,"biomass (predicted) SB juv comp YOY","biomass (observed) SB juv comp YOY","biomass (predicted) SB 2-5 MRIP CPUE","biomass (observed) SB 2-5 MRIP CPUE","biomass (predicted) SB 2-5 CT LISTS","biomass (observed) SB 2-5 CT LISTS","biomass (predicted) SB adult MRIP CPUE","biomass (observed) SB adult MRIP CPUE","biomass (predicted) SB adult CT LISTS","biomass (observed) SB adult CT LISTS","biomass (predicted) AM juv jai","biomass (observed) AM juv jai","biomass (predicted) AM adult nad 1","biomass (observed) AM adult nad 1","biomass (predicted) AM adult nad 2","biomass (observed) AM adult nad 2","biomass (predicted) AM adult nad 3","biomass (observed) AM adult nad 3","biomass (predicted) AM adult nad 4","biomass (observed) AM adult nad 4","biomass (predicted) AM adult nad 5","biomass (observed) AM adult nad 5","biomass (predicted) AM adult nad 6+","biomass (observed) AM adult nad 6+","biomass (predicted) AM adult mad 1","biomass (observed) AM adult mad 1","biomass (predicted) AM adult mad 2","biomass (observed) AM adult mad 2","biomass (predicted) AM adult mad 3","biomass (observed) AM adult mad 3","biomass (predicted) AM adult mad 4","biomass (observed) AM adult mad 4","biomass (predicted) AM adult mad 5","biomass (observed) AM adult mad 5","biomass (predicted) SDF biomass","biomass (observed) SDF biomass","biomass (predicted) BF juv comp YOY","biomass (observed) BF juv comp YOY","biomass (predicted) BF adult MRIP CPUE","biomass (observed) BF adult MRIP CPUE","biomass (predicted) BF adult NC PSIGNS","biomass (observed) BF adult NC PSIGNS","biomass (predicted) WF juv comp yoy","biomass (observed) WF juv comp yoy","biomass (predicted) WF adult MRIP","biomass (observed) WF adult MRIP","biomass (predicted) WF adult DE trawl","biomass (observed) WF adult DE trawl","biomass (predicted) AH adult NEFSC-A","biomass (observed) AH adult NEFSC-A","biomass (predicted) AH adult NEFSC-B","biomass (observed) AH adult NEFSC-B",
138,1.057394,0.6768051,1.653433,2.684672,1.653433,2.920182,4.019183,6.566527,4.019183,5.521293,0.5066184,0.3200693,1.74312,,1.312105,0.4969841,0.4203134,1.049081,0.1366492,0.1349703,0.04714525,,0.02705874,,1.74312,,1.312105,,0.4203134,,0.1366492,,0.04714525,,2.266279,3.366404,0.0643762,0.04885751,1.569291,1.399935,1.569291,,0.0008220857,0.002541031,0.01118253,0.0567848,0.01118253,0.05523596,14.48197,14.22834,14.48197,,
139,1.06238,,1.658522,,1.658522,,4.077121,,4.077121,,0.5821456,,1.779371,,1.383144,,0.4231124,,0.1412043,,0.04572354,,0.02679109,,1.779371,,1.383144,,0.4231124,,0.1412043,,0.04572354,,2.290024,,0.06358134,,1.577766,,1.577766,,0.0008783092,,0.01115266,,0.01115266,,14.77712,,14.77712,,
140,1.065204,,1.666332,,1.666332,,4.139185,,4.139185,,0.6509657,,1.77343,,1.436027,,0.4134596,,0.1473657,,0.04422167,,0.02640143,,1.77343,,1.436027,,0.4134596,,0.1473657,,0.04422167,,2.315421,,0.062837,,1.5883,,1.5883,,0.0009309709,,0.01116537,,0.01116537,,15.02817,,15.02817,,
141,1.072404,,1.676736,,1.676736,,4.203338,,4.203338,,0.7669234,,1.838908,,1.518702,,0.4090471,,0.1579431,,0.04435536,,0.02645787,,1.838908,,1.518702,,0.4090471,,0.1579431,,0.04435536,,2.341443,,0.06247716,,1.600604,,1.600604,,0.001002458,,0.01130385,,0.01130385,,15.46944,,15.46944,,
142,1.078194,,1.691288,,1.691288,,4.275958,,4.275958,,0.8976524,,1.976768,,1.591641,,0.4147056,,0.168288,,0.04534359,,0.02692407,,1.976768,,1.591641,,0.4147056,,0.168288,,0.04534359,,2.370057,,0.06239533,,1.617255,,1.617255,,0.001090098,,0.01160352,,0.01160352,,16.15148,,16.15148,,
143,1.092451,,1.710231,,1.710231,,4.355656,,4.355656,,0.9342316,,2.088783,,1.599925,,0.4185458,,0.173802,,0.04581954,,0.02699126,,2.088783,,1.599925,,0.4185458,,0.173802,,0.04581954,,2.401171,,0.06248057,,1.637006,,1.637006,,0.001136321,,0.01189799,,0.01189799,,16.67326,,16.67326,,
144,1.111441,,1.732589,,1.732589,,4.438655,,4.438655,,0.9812406,,2.251923,,1.617318,,0.4411101,,0.1764707,,0.04656084,,0.02719319,,2.251923,,1.617318,,0.4411101,,0.1764707,,0.04656084,,2.433102,,0.06269397,,1.658308,,1.658308,,0.001168674,,0.01223851,,0.01223851,,17.2591,,17.2591,,
145,1.127857,,1.756129,,1.756129,,4.517543,,4.517543,,0.9779329,,2.354845,,1.588,,0.4702664,,0.1735482,,0.04655553,,0.02693737,,2.354845,,1.588,,0.4702664,,0.1735482,,0.04655553,,2.467577,,0.0626474,,1.670857,,1.670857,,0.00116553,,0.01246389,,0.01246389,,17.67177,,17.67177,,
146,1.148727,,1.781005,,1.781005,,4.594177,,4.594177,,0.9158153,,2.354622,,1.525182,,0.4879904,,0.1655081,,0.04528751,,0.02600207,,2.354622,,1.525182,,0.4879904,,0.1655081,,0.04528751,,2.501778,,0.06232542,,1.68234,,1.68234,,0.001117219,,0.0125251,,0.0125251,,17.69339,,17.69339,,
147,1.164593,,1.805172,,1.805172,,4.664376,,4.664376,,0.8925858,,2.345261,,1.45562,,0.5061237,,0.1579224,,0.04364582,,0.02488728,,2.345261,,1.45562,,0.5061237,,0.1579224,,0.04364582,,2.534347,,0.06175866,,1.691309,,1.691309,,0.001061399,,0.01248766,,0.01248766,,17.54827,,17.54827,,
148,1.169389,,1.827674,,1.827674,,4.729562,,4.729562,,0.9102978,,2.344147,,1.375048,,0.5223691,,0.1516205,,0.04189694,,0.02369213,,2.344147,,1.375048,,0.5223691,,0.1516205,,0.04189694,,2.565876,,0.06099326,,1.6987,,1.6987,,0.001015662,,0.01241553,,0.01241553,,17.36794,,17.36794,,
149,1.171105,,1.847823,,1.847823,,4.788352,,4.788352,,0.9066116,,2.306132,,1.280044,,0.5249701,,0.1459828,,0.03971886,,0.02230508,,2.306132,,1.280044,,0.5249701,,0.1459828,,0.03971886,,2.596311,,0.06017201,,1.704096,,1.704096,,0.0009690084,,0.01228322,,0.01228322,,17.05689,,17.05689,,
150,1.174157,1.845143,1.864544,4.359296,1.864544,3.265467,4.836786,6.863412,4.836786,6.508111,0.8350579,0.3200693,2.20713,0.04076972,1.178113,0.9277036,0.5099847,0.3114651,0.1388399,0.06608381,0.03754515,0.01240269,0.02066488,,2.20713,,1.178113,,0.5099847,,0.1388399,,0.03754515,,2.624861,2.258141,0.0593964,0.09905607,1.705932,1.620443,1.705932,,0.0009138216,0.00215717,0.01205181,0.05325365,0.01205181,0.01559755,16.53575,13.9774,16.53575,,
151,1.175228,,1.876945,,1.876945,,4.873342,,4.873342,,0.8252221,,2.110118,,1.083008,,0.4895678,,0.1294743,,0.0359679,,0.01896761,,2.110118,,1.083008,,0.4895678,,0.1294743,,0.0359679,,2.650923,,0.05871937,,1.703889,,1.703889,,0.0008582846,,0.01176325,,0.01176325,,15.92151,,15.92151,,
152,1.165878,,1.885009,,1.885009,,4.900546,,4.900546,,0.8733973,,2.0877,,1.008519,,0.4762164,,0.1195235,,0.03559586,,0.01760474,,2.0877,,1.008519,,0.4762164,,0.1195235,,0.03559586,,2.674968,,0.05816544,,1.699676,,1.699676,,0.00081889,,0.01151821,,0.01151821,,15.4779,,15.4779,,
153,1.153998,,1.889617,,1.889617,,4.921639,,4.921639,,0.8309109,,2.035722,,0.9285277,,0.4574891,,0.1087744,,0.03543494,,0.01641131,,2.035722,,0.9285277,,0.4574891,,0.1087744,,0.03543494,,2.698284,,0.05775584,,1.694677,,1.694677,,0.0007745597,,0.0112896,,0.0112896,,15.04762,,15.04762,,
154,1.148577,,1.89035,,1.89035,,4.931518,,4.931518,,0.7704527,,1.945685,,0.8661659,,0.4268941,,0.09950644,,0.03441396,,0.01526774,,1.945685,,0.8661659,,0.4268941,,0.09950644,,0.03441396,,2.719747,,0.05754143,,1.686406,,1.686406,,0.000712771,,0.01099695,,0.01099695,,14.509,,14.509,,
155,1.132539,,1.887469,,1.887469,,4.932814,,4.932814,,0.8152129,,1.973748,,0.8769084,,0.4043142,,0.09497178,,0.03373307,,0.01454488,,1.973748,,0.8769084,,0.4043142,,0.09497178,,0.03373307,,2.739175,,0.05747929,,1.676294,,1.676294,,0.0006683677,,0.01075188,,0.01075188,,14.31918,,14.31918,,
156,1.109206,,1.884143,,1.884143,,4.936726,,4.936726,,0.7799847,,1.995388,,0.9018741,,0.3846304,,0.09445558,,0.03241916,,0.01400585,,1.995388,,0.9018741,,0.3846304,,0.09445558,,0.03241916,,2.759596,,0.05748156,,1.669098,,1.669098,,0.0006352235,,0.01059754,,0.01059754,,14.41952,,14.41952,,
157,1.089643,,1.881623,,1.881623,,4.908603,,4.908603,,0.7299705,,2.092935,,0.9740909,,0.3762909,,0.0995572,,0.03141913,,0.01383039,,2.092935,,0.9740909,,0.3762909,,0.0995572,,0.03141913,,2.780146,,0.05905851,,1.673236,,1.673236,,0.0006282923,,0.01045,,0.01045,,14.97138,,14.97138,,
158,1.074147,,1.883032,,1.883032,,4.892997,,4.892997,,0.7103609,,2.213305,,1.075177,,0.3793527,,0.1067811,,0.03076784,,0.0139198,,2.213305,,1.075177,,0.3793527,,0.1067811,,0.03076784,,2.803513,,0.06087543,,1.68212,,1.68212,,0.0006470477,,0.01041557,,0.01041557,,15.9582,,15.9582,,
159,1.072591,,1.890218,,1.890218,,4.893321,,4.893321,,0.6930206,,2.348072,,1.196307,,0.3873914,,0.1166446,,0.03084205,,0.01420988,,2.348072,,1.196307,,0.3873914,,0.1166446,,0.03084205,,2.830166,,0.06306895,,1.696284,,1.696284,,0.0006835808,,0.01047917,,0.01047917,,17.24755,,17.24755,,
160,1.084846,,1.904091,,1.904091,,4.911359,,4.911359,,0.6560896,,2.429161,,1.311472,,0.3904702,,0.1267589,,0.03124158,,0.0144962,,2.429161,,1.311472,,0.3904702,,0.1267589,,0.03124158,,2.860505,,0.06541094,,1.715723,,1.715723,,0.0007179677,,0.01056865,,0.01056865,,18.52638,,18.52638,,
161,1.107534,,1.924055,,1.924055,,4.944684,,4.944684,,0.6290359,,2.484035,,1.429859,,0.3926227,,0.1356977,,0.03213812,,0.01476227,,2.484035,,1.429859,,0.3926227,,0.1356977,,0.03213812,,2.893671,,0.06771657,,1.739378,,1.739378,,0.0007516048,,0.01067022,,0.01067022,,19.74685,,19.74685,,
162,1.132047,0.6799625,1.950311,4.351454,1.950311,4.756186,4.995208,7.247705,4.995208,7.915167,0.6553432,0.6534749,2.60146,0.4961165,1.585856,0.031239,0.4044239,0.1232472,0.1449111,0.649362,0.03359577,,0.01529626,,2.60146,,1.585856,,0.4044239,,0.1449111,,0.03359577,,2.930095,1.555949,0.06992416,0.0520934,1.768516,1.370921,1.768516,,0.0008109119,0.001744363,0.01088591,0.04504609,0.01088591,0.01718723,21.2613,7.822974,21.2613,,
163,1.159619,,1.983148,,1.983148,,5.063699,,5.063699,,0.651502,,2.579278,,1.685544,,0.4062622,,0.1502179,,0.03381521,,0.01567461,,2.579278,,1.685544,,0.4062622,,0.1502179,,0.03381521,,2.971158,,0.07177107,,1.802979,,1.802979,,0.0008547414,,0.01103372,,0.01103372,,22.35655,,22.35655,,
164,1.196197,,2.018782,,2.018782,,5.136718,,5.136718,,0.6201235,,2.456721,,1.721665,,0.3943698,,0.1523861,,0.03265668,,0.01587482,,2.456721,,1.721665,,0.3943698,,0.1523861,,0.03265668,,3.013314,,0.07323658,,1.837625,,1.837625,,0.0008673491,,0.01102,,0.01102,,22.74286,,22.74286,,
165,1.229104,,2.053294,,2.053294,,5.204045,,5.204045,,0.5814269,,2.255413,,1.699571,,0.3727053,,0.1503917,,0.03069078,,0.01585361,,2.255413,,1.699571,,0.3727053,,0.1503917,,0.03069078,,3.054353,,0.07409884,,1.86874,,1.86874,,0.0008527339,,0.01083135,,0.01083135,,22.42054,,22.42054,,
166,1.250622,,2.083462,,2.083462,,5.258001,,5.258001,,0.5698564,,2.042457,,1.653853,,0.3580989,,0.1439889,,0.02898094,,0.01556757,,2.042457,,1.653853,,0.3580989,,0.1439889,,0.02898094,,3.092453,,0.07444261,,1.893947,,1.893947,,0.0008306862,,0.01053713,,0.01053713,,21.68965,,21.68965,,
167,1.259925,,2.107686,,2.107686,,5.295375,,5.295375,,0.553561,,1.811874,,1.558264,,0.3504035,,0.1336713,,0.02739631,,0.01499054,,1.811874,,1.558264,,0.3504035,,0.1336713,,0.02739631,,3.12724,,0.07433669,,1.912383,,1.912383,,0.000799168,,0.01015279,,0.01015279,,20.59519,,20.59519,,
168,1.262916,,2.124405,,2.124405,,5.31153,,5.31153,,0.5245362,,1.586967,,1.430858,,0.3426624,,0.1224053,,0.02651575,,0.01409083,,1.586967,,1.430858,,0.3426624,,0.1224053,,0.02651575,,3.157612,,0.07391501,,1.922754,,1.922754,,0.00075487,,0.009697163,,0.009697163,,19.22994,,19.22994,,
169,1.244042,,2.131243,,2.131243,,5.28508,,5.28508,,0.6214683,,1.523178,,1.368139,,0.352205,,0.1153267,,0.02711447,,0.01335011,,1.523178,,1.368139,,0.352205,,0.1153267,,0.02711447,,3.183929,,0.07273544,,1.94198,,1.94198,,0.0007328025,,0.009254857,,0.009254857,,18.20258,,18.20258,,
170,1.208126,,2.133192,,2.133192,,5.255677,,5.255677,,0.7100325,,1.530706,,1.314452,,0.3668348,,0.1111907,,0.02787414,,0.0127816,,1.530706,,1.314452,,0.3668348,,0.1111907,,0.02787414,,3.209478,,0.07175845,,1.960359,,1.960359,,0.0007299981,,0.008990064,,0.008990064,,17.66745,,17.66745,,
171,1.179667,,2.131943,,2.131943,,5.223369,,5.223369,,0.7397052,,1.600784,,1.281593,,0.3849229,,0.1086825,,0.02918406,,0.01246379,,1.600784,,1.281593,,0.3849229,,0.1086825,,0.02918406,,3.234843,,0.07141005,,1.97814,,1.97814,,0.0007270214,,0.008838935,,0.008838935,,17.49327,,17.49327,,
172,1.161651,,2.128998,,2.128998,,5.189982,,5.189982,,0.6684166,,1.612876,,1.22178,,0.3956712,,0.1042583,,0.03018847,,0.01215213,,1.612876,,1.22178,,0.3956712,,0.1042583,,0.03018847,,3.2607,,0.07139777,,1.994892,,1.994892,,0.0006941102,,0.008676167,,0.008676167,,17.27423,,17.27423,,
173,1.154155,,2.123662,,2.123662,,5.151334,,5.151334,,0.5808523,,1.603183,,1.154721,,0.4025352,,0.09933754,,0.03058565,,0.01186799,,1.603183,,1.154721,,0.4025352,,0.09933754,,0.03058565,,3.284854,,0.07159324,,2.007593,,2.007593,,0.0006408705,,0.008456139,,0.008456139,,16.96346,,16.96346,,
174,1.150772,0.9453676,2.115395,4.072768,2.115395,4.335199,5.106799,6.992536,5.106799,10.02627,0.4650432,0.8801906,1.531507,8.274215,1.060254,1.640048,0.3975822,1.325488,0.09338989,1.542113,0.02982524,,0.01142043,,1.531507,,1.060254,,0.3975822,,0.09338989,,0.02982524,,3.307028,2.104386,0.07161344,0.1333375,2.015613,1.862712,2.015613,,0.0005647377,0.001934405,0.008141283,0.03235302,0.008141283,0.01703998,16.3924,5.110196,16.3924,,
175,1.147527,,2.102854,,2.102854,,5.052815,,5.052815,,0.3719252,,1.44613,,0.9657704,,0.3889985,,0.08740782,,0.02867308,,0.01082043,,1.44613,,0.9657704,,0.3889985,,0.08740782,,0.02867308,,3.325765,,0.07136763,,2.017525,,2.017525,,0.0004850861,,0.007753169,,0.007753169,,15.67154,,15.67154,,
176,1.133582,,2.085724,,2.085724,,4.990798,,4.990798,,0.3192668,,1.369134,,0.892758,,0.3801384,,0.08138423,,0.02765904,,0.01016861,,1.369134,,0.892758,,0.3801384,,0.08138423,,0.02765904,,3.341427,,0.07077128,,2.014456,,2.014456,,0.0004185717,,0.007349249,,0.007349249,,14.98211,,14.98211,,
177,1.094658,,2.065455,,2.065455,,4.929575,,4.929575,,0.4361085,,1.570597,,0.9582074,,0.4107318,,0.08236142,,0.02862537,,0.01018402,,1.570597,,0.9582074,,0.4107318,,0.08236142,,0.02862537,,3.355384,,0.07039411,,2.011615,,2.011615,,0.0004307409,,0.007236474,,0.007236474,,15.50802,,15.50802,,
178,1.05882,,2.050606,,2.050606,,4.893827,,4.893827,,0.4949854,,1.757401,,1.03404,,0.4491905,,0.0869541,,0.02946867,,0.0105493,,1.757401,,1.03404,,0.4491905,,0.0869541,,0.02946867,,3.376015,,0.07057789,,2.020248,,2.020248,,0.0004866905,,0.007364203,,0.007364203,,16.8484,,16.8484,,
179,1.062775,,2.041967,,2.041967,,4.875907,,4.875907,,0.4640292,,1.811637,,1.077686,,0.4729723,,0.09324339,,0.02946211,,0.01085829,,1.811637,,1.077686,,0.4729723,,0.09324339,,0.02946211,,3.400602,,0.07198631,,2.034022,,2.034022,,0.0005198344,,0.007460784,,0.007460784,,17.91365,,17.91365,,
180,1.08727,,2.037557,,2.037557,,4.867106,,4.867106,,0.4175656,,1.751395,,1.090602,,0.4797127,,0.09892324,,0.0289588,,0.01107724,,1.751395,,1.090602,,0.4797127,,0.09892324,,0.0289588,,3.42581,,0.07372694,,2.047867,,2.047867,,0.000525758,,0.007438077,,0.007438077,,18.40175,,18.40175,,
181,1.113565,,2.031096,,2.031096,,4.876145,,4.876145,,0.3815402,,1.651463,,1.098699,,0.4759418,,0.1046785,,0.02828737,,0.01128606,,1.651463,,1.098699,,0.4759418,,0.1046785,,0.02828737,,3.450481,,0.07610397,,2.05075,,2.05075,,0.0005212324,,0.007274875,,0.007274875,,18.50837,,18.50837,,
182,1.132469,,2.02461,,2.02461,,4.882396,,4.882396,,0.3502162,,1.521222,,1.089463,,0.4587479,,0.1089676,,0.02763503,,0.01131405,,1.521222,,1.089463,,0.4587479,,0.1089676,,0.02763503,,3.473819,,0.07779565,,2.051846,,2.051846,,0.0005077217,,0.007039757,,0.007039757,,18.24157,,18.24157,,
183,1.140659,,2.016881,,2.016881,,4.882535,,4.882535,,0.3459744,,1.42496,,1.095422,,0.4416687,,0.1128682,,0.02707948,,0.01138885,,1.42496,,1.095422,,0.4416687,,0.1128682,,0.02707948,,3.495045,,0.07895753,,2.05059,,2.05059,,0.0004991636,,0.006805388,,0.006805388,,17.91619,,17.91619,,
184,1.13369,,2.008839,,2.008839,,4.880493,,4.880493,,0.3876255,,1.391875,,1.131909,,0.4331571,,0.1184388,,0.02668297,,0.01165129,,1.391875,,1.131909,,0.4331571,,0.1184388,,0.02668297,,3.515289,,0.07971389,,2.049148,,2.049148,,0.0005134958,,0.006657607,,0.006657607,,17.87984,,17.87984,,
185,1.123675,,2.00224,,2.00224,,4.88072,,4.88072,,0.4295493,,1.359946,,1.170092,,0.4253657,,0.1240541,,0.02624614,,0.01191744,,1.359946,,1.170092,,0.4253657,,0.1240541,,0.02624614,,3.536076,,0.08032645,,2.049338,,2.049338,,0.0005404931,,0.00656465,,0.00656465,,17.96774,,17.96774,,
186,1.117679,0.8055611,1.998032,3.312059,1.998032,3.350803,4.884088,6.596674,4.884088,7.675876,0.4952929,0.786837,1.362962,1.901398,1.242382,0.4737915,0.4251425,0.8272147,0.1311698,0.6631098,0.02630186,0.1269725,0.01225655,,1.362962,,1.242382,,0.4251425,,0.1311698,,0.02630186,,3.557307,1.556825,0.08115537,0.04702703,2.051619,1.883022,2.051619,,0.0005860752,0.002387486,0.006560104,0.03712485,0.006560104,0.03571848,18.318,7.830057,18.318,,
187,1.113298,,1.998461,,1.998461,,4.896253,,4.896253,,0.5821235,,1.393755,,1.33397,,0.431505,,0.1403301,,0.02675363,,0.01274008,,1.393755,,1.33397,,0.431505,,0.1403301,,0.02675363,,3.580647,,0.08221542,,2.058298,,2.058298,,0.0006527295,,0.006660765,,0.006660765,,18.98148,,18.98148,,
188,1.117218,,2.004456,,2.004456,,4.918176,,4.918176,,0.6390476,,1.404676,,1.387045,,0.4376953,,0.1481046,,0.02681757,,0.01320544,,1.404676,,1.387045,,0.4376953,,0.1481046,,0.02681757,,3.606695,,0.08347235,,2.069336,,2.069336,,0.0007121445,,0.006777833,,0.006777833,,19.57459,,19.57459,,
189,1.128849,,2.014766,,2.014766,,4.945696,,4.945696,,0.6638061,,1.439437,,1.400678,,0.4441143,,0.1549967,,0.02669565,,0.01359962,,1.439437,,1.400678,,0.4441143,,0.1549967,,0.02669565,,3.634084,,0.0847449,,2.082749,,2.082749,,0.000749798,,0.006889837,,0.006889837,,20.02772,,20.02772,,
190,1.143002,,2.027278,,2.027278,,4.973922,,4.973922,,0.611956,,1.436025,,1.333116,,0.4354853,,0.157171,,0.02654739,,0.01351938,,1.436025,,1.333116,,0.4354853,,0.157171,,0.02654739,,3.661942,,0.08535684,,2.096075,,2.096075,,0.0007322259,,0.006890825,,0.006890825,,19.93192,,19.93192,,
191,1.157277,,2.038481,,2.038481,,4.994135,,4.994135,,0.5471939,,1.429491,,1.232185,,0.4232599,,0.1553144,,0.02697712,,0.01311386,,1.429491,,1.232185,,0.4232599,,0.1553144,,0.02697712,,3.687368,,0.08513612,,2.105757,,2.105757,,0.0006793267,,0.006797358,,0.006797358,,19.43952,,19.43952,,
192,1.159202,,2.046265,,2.046265,,5.004747,,5.004747,,0.5141107,,1.433713,,1.126442,,0.4132055,,0.1514342,,0.02759214,,0.01266681,,1.433713,,1.126442,,0.4132055,,0.1514342,,0.02759214,,3.710101,,0.0839605,,2.111512,,2.111512,,0.0006212793,,0.006660467,,0.006660467,,18.80787,,18.80787,,
193,1.152326,,2.049738,,2.049738,,4.998862,,4.998862,,0.4894788,,1.408267,,1.016639,,0.4011116,,0.1450452,,0.02824448,,0.0121847,,1.408267,,1.016639,,0.4011116,,0.1450452,,0.02824448,,3.730742,,0.08135106,,2.10186,,2.10186,,0.0005671558,,0.006559425,,0.006559425,,17.98375,,17.98375,,
194,1.143174,,2.047286,,2.047286,,4.980501,,4.980501,,0.4648664,,1.346149,,0.917171,,0.386774,,0.1360044,,0.02855523,,0.01168918,,1.346149,,0.917171,,0.386774,,0.1360044,,0.02855523,,3.748213,,0.0787494,,2.087388,,2.087388,,0.0005181124,,0.006398137,,0.006398137,,17.02641,,17.02641,,
195,1.117967,,2.039138,,2.039138,,4.9531,,4.9531,,0.5832759,,1.424134,,0.8932371,,0.3934146,,0.1319185,,0.02965617,,0.01156135,,1.424134,,0.8932371,,0.3934146,,0.1319185,,0.02965617,,3.762767,,0.07648946,,2.070507,,2.070507,,0.0005137306,,0.00634826,,0.00634826,,16.63968,,16.63968,,
196,1.088035,,2.029495,,2.029495,,4.930148,,4.930148,,0.6220055,,1.460501,,0.8624365,,0.3975824,,0.12724,,0.03045343,,0.0114335,,1.460501,,0.8624365,,0.3975824,,0.12724,,0.03045343,,3.778955,,0.07457531,,2.057369,,2.057369,,0.0005238839,,0.00636786,,0.00636786,,16.50223,,16.50223,,
197,1.075484,,2.018499,,2.018499,,4.905078,,4.905078,,0.6200745,,1.50357,,0.8373964,,0.4040171,,0.1233442,,0.03132371,,0.01131991,,1.50357,,0.8373964,,0.4040171,,0.1233442,,0.03132371,,3.794544,,0.07348999,,2.044101,,2.044101,,0.000530117,,0.006395553,,0.006395553,,16.43947,,16.43947,,
198,1.065011,1.071598,2.007432,2.391515,2.007432,2.464512,4.882633,5.480009,4.882633,5.13833,0.647549,0.4534315,1.616651,2.252527,0.832285,0.5876245,0.4226276,0.2255832,0.1220268,0.4851555,0.03263342,0.005038593,0.01139588,,1.616651,,0.832285,,0.4226276,,0.1220268,,0.03263342,,3.810293,1.337801,0.07292362,0.07773149,2.032538,2.16591,2.032538,2.473615,0.0005498236,0.001254783,0.006501402,0.02567246,0.006501402,0.02064262,16.74534,9.58461,16.74534,,
199,1.060245,,1.998115,,1.998115,,4.867877,,4.867877,,0.6353964,,1.723,,0.8199329,,0.4397546,,0.1207808,,0.033951,,0.01149833,,1.723,,0.8199329,,0.4397546,,0.1207808,,0.033951,,3.827881,,0.07269053,,2.02448,,2.02448,,0.0005648597,,0.006641444,,0.006641444,,17.19575,,17.19575,,
200,1.067142,,1.99047,,1.99047,,4.85863,,4.85863,,0.5961565,,1.81026,,0.8077475,,0.4477535,,0.1202831,,0.03501525,,0.01151811,,1.81026,,0.8077475,,0.4477535,,0.1202831,,0.03501525,,3.846259,,0.07270274,,2.018178,,2.018178,,0.0005661746,,0.006766703,,0.006766703,,17.61492,,17.61492,,
201,1.080383,,1.984146,,1.984146,,4.853276,,4.853276,,0.5367386,,1.824822,,0.8125195,,0.4402271,,0.1192699,,0.03562077,,0.01138854,,1.824822,,0.8125195,,0.4402271,,0.1192699,,0.03562077,,3.864898,,0.07264368,,2.012529,,2.012529,,0.0005498876,,0.006832145,,0.006832145,,17.82634,,17.82634,,
202,1.099053,,1.978061,,1.978061,,4.846098,,4.846098,,0.4562213,,1.708951,,0.8244305,,0.4126805,,0.1152705,,0.03536662,,0.01109093,,1.708951,,0.8244305,,0.4126805,,0.1152705,,0.03536662,,3.882447,,0.07232472,,2.004891,,2.004891,,0.0005104193,,0.006761616,,0.006761616,,17.52802,,17.52802,,
203,1.119816,,1.970229,,1.970229,,4.829139,,4.829139,,0.3760669,,1.506338,,0.8252172,,0.3722125,,0.1095033,,0.03396972,,0.01068176,,1.506338,,0.8252172,,0.3722125,,0.1095033,,0.03396972,,3.896807,,0.07176659,,1.992182,,1.992182,,0.0004571591,,0.006544675,,0.006544675,,16.69738,,16.69738,,
204,1.132439,,1.958613,,1.958613,,4.798023,,4.798023,,0.3662901,,1.306192,,0.8112408,,0.3287458,,0.1036094,,0.0319933,,0.01020137,,1.306192,,0.8112408,,0.3287458,,0.1036094,,0.0319933,,3.906902,,0.07103025,,1.973325,,1.973325,,0.0004064229,,0.006240907,,0.006240907,,15.58027,,15.58027,,
205,1.1285,,1.944687,,1.944687,,4.758654,,4.758654,,0.3458405,,1.136122,,0.7826028,,0.2904915,,0.09819376,,0.02976658,,0.009742143,,1.136122,,0.7826028,,0.2904915,,0.09819376,,0.02976658,,3.912946,,0.07110966,,1.973027,,1.973027,,0.0003654811,,0.005871783,,0.005871783,,14.42077,,14.42077,,
206,1.113893,,1.925555,,1.925555,,4.704606,,4.704606,,0.2922315,,0.9752027,,0.7287971,,0.2572652,,0.09242669,,0.02710543,,0.009237318,,0.9752027,,0.7287971,,0.2572652,,0.09242669,,0.02710543,,3.915294,,0.07102373,,1.966317,,1.966317,,0.0003308564,,0.005480969,,0.005480969,,13.20553,,13.20553,,
207,1.082936,,1.900809,,1.900809,,4.637169,,4.637169,,0.3146214,,0.9117411,,0.695685,,0.236629,,0.08928192,,0.02504097,,0.008844756,,0.9117411,,0.695685,,0.236629,,0.08928192,,0.02504097,,3.913903,,0.0710451,,1.954147,,1.954147,,0.0003090848,,0.005133025,,0.005133025,,12.2304,,12.2304,,
208,1.032954,,1.872587,,1.872587,,4.566638,,4.566638,,0.3594351,,0.9220558,,0.6884458,,0.2257751,,0.08861834,,0.02372616,,0.00868048,,0.9220558,,0.6884458,,0.2257751,,0.08861834,,0.02372616,,3.911337,,0.07109451,,1.941879,,1.941879,,0.0003080254,,0.004910104,,0.004910104,,11.76838,,11.76838,,
209,0.985525,,1.843455,,1.843455,,4.498061,,4.498061,,0.3806608,,0.9942393,,0.7157347,,0.2234727,,0.09102664,,0.02324906,,0.008798576,,0.9942393,,0.7157347,,0.2234727,,0.09102664,,0.02324906,,3.909226,,0.07175789,,1.931647,,1.931647,,0.0003236255,,0.004817086,,0.004817086,,11.80946,,11.80946,,
