EwEVersion,"6.6.5.17207 (compiled 12/14/2020)"
Date,"2/2/2022 5:27:30 PM"
ModelName,"NWACS MICE 5 v2-1-6"
EcosimScenario,"sim3.5_ts1_fit28v_i7_PreySwitch1 vulcap"
TimeSeries,"ts1 tc recommended indices"
StartYear,1985

Data,FeedingTime

timestep\group,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
144,1.209314,1,1,1.019684,1,1,1.443584,1,0.9240913,1,1.030586,1,1,1,1,1,1
145,1.209512,1,1,1.019582,1,1,1.435434,1,0.9203678,1,1.030679,1,1,1,1,1,1
146,1.209741,1,1,1.01952,1,1,1.42716,1,0.9162946,1,1.030764,1,1,1,1,1,1
147,1.209973,1,1,1.0195,1,1,1.418798,1,0.912071,1,1.030842,1,1,1,1,1,1
148,1.210189,1,1,1.019517,1,1,1.410331,1,0.9078305,1,1.030914,1,1,1,1,1,1
149,1.210382,1,1,1.019568,1,1,1.401708,1,0.9036536,1,1.030981,1,1,1,1,1,1
150,1.210552,1,1,1.019647,1,1,1.392869,1,0.8995805,1,1.031044,1,1,1,1,1,1
151,1.210699,1,1,1.019747,1,1,1.383765,1,0.8956239,1,1.031104,1,1,1,1,1,1
152,1.210829,1,1,1.019862,1,1,1.374377,1,0.8917787,1,1.031161,1,1,1,1,1,1
153,1.210947,1,1,1.019988,1,1,1.364718,1,0.8880305,1,1.031215,1,1,1,1,1,1
154,1.211054,1,1,1.020118,1,1,1.354841,1,0.884362,1,1.031266,1,1,1,1,1,1
155,1.211154,1,1,1.02025,1,1,1.34483,1,0.8807574,1,1.031315,1,1,1,1,1,1
156,1.211248,1,1,1.02038,1,1,1.334795,1,0.8772046,1,1.031362,1,1,1,1,1,1
157,1.211335,1,1,1.020504,1,1,1.324862,1,0.8736973,1,1.031406,1,1,1,1,1,1
158,1.211056,1,1,1.020629,1,1,1.315113,1,0.8706113,1,1.031455,1,1,1,1,1,1
159,1.210589,1,1,1.020759,1,1,1.305933,1,0.8678407,1,1.031505,1,1,1,1,1,1
160,1.210033,1,1,1.020891,1,1,1.297502,1,0.86528,1,1.031554,1,1,1,1,1,1
