EwEVersion,"6.6.5.17207 (compiled 12/14/2020)"
Date,"3/7/2022 8:32:05 PM"
ModelName,"NWACS AM 7ages base run"
EcosimScenario,base_run1
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Data,CatchFleetGroup

timestep,fleet,group,value
366,1,1,5.633883E-07
366,3,11,0.0007274724
367,1,1,5.625706E-07
367,3,11,0.0007274836
368,1,1,5.620998E-07
368,3,11,0.0007274982
369,1,1,5.618011E-07
369,3,11,0.0007275119
370,1,1,5.617179E-07
370,3,11,0.000727525
371,1,1,5.614718E-07
371,3,11,0.0007275383
372,1,1,5.614463E-07
372,3,11,0.0007275491
373,1,1,5.628291E-07
373,3,11,0.00101584
374,1,1,5.647378E-07
374,3,11,0.001015867
375,1,1,5.649492E-07
375,3,11,0.001015889
376,1,1,5.652406E-07
376,3,11,0.001015902
377,1,1,5.658512E-07
377,3,11,0.001015922
378,1,1,5.657703E-07
378,3,11,0.001015941
379,1,1,5.651951E-07
379,3,11,0.001015962
380,1,1,5.657795E-07
380,3,11,0.001015967
381,1,1,5.67627E-07
381,3,11,0.001015998
382,1,1,5.67846E-07
382,3,11,0.00101601
383,1,1,5.673962E-07
383,3,11,0.001016025
384,1,1,5.664968E-07
384,3,11,0.001016042
385,1,1,5.649881E-07
385,3,11,0.0009247055
386,1,1,5.627422E-07
386,3,11,0.0009247122
387,1,1,5.599174E-07
387,3,11,0.0009247195
388,1,1,5.566476E-07
388,3,11,0.0009247265
389,1,1,5.531425E-07
389,3,11,0.0009247321
390,1,1,5.496504E-07
390,3,11,0.000924737
391,1,1,5.461182E-07
391,3,11,0.000924743
392,1,1,5.441298E-07
392,3,11,0.0009247339
393,1,1,5.434902E-07
393,3,11,0.0009247467
394,1,1,5.398483E-07
394,3,11,0.000924754
395,1,1,5.351154E-07
395,3,11,0.0009247658
396,1,1,5.30101E-07
396,3,11,0.0009247714
