0.4332958,0.9190315,0.06308549,1.724455,-0.2225225,-0.5407319,-0.5346453,-0.4038772,-0.7815821,-0.3447866,-0.4028239,-0.1947043,-1.057811,-0.7436247,-0.5602298,-1.241577,-0.470226,-0.5783242,-0.3582038,0.1807179,0.632678,0.3695741,0.435785,0.1655959,0.4394281,0.07681236,0.4403606,-0.425638,0.2073105,0.6217497,0.4664202,-0.01037803,-0.1248774,0.4944976,-0.01110365,0.4819726,0.5340911,0.2837598,0.1162938,0.3649051,-0.1547025,-0.2770727,-0.2943358,0.2561433,-0.04449554,-0.4040054,-0.07020102,0.0003421257,-0.2032994,-0.2690602,0.2552538,0.1853737,-0.2790188,0.1268348,0.05258503,0.6942094,-0.02795635,-0.287133,-0.0188441,-0.0461758,0.543618,0.4742869,-0.6564987
0.1390689,0.7017215,-0.1001847,1.582857,-0.3172875,-0.6243919,-0.5562662,-0.3510017,-0.6493335,-0.1390512,-0.1457723,0.1012593,-0.7182969,-0.4114207,-0.2720484,-0.9816978,-0.1948719,-0.245243,-0.04764449,0.3629169,0.6975911,0.3521254,0.3321635,-0.0003176347,0.238104,-0.1059355,0.2593025,-0.566849,0.131213,0.6154936,0.4129877,-0.1094536,-0.2195802,0.4266662,-0.04705346,0.3962699,0.4758928,0.2543102,0.0346068,0.24744,-0.248533,-0.3675565,-0.3466799,0.1975733,-0.04746577,-0.3934724,-0.09033965,-0.01208064,-0.2201119,-0.2773642,0.2624601,0.1811087,-0.3258707,0.1026031,0.01702805,0.6233542,-0.01368095,-0.2663108,0.00477449,-0.02839025,0.4877494,0.3938479,-0.5909317
0.2274909,0.7666921,-0.05099016,1.626643,-0.2912729,-0.6054307,-0.5565943,-0.3650007,-0.6783527,-0.1795286,-0.1934049,0.04804361,-0.7830143,-0.4794556,-0.3425744,-1.056119,-0.2666491,-0.3234211,-0.1135239,0.3240104,0.6822952,0.353488,0.3491439,0.02969284,0.273653,-0.07819182,0.2847267,-0.5557361,0.136084,0.6136514,0.4213789,-0.09475524,-0.2079089,0.4368593,-0.04773251,0.4037992,0.4896368,0.2719186,0.0512443,0.2709481,-0.2278562,-0.3462974,-0.3339639,0.2073725,-0.03822601,-0.3913528,-0.08303049,-0.00155419,-0.2109141,-0.2757106,0.2644097,0.1845359,-0.32193,0.1101292,0.02418417,0.6305703,-0.009862479,-0.260508,0.01328468,-0.02412618,0.4933818,0.4097354,-0.6040145
0.3907108,0.9107593,0.05667569,1.739032,-0.2254699,-0.5657843,-0.5396988,-0.3798449,-0.7470335,-0.273516,-0.3156229,-0.1058136,-0.9714507,-0.668215,-0.5269228,-1.229576,-0.4509338,-0.5150519,-0.2841466,0.2305711,0.6507327,0.3595589,0.3989909,0.09923995,0.3613986,0.0033319,0.3642656,-0.4933833,0.1777364,0.6270918,0.4537849,-0.05595401,-0.1619207,0.4725179,-0.0300168,0.4301136,0.5212161,0.3083847,0.09399647,0.3207133,-0.1840716,-0.3061178,-0.301886,0.2275235,-0.02412148,-0.3822031,-0.0676818,0.01929479,-0.1942801,-0.2685072,0.2694491,0.1908318,-0.316459,0.1280774,0.03745637,0.6454292,0.002852437,-0.2391749,0.03590537,-0.0117703,0.5078279,0.4431513,-0.6419932
0.4296039,0.9276746,0.0703606,1.740111,-0.219617,-0.5502373,-0.5411334,-0.3980991,-0.7732711,-0.3209225,-0.3721161,-0.1629797,-1.032433,-0.7253021,-0.5613322,-1.261209,-0.4836912,-0.5767813,-0.3474026,0.185918,0.6294899,0.3574612,0.4127628,0.1330902,0.4015051,0.03812253,0.3994565,-0.464425,0.1878456,0.6237228,0.463047,-0.02610019,-0.14253,0.4861907,-0.01132324,0.4870891,0.5417237,0.2903023,0.1141965,0.3636393,-0.1581853,-0.2808849,-0.294245,0.2625516,-0.03962819,-0.3972918,-0.06497071,0.01067227,-0.1960335,-0.2611288,0.2643957,0.196405,-0.2727435,0.1307113,0.05394783,0.6956116,-0.02140271,-0.2816614,-0.01180438,-0.03357949,0.559104,0.4805135,-0.6527612
0.3878145,0.9035692,0.04835789,1.726579,-0.2341616,-0.5724764,-0.5470277,-0.3911195,-0.7598025,-0.2908345,-0.3338501,-0.1238652,-0.9896443,-0.6862489,-0.5422587,-1.242803,-0.4653322,-0.5322335,-0.3009421,0.2186966,0.6440462,0.3569005,0.3995927,0.1028042,0.3666303,0.008739476,0.37043,-0.487364,0.1771693,0.6226445,0.4554249,-0.04556605,-0.1562844,0.4772528,-0.006955415,0.488255,0.5371023,0.2821422,0.1080287,0.3535583,-0.1684287,-0.2930265,-0.2978744,0.2622909,-0.04475837,-0.3939225,-0.06628079,0.009035818,-0.1982537,-0.2568821,0.26735,0.1994492,-0.2715134,0.1292467,0.05059086,0.6947075,-0.0196784,-0.2815002,-0.0134937,-0.02971269,0.5652834,0.4746857,-0.6442819
0.3975583,0.9102541,0.05807041,1.736185,-0.227104,-0.5642931,-0.5454002,-0.3824212,-0.7440365,-0.2709292,-0.3092976,-0.09321825,-0.9585532,-0.6564375,-0.5121501,-1.225598,-0.4400637,-0.51264,-0.2810453,0.2273371,0.6459238,0.3547181,0.3900041,0.0953867,0.3559626,-0.006057961,0.3536791,-0.5050736,0.1703832,0.6282239,0.4539997,-0.05408008,-0.1675878,0.4701814,-0.03583256,0.4272921,0.5230006,0.3115467,0.08983616,0.3195927,-0.1857288,-0.3058429,-0.3049864,0.2270135,-0.02098416,-0.383636,-0.0672219,0.02199239,-0.1917326,-0.2695715,0.2701749,0.1924606,-0.3163863,0.1274219,0.03748728,0.6432622,0.001425474,-0.2412064,0.03693804,-0.01046858,0.5080633,0.4450956,-0.6408858
0.4334613,0.9182089,0.06269355,1.723752,-0.2228046,-0.540686,-0.5351948,-0.4042105,-0.7813952,-0.3447057,-0.4027408,-0.1941538,-1.057136,-0.7429922,-0.5594577,-1.241275,-0.4696771,-0.5785317,-0.3583454,0.1804355,0.6326042,0.3697143,0.4360078,0.1664116,0.4398989,0.07688368,0.440345,-0.4259942,0.2070257,0.6216801,0.4665387,-0.01006768,-0.1249332,0.4945386,-0.01173694,0.4814216,0.5336808,0.2836104,0.1157287,0.3647624,-0.1548119,-0.2768899,-0.2943357,0.2561578,-0.04406518,-0.4044779,-0.07023596,0.0007780535,-0.2030621,-0.2691517,0.255424,0.1856343,-0.2788462,0.1269077,0.05282668,0.694206,-0.02809735,-0.287218,-0.01890714,-0.04637572,0.5432361,0.4744148,-0.6564766
0.2818251,0.8118241,-0.01870687,1.658645,-0.2745009,-0.5968966,-0.5583342,-0.3767142,-0.7061357,-0.2148058,-0.235797,-0.002548566,-0.8453444,-0.5435903,-0.4071395,-1.121995,-0.3305592,-0.3884483,-0.1685677,0.2927594,0.6699048,0.35335,0.3614014,0.04853125,0.2969718,-0.05800862,0.3054787,-0.5432663,0.1420056,0.6139046,0.4323595,-0.07608253,-0.193876,0.448742,-0.0251332,0.4613175,0.5107045,0.2539617,0.07160877,0.3126533,-0.2046604,-0.3261452,-0.3257848,0.2438659,-0.05599581,-0.4035214,-0.08076995,-0.008050946,-0.2133509,-0.2658924,0.2624289,0.1935542,-0.2795819,0.1141884,0.03931406,0.6803826,-0.03081162,-0.2981464,-0.02928082,-0.03779569,0.5541374,0.4491651,-0.618747
0.2818251,0.8118241,-0.01870687,1.658645,-0.2745009,-0.5968966,-0.5583342,-0.3767142,-0.7061357,-0.2148058,-0.235797,-0.002548566,-0.8453444,-0.5435903,-0.4071395,-1.121995,-0.3305592,-0.3884483,-0.1685677,0.2927594,0.6699048,0.35335,0.3614014,0.04853125,0.2969718,-0.05800862,0.3054787,-0.5432663,0.1420056,0.6139046,0.4323595,-0.07608253,-0.193876,0.448742,-0.0251332,0.4613175,0.5107045,0.2539617,0.07160877,0.3126533,-0.2046604,-0.3261452,-0.3257848,0.2438659,-0.05599581,-0.4035214,-0.08076995,-0.008050946,-0.2133509,-0.2658924,0.2624289,0.1935542,-0.2795819,0.1141884,0.03931406,0.6803826,-0.03081162,-0.2981464,-0.02928082,-0.03779569,0.5541374,0.4491651,-0.618747
0.4280933,0.9213413,0.06376605,1.730105,-0.2224523,-0.5470686,-0.5362275,-0.4010715,-0.7793244,-0.3358193,-0.3920304,-0.1862168,-1.051607,-0.7399272,-0.5649348,-1.249397,-0.478436,-0.5769821,-0.3540923,0.1838565,0.6329998,0.3659684,0.4289382,0.1528486,0.4253161,0.06422388,0.4271746,-0.4368306,0.2019728,0.6217219,0.4640305,-0.01813004,-0.1304358,0.4920852,-0.00848869,0.4856478,0.5365161,0.2847241,0.1168824,0.364973,-0.1556916,-0.2790873,-0.2927065,0.2596051,-0.04348167,-0.4002689,-0.06762436,0.003913902,-0.2008393,-0.2646984,0.2593281,0.1900238,-0.2759927,0.1290062,0.05351761,0.6961557,-0.02469421,-0.2841062,-0.016363,-0.04124795,0.5502942,0.4761047,-0.6548604
0.2339149,0.7743355,-0.04755215,1.631626,-0.289696,-0.6072527,-0.55795,-0.370504,-0.6900284,-0.1925524,-0.2093461,0.02779743,-0.8064736,-0.5037526,-0.3696743,-1.079858,-0.2913578,-0.3424421,-0.1286633,0.3176891,0.681043,0.3555079,0.3557364,0.03491789,0.2795748,-0.07115903,0.2936211,-0.5491757,0.1375546,0.6107831,0.4251272,-0.08582805,-0.2005683,0.4419453,-0.02567298,0.4550187,0.5003139,0.2415926,0.06239481,0.3000778,-0.2154235,-0.3372946,-0.332405,0.238436,-0.06187693,-0.405486,-0.08526045,-0.01538625,-0.219513,-0.2674018,0.2609241,0.1911015,-0.2816535,0.1100973,0.03599484,0.6778116,-0.03319424,-0.3020202,-0.03514481,-0.04159581,0.5497397,0.438835,-0.610349
0.09924795,0.6727868,-0.122055,1.563424,-0.3306472,-0.635401,-0.5583498,-0.3441843,-0.6353724,-0.1191676,-0.1220117,0.128044,-0.6885802,-0.3794705,-0.235114,-0.9471803,-0.1581498,-0.2100905,-0.01889421,0.3788764,0.7035573,0.3496072,0.3210798,-0.01573296,0.2213155,-0.1200126,0.2456298,-0.5727386,0.1320309,0.622618,0.4133708,-0.1138077,-0.2253432,0.423063,-0.04791316,0.3920364,0.4710507,0.2489092,0.02438893,0.234729,-0.2603764,-0.3789013,-0.3539893,0.1913536,-0.05072653,-0.3952767,-0.09419789,-0.01456762,-0.2232335,-0.2789871,0.2616663,0.1796931,-0.3302481,0.09770496,0.01193224,0.6157069,-0.01601082,-0.2681843,0.003729876,-0.02791287,0.4845458,0.3873995,-0.5866689
0.3737838,0.8929847,0.04215206,1.721922,-0.2376223,-0.5746924,-0.5495837,-0.3863626,-0.7469849,-0.2711287,-0.3091783,-0.0943969,-0.9576741,-0.6558417,-0.5151106,-1.224203,-0.4398676,-0.5043886,-0.2729133,0.2335364,0.6476509,0.3535737,0.3871994,0.08685005,0.3460466,-0.01261724,0.3494207,-0.5079129,0.164948,0.620872,0.4502434,-0.05376853,-0.167836,0.4697471,-0.01305541,0.4821372,0.5329367,0.2780086,0.09919683,0.3445572,-0.1768306,-0.3002513,-0.3048094,0.2587118,-0.04582456,-0.3961969,-0.06904353,0.007108264,-0.2002904,-0.2586375,0.2672563,0.199499,-0.2728258,0.1262443,0.04842109,0.6911976,-0.02178915,-0.2849757,-0.01577807,-0.02985371,0.5646741,0.4710429,-0.6396762
0.2390193,0.7750036,-0.0479051,1.628568,-0.2912116,-0.6079096,-0.5596174,-0.3724287,-0.6916455,-0.196115,-0.2115815,0.02729563,-0.8070048,-0.5050557,-0.3710617,-1.082337,-0.2943468,-0.3475651,-0.1335199,0.3138717,0.6792882,0.3552326,0.3560242,0.0377826,0.2836068,-0.06834488,0.2952524,-0.547497,0.1384007,0.6116751,0.4265199,-0.08317827,-0.1998384,0.4422988,-0.02594419,0.4553104,0.5016271,0.2434611,0.06343076,0.3018516,-0.213672,-0.3353862,-0.3315713,0.2389938,-0.0610448,-0.4050565,-0.0848137,-0.01428841,-0.218538,-0.2674542,0.2604711,0.191009,-0.2816969,0.1103025,0.03570989,0.6771578,-0.03346291,-0.3018757,-0.0345475,-0.04128943,0.5501958,0.4399509,-0.6105053
0.1648715,0.7197461,-0.08812613,1.59244,-0.3123992,-0.621633,-0.5595861,-0.3607619,-0.664622,-0.1584291,-0.167598,0.07727165,-0.7464742,-0.4413873,-0.3036612,-1.014592,-0.225134,-0.2751792,-0.07166074,0.3495631,0.6930373,0.3539397,0.3397944,0.01054409,0.2501028,-0.09593331,0.2701375,-0.5622617,0.1309337,0.6121217,0.4179483,-0.09676432,-0.2121064,0.4324613,-0.02860243,0.4456423,0.4878743,0.2262824,0.04577281,0.2800103,-0.2337402,-0.3553322,-0.3450182,0.2296601,-0.06958953,-0.4094211,-0.09212562,-0.02450687,-0.2274059,-0.270222,0.2591455,0.1885313,-0.2854249,0.1030858,0.03019485,0.671563,-0.03817762,-0.3090679,-0.04276305,-0.04503564,0.5455288,0.4256504,-0.5991112
0.4260664,0.9206687,0.06322708,1.730448,-0.2229645,-0.5483737,-0.5365323,-0.4006655,-0.7785174,-0.3336824,-0.3898418,-0.1843654,-1.049948,-0.7386444,-0.5652511,-1.25002,-0.4790489,-0.5760592,-0.3528087,0.1850875,0.6334391,0.3655961,0.428071,0.1508074,0.4230649,0.06211734,0.4251212,-0.4388814,0.2013285,0.6216936,0.4635625,-0.01977234,-0.1313961,0.4915883,-0.008337733,0.486087,0.5365769,0.2846906,0.1167622,0.3648115,-0.1560707,-0.2794485,-0.2924258,0.2600665,-0.04345113,-0.4000253,-0.06746383,0.004566746,-0.2004994,-0.2640345,0.2600014,0.190806,-0.2756045,0.1292638,0.05368896,0.6965339,-0.02423845,-0.2836613,-0.0159529,-0.04042646,0.5511339,0.4760349,-0.6544987
0.3904335,0.9105009,0.05656779,1.738871,-0.2254202,-0.5657022,-0.5397484,-0.3798806,-0.7469496,-0.2733694,-0.3153823,-0.1052921,-0.9709094,-0.667662,-0.5265811,-1.229436,-0.4506789,-0.5148498,-0.2838764,0.2307586,0.6508131,0.359583,0.3989397,0.09918117,0.3611864,0.003060324,0.3639486,-0.4937566,0.1774713,0.6270938,0.4538715,-0.05594223,-0.162039,0.4723808,-0.03013948,0.4300132,0.5211944,0.3084423,0.09390056,0.3206255,-0.1841182,-0.306117,-0.3020361,0.2274929,-0.02406694,-0.382237,-0.0677187,0.01931951,-0.1942097,-0.2685099,0.2694217,0.1907309,-0.316476,0.1279192,0.03737222,0.6452389,0.002807331,-0.2393191,0.03584337,-0.01182287,0.5077927,0.443411,-0.6419394
0.3874186,0.8987454,0.04629085,1.721529,-0.2371748,-0.5728846,-0.5521385,-0.3916626,-0.7535286,-0.2825688,-0.3205408,-0.1037352,-0.9682125,-0.6663392,-0.5222561,-1.2335,-0.4491692,-0.5209244,-0.2888805,0.2220436,0.6423936,0.3528263,0.3894376,0.09510566,0.3563905,-0.00469,0.3560002,-0.5023313,0.1683357,0.6235313,0.4545312,-0.04652026,-0.1638671,0.4728722,-0.01316611,0.4837479,0.5368595,0.2831681,0.102235,0.3494022,-0.1723321,-0.2952438,-0.302463,0.2603876,-0.04314035,-0.3956398,-0.06740121,0.009958723,-0.1976523,-0.2585575,0.2673062,0.2000154,-0.2722026,0.1275774,0.04937086,0.6913665,-0.02140182,-0.2839618,-0.01379521,-0.02905778,0.565288,0.4746475,-0.6418421
0.3874186,0.8987454,0.04629085,1.721529,-0.2371748,-0.5728846,-0.5521385,-0.3916626,-0.7535286,-0.2825688,-0.3205408,-0.1037352,-0.9682125,-0.6663392,-0.5222561,-1.2335,-0.4491692,-0.5209244,-0.2888805,0.2220436,0.6423936,0.3528263,0.3894376,0.09510566,0.3563905,-0.00469,0.3560002,-0.5023313,0.1683357,0.6235313,0.4545312,-0.04652026,-0.1638671,0.4728722,-0.01316611,0.4837479,0.5368595,0.2831681,0.102235,0.3494022,-0.1723321,-0.2952438,-0.302463,0.2603876,-0.04314035,-0.3956398,-0.06740121,0.009958723,-0.1976523,-0.2585575,0.2673062,0.2000154,-0.2722026,0.1275774,0.04937086,0.6913665,-0.02140182,-0.2839618,-0.01379521,-0.02905778,0.565288,0.4746475,-0.6418421
0.1149401,0.6831103,-0.1135449,1.569872,-0.3266431,-0.6312393,-0.5593055,-0.3480252,-0.6403676,-0.1262436,-0.1299666,0.1200777,-0.6977083,-0.3889928,-0.243746,-0.9580377,-0.1667061,-0.2215442,-0.02831493,0.3722264,0.7003409,0.3491623,0.322454,-0.01158307,0.225819,-0.1171105,0.2483436,-0.5731852,0.1310728,0.6215349,0.413817,-0.1113993,-0.2242696,0.4246805,-0.04886597,0.3933898,0.4738474,0.2519465,0.02677096,0.23888,-0.2570097,-0.3752055,-0.3524006,0.1933352,-0.04891176,-0.3953142,-0.09267577,-0.01314153,-0.2215557,-0.278833,0.2623427,0.1807158,-0.3288644,0.09919672,0.01391049,0.617961,-0.01555711,-0.268175,0.004547057,-0.02748972,0.4857769,0.3901512,-0.5882901
0.4219092,0.9222732,0.06409036,1.734835,-0.2225208,-0.5527661,-0.5379398,-0.3982546,-0.7761063,-0.3257677,-0.379861,-0.1750369,-1.042384,-0.733133,-0.5669243,-1.255502,-0.483704,-0.5733503,-0.3474384,0.188691,0.6338384,0.362432,0.4214701,0.1396902,0.4102933,0.05029096,0.412724,-0.4497792,0.1958446,0.6219286,0.4620222,-0.02570693,-0.1365475,0.4891368,-0.006832644,0.4884763,0.5386186,0.2857908,0.1165691,0.3642099,-0.1573123,-0.2813322,-0.292107,0.2621836,-0.04272699,-0.3973214,-0.06574118,0.007133527,-0.1986639,-0.2611002,0.2628991,0.1940576,-0.273536,0.1304652,0.05389431,0.6972208,-0.02189951,-0.2817544,-0.01411351,-0.03665077,0.5561973,0.477678,-0.6530495
0.1211352,0.6806286,-0.1195492,1.560203,-0.3352038,-0.6382851,-0.568009,-0.3518013,-0.6442387,-0.1340425,-0.1391566,0.1125265,-0.7066689,-0.4009464,-0.2617057,-0.974904,-0.1867815,-0.2396238,-0.04327077,0.3650211,0.6990094,0.3525086,0.330248,-0.000966309,0.2377636,-0.1068605,0.2574844,-0.5668512,0.1306718,0.6169768,0.4177216,-0.09963782,-0.2181018,0.4266265,-0.03073184,0.4408216,0.4814792,0.2191162,0.03565575,0.2694426,-0.2435828,-0.3646216,-0.3516615,0.2247408,-0.07477679,-0.4122101,-0.0968398,-0.0275451,-0.2305563,-0.2720472,0.2566489,0.1862815,-0.288895,0.09745362,0.0236944,0.6640916,-0.04262346,-0.3135984,-0.04655543,-0.04603182,0.5444334,0.4191877,-0.5926904
0.1211352,0.6806286,-0.1195492,1.560203,-0.3352038,-0.6382851,-0.568009,-0.3518013,-0.6442387,-0.1340425,-0.1391566,0.1125265,-0.7066689,-0.4009464,-0.2617057,-0.974904,-0.1867815,-0.2396238,-0.04327077,0.3650211,0.6990094,0.3525086,0.330248,-0.000966309,0.2377636,-0.1068605,0.2574844,-0.5668512,0.1306718,0.6169768,0.4177216,-0.09963782,-0.2181018,0.4266265,-0.03073184,0.4408216,0.4814792,0.2191162,0.03565575,0.2694426,-0.2435828,-0.3646216,-0.3516615,0.2247408,-0.07477679,-0.4122101,-0.0968398,-0.0275451,-0.2305563,-0.2720472,0.2566489,0.1862815,-0.288895,0.09745362,0.0236944,0.6640916,-0.04262346,-0.3135984,-0.04655543,-0.04603182,0.5444334,0.4191877,-0.5926904
