0,1,2,3,4,5,6
105541,239277,650293,1164504,1704487,2232723,2737706
105541,239277,650293,1164504,1704487,2232723,2737706
74195,168210,457152,818639,1198243,1569589,1924589
73392,166389,452202,809775,1185269,1552595,1903751
95183,215793,586471,1050214,1537201,2013594,2469015
107039,242672,659519,1181024,1728667,2264396,2776543
88583,200830,545805,977393,1430612,1873971,2297814
101022,229032,622449,1114642,1631504,2137122,2620482
92928,210680,572574,1025329,1500777,1965881,2410511
95483,216473,588318,1053523,1542044,2019937,2476793
70964,160886,437247,782994,1146071,1501248,1840791
81039,183728,499324,894158,1308781,1714383,2102132
87714,198861,540452,967808,1416582,1855594,2275280
87714,198861,540452,967808,1416582,1855594,2275280
80834,183261,498057,891889,1305460,1710033,2096798
91396,207208,563136,1008428,1476039,1933477,2370778
115904,262770,714141,1278838,1871838,2451938,3006502
111182,252066,685050,1226744,1795588,2352056,2884029
72613,164625,447409,801191,1172704,1536136,1883570
97480,221002,600626,1075562,1574303,2062194,2528607
98635,223619,607737,1088297,1592943,2086610,2558546
114586,259784,706025,1264304,1850565,2424072,2972333
81542,184868,502424,899709,1316906,1725027,2115182
81542,184868,502424,899709,1316906,1725027,2115182
83927,190275,517117,926020,1355417,1775473,2177038
71372,161811,439760,787494,1152657,1509876,1851370
86632,196406,533781,955861,1399096,1832689,2247195
88344,200289,544334,974759,1426757,1868922,2291623
89078,201952,548853,982851,1438602,1884437,2310647
85618,194108,527535,944676,1382725,1811243,2220899
115633,262157,712474,1275853,1867469,2446215,2999484
101943,231119,628122,1124800,1646372,2156597,2644363
67626,153317,416677,746159,1092154,1430622,1754191
96347,218432,593642,1063055,1555997,2038214,2499204
107069,242742,659709,1181365,1729166,2265051,2777345
104560,237053,644250,1153682,1688646,2211973,2712263
76140,172620,469136,840098,1229653,1610734,1975040
80117,181637,493642,883982,1293887,1694874,2078210
91824,208178,565774,1013152,1482953,1942534,2381883
105878,240040,652366,1168214,1709918,2239837,2746429
108352,245648,667609,1195511,1749872,2292173,2810602
104585,237110,644403,1153956,1689048,2212500,2712908
95724,217020,589804,1056183,1545937,2025037,2483047
104072,235947,641243,1148296,1680764,2201647,2699602
117993,267507,727014,1301890,1905580,2496136,3060696
95932,217492,591088,1058482,1549303,2029446,2488453
72994,165488,449752,805388,1178848,1544183,1893437
114493,259571,705447,1263269,1849050,2422087,2969899
73841,167408,454973,814736,1192531,1562107,1915415
82393,186797,507666,909095,1330645,1743023,2137249
73688,167061,454029,813046,1190057,1558866,1911440
79445,180114,489502,876569,1283036,1680660,2060781
96623,219057,595340,1066098,1560449,2044047,2506356
93761,212570,577709,1034525,1514236,1983512,2432130
93761,212570,577709,1034525,1514236,1983512,2432130
102217,231740,629810,1127824,1650799,2162396,2651473
102217,231740,629810,1127824,1650799,2162396,2651473
69202,156892,426391,763553,1117614,1463973,1795085
111771,253400,688676,1233237,1805092,2364506,2899295
78084,177027,481114,861547,1261049,1651859,2025466
90637,205487,558460,1000054,1463782,1917421,2351091
100149,227051,617066,1105003,1617396,2118641,2597822
88409,200435,544731,975469,1427796,1870283,2293291
88409,200435,544731,975469,1427796,1870283,2293291
67568,153187,416323,745524,1091226,1429406,1752700
70288,159354,433083,775538,1135156,1486951,1823260
103420,234469,637225,1141103,1670234,2187855,2682690
109247,247677,673123,1205386,1764326,2311106,2833817
65039,147452,400736,717612,1050370,1375889,1687078
69703,158026,429473,769073,1125694,1474557,1808063
69703,158026,429473,769073,1125694,1474557,1808063
101361,229800,624537,1118381,1636978,2144292,2629274
116437,263978,717425,1284719,1880446,2463213,3020326
66487,150734,409657,733588,1073754,1406520,1724638
63888,144843,393644,704913,1031783,1351542,1657225
98491,223292,606850,1086708,1590617,2083563,2554810
89300,202456,550223,985304,1442191,1889139,2316412
67256,152479,414398,742078,1086181,1422798,1744598
115743,262405,713150,1277063,1869241,2448535,3002329
67172,152289,413882,741154,1084828,1421026,1742425
80860,183321,498220,892180,1305886,1710592,2097483
96127,217933,592286,1060627,1552443,2033559,2493496
110539,250607,681086,1219646,1785198,2338447,2867342
97466,220969,600538,1075405,1574072,2061892,2528237
68326,154905,420990,753883,1103459,1445431,1772350
74442,168770,458674,821364,1202233,1574815,1930997
88988,201748,548299,981858,1437148,1882533,2308312
87826,199114,541141,969040,1418386,1857956,2278177
116091,263194,715293,1280901,1874858,2455893,3011351
104275,236406,642491,1150532,1684036,2205934,2704858
76435,173289,470955,843356,1234422,1616981,1982699
76435,173289,470955,843356,1234422,1616981,1982699
110426,250352,680392,1218403,1783379,2336064,2864420
77811,176410,479436,858543,1256651,1646099,2018403
66588,150963,410279,734702,1075385,1408656,1727257
78729,178490,485089,868666,1271468,1665507,2042201
78729,178490,485089,868666,1271468,1665507,2042201
101520,230160,625514,1120130,1639537,2147644,2633384
98625,223597,607678,1088192,1592788,2086408,2558298
98625,223597,607678,1088192,1592788,2086408,2558298
106553,241571,656526,1175666,1720824,2254123,2763946
80464,182424,495783,887816,1299498,1702224,2087222
68880,156162,424407,760001,1112415,1457162,1786734
113929,258293,701973,1257049,1839945,2410161,2955275
77772,176319,479190,858103,1256007,1645255,2017368
102870,233222,633836,1135033,1661350,2176217,2668420
75977,172252,468136,838307,1227032,1607300,1970829
110030,249454,677951,1214032,1776981,2327683,2854144
110030,249454,677951,1214032,1776981,2327683,2854144
116289,263645,716518,1283095,1878069,2460100,3016510
89589,203111,552002,988489,1446854,1895248,2323902
97647,221380,601654,1077404,1576998,2065724,2532936
110962,251566,683690,1224309,1792024,2347388,2878305
88261,200099,543818,973834,1425404,1867149,2289449
88760,201232,546897,979348,1433473,1877720,2302410
99581,225765,613570,1098741,1608230,2106635,2583100
101197,229429,623529,1116575,1634333,2140828,2625027
99310,225149,611897,1095746,1603845,2100892,2576058
97351,220709,599830,1074138,1572218,2059462,2525258
88225,200018,543597,973439,1424824,1866390,2288518
116450,264009,717508,1284868,1880664,2463498,3020677
107065,242732,659684,1181319,1729099,2264963,2777238
94932,215224,584924,1047443,1533145,2008281,2462501
99334,225204,612045,1096011,1604233,2101400,2576681
107929,244690,665004,1190847,1743045,2283231,2799637
81775,185396,503860,902279,1320668,1729955,2121225
97924,222008,603361,1080461,1581472,2071585,2540123
89672,203299,552515,989409,1448199,1897010,2326063
87175,197638,537128,961855,1407869,1844181,2261286
100911,228780,621765,1113418,1629712,2134774,2617603
104517,236954,643980,1153198,1687938,2211045,2711125
98308,222878,605725,1084693,1587667,2079700,2550073
98308,222878,605725,1084693,1587667,2079700,2550073
83853,190108,516663,925208,1354229,1773916,2175129
86400,195881,532355,953307,1395358,1827792,2241190
117534,266466,724185,1296824,1898165,2486423,3048786
107079,242764,659770,1181473,1729325,2265258,2777600
79058,179236,487116,872296,1276781,1672467,2050735
79329,179850,488785,875285,1281157,1678199,2057764
65426,148331,403125,721889,1056631,1384091,1697135
88429,200481,544854,975690,1428119,1870706,2293811
87620,198648,539873,966770,1415063,1853604,2272840
90255,204620,556105,995838,1457610,1909337,2341178
88752,201214,546848,979260,1433345,1877551,2302204
67559,153166,416264,745420,1091072,1429205,1752454
57757,130942,355867,637264,932765,1221837,1498184
57757,130942,355867,637264,932765,1221837,1498184
107580,243898,662852,1186993,1737404,2275841,2790576
89922,203865,554053,992162,1452230,1902289,2332537
78839,178739,485765,869877,1273241,1667830,2045049
90995,206298,560663,1004000,1469556,1924985,2360366
108984,247082,671505,1202488,1760084,2305550,2827004
67283,152541,414568,742382,1086625,1423381,1745312
108024,244905,665588,1191892,1744575,2285234,2802094
73372,166344,452080,809555,1184947,1552173,1903234
95636,216821,589262,1055213,1544518,2023178,2480768
71716,162591,441880,791289,1158212,1517153,1860292
102187,231673,629626,1127494,1650315,2161763,2650696
72756,164949,448290,802769,1175014,1539162,1887280
113251,256755,697794,1249564,1828990,2395810,2937679
81167,184017,500111,895566,1310842,1717084,2105443
107684,244135,663497,1188148,1739094,2278055,2793291
93224,211352,574400,1028599,1505562,1972149,2418197
115887,262732,714038,1278653,1871567,2451582,3006065
71250,161535,439010,786151,1150690,1507300,1848211
84037,190523,517792,927229,1357187,1777792,2179882
86786,196755,534730,957560,1401583,1835947,2251189
80673,182897,497066,890113,1302861,1706630,2092624
116811,264828,719733,1288852,1886496,2471138,3030044
117159,265616,721876,1292689,1892112,2478495,3039065
104294,236450,642610,1150745,1684347,2206342,2705358
64193,145535,395525,708282,1036713,1358000,1665144
106675,241847,657277,1177009,1722791,2256699,2767104
109414,248057,674154,1207231,1767027,2314644,2838155
109017,247158,671710,1202855,1760622,2306255,2827869
71757,162683,442131,791741,1158873,1518018,1861353
82198,186354,506463,906941,1327491,1738892,2132184
77354,175372,476615,853491,1249257,1636413,2006526
87125,197525,536823,961308,1407069,1843132,2260000
94854,215048,584446,1046588,1531893,2006641,2460490
84445,191448,520307,931732,1363778,1786425,2190468
87895,199272,541569,969806,1419508,1859426,2279979
87895,199272,541569,969806,1419508,1859426,2279979
80251,181941,494469,885463,1296054,1697712,2081690
90759,205763,559212,1001400,1465752,1920002,2354255
86695,196549,534169,956556,1400113,1834021,2248828
82528,187103,508498,910585,1332826,1745880,2140752
80608,182749,496665,889396,1301811,1705254,2090938
92875,210560,572248,1024744,1499921,1964760,2409136
69081,156616,425640,762210,1115648,1461397,1791927
102454,232278,631273,1130443,1654631,2167416,2657629
95010,215401,585405,1048305,1534407,2009934,2464528
73653,166983,453815,812664,1189497,1558133,1910542
106853,242251,658377,1178979,1725674,2260475,2771735
69687,157990,429375,768897,1125436,1474219,1807648
86206,195441,531158,951163,1392219,1823681,2236149
77922,176661,480118,859764,1258439,1648440,2021274
77922,176661,480118,859764,1258439,1648440,2021274
91544,207543,564048,1010062,1478430,1936608,2374618
91256,206891,562277,1006889,1473786,1930525,2367159
104199,236235,642024,1149696,1682813,2204332,2702894
104199,236235,642024,1149696,1682813,2204332,2702894
61099,138520,376460,674141,986742,1292542,1584881
77740,176248,478995,857754,1255497,1644586,2016548
97207,220382,598940,1072544,1569885,2056407,2521511
97207,220382,598940,1072544,1569885,2056407,2521511
77672,176093,478575,857002,1254395,1643143,2014779
97686,221469,601896,1077837,1577632,2066555,2533955
86060,195111,530262,949559,1389872,1820606,2232379
78889,178852,486073,870429,1274049,1668888,2046347
94129,213405,579979,1038588,1520184,1991303,2441683
109528,248316,674858,1208493,1768874,2317064,2841123
98526,223371,607066,1087094,1591182,2084304,2555718
115353,261522,710749,1272764,1862948,2440292,2992222
65218,147859,401841,719591,1053267,1379684,1691733
107592,243926,662928,1187129,1737603,2276102,2790896
96927,219748,597217,1069458,1565369,2050491,2514258
73141,165822,450660,807014,1181228,1547301,1897259
73141,165822,450660,807014,1181228,1547301,1897259
99851,226377,615233,1101720,1612590,2112346,2590103
100754,228425,620799,1111686,1627178,2131455,2613534
100754,228425,620799,1111686,1627178,2131455,2613534
100754,228425,620799,1111686,1627178,2131455,2613534
107586,243914,662895,1187069,1737516,2275987,2790755
94547,214352,582552,1043197,1526930,2000139,2452518
70765,160435,436020,780797,1142854,1497035,1835624
60518,137204,372885,667738,977370,1280265,1569828
66241,150179,408148,730885,1069798,1401338,1718283
66241,150179,408148,730885,1069798,1401338,1718283
85444,193714,526466,942761,1379922,1807572,2216397
71538,162187,440783,789326,1155338,1513387,1855676
90550,205290,557924,999095,1462377,1915581,2348835
107944,244725,665100,1191019,1743297,2283560,2800041
103829,235395,639744,1145612,1676835,2196501,2693292
109845,249034,676810,1211988,1773989,2323765,2849339
94460,214155,582017,1042238,1525526,1998301,2450263
117645,266719,724873,1298055,1899967,2488783,3051681
101869,230951,627666,1123985,1645179,2155034,2642446
85845,194623,528935,947183,1386394,1816050,2226792
101270,229594,623978,1117380,1635512,2142371,2626919
106729,241971,657614,1177613,1723675,2257858,2768526
111813,253495,688935,1233700,1805770,2365394,2900383
111813,253495,688935,1233700,1805770,2365394,2900383
101983,231209,628367,1125239,1647014,2157439,2645395
85402,193619,526207,942297,1379242,1806682,2215306
64462,146144,397182,711249,1041056,1363689,1672120
108567,246137,668936,1197888,1753351,2296730,2816190
108567,246137,668936,1197888,1753351,2296730,2816190
70891,160719,436792,782179,1144878,1499686,1838875
65245,147920,402007,719889,1053703,1380254,1692431
87638,198688,539983,966967,1415351,1853981,2273303
93744,212532,577607,1034341,1513967,1983159,2431697
115321,261449,710549,1272406,1862424,2439606,2991380
104751,237485,645423,1155783,1691722,2216002,2717203
107247,243144,660803,1183324,1732034,2268806,2781950
93192,211280,574204,1028248,1505049,1971478,2417374
80065,181519,493321,883408,1293046,1693773,2076859
80065,181519,493321,883408,1293046,1693773,2076859
93103,211079,573658,1027269,1503616,1969601,2415072
83948,190323,517249,926256,1355763,1775927,2177594
83948,190323,517249,926256,1355763,1775927,2177594
104268,236391,642449,1150457,1683926,2205790,2704681
95859,217325,590633,1057668,1548111,2027885,2486539
105146,238382,647861,1160148,1698111,2224370,2727464
66724,151273,411122,736210,1077593,1411548,1730803
118810,269360,732050,1310909,1918780,2513427,3081898
71371,161807,439751,787477,1152632,1509843,1851330
84552,191691,520968,932915,1365510,1788694,2193249
89728,203426,552858,990023,1449098,1898187,2327506
89728,203426,552858,990023,1449098,1898187,2327506
75424,170996,464724,832197,1218089,1595586,1956465
63206,143297,389444,697392,1020774,1337122,1639543
73379,166361,452127,809640,1185072,1552336,1903434
65088,147564,401041,718158,1051169,1376936,1688363
107016,242620,659379,1180774,1728301,2263917,2775955
106421,241272,655714,1174210,1718694,2251333,2760525
72274,163856,445319,797449,1167228,1528963,1874774
106279,240950,654839,1172644,1716402,2248331,2756843
95561,216651,588802,1054390,1543312,2021599,2478831
95561,216651,588802,1054390,1543312,2021599,2478831
75405,170954,464608,831991,1217786,1595189,1955979
69747,158127,429747,769563,1126412,1475497,1809215
117567,266542,724393,1297196,1898709,2487136,3049661
91413,207247,563243,1008619,1476318,1933843,2371227
81429,184612,501728,898462,1315081,1722636,2112251
86783,196749,534713,957530,1401538,1835887,2251117
91446,207322,563448,1008986,1476855,1934546,2372089
61920,140381,381520,683201,1000003,1309913,1606180
61920,140381,381520,683201,1000003,1309913,1606180
75650,171509,466116,834691,1221740,1600368,1962329
81609,185018,502832,900440,1317975,1726428,2116900
103275,234140,636332,1139503,1667893,2184788,2678929
91456,207345,563509,1009095,1477015,1934755,2372346
90515,205210,557707,998706,1461808,1914835,2347920
96713,219262,595896,1067093,1561907,2045956,2508697
103669,235032,638756,1143844,1674247,2193111,2689135
110524,250573,680992,1219476,1784950,2338122,2866944
110524,250573,680992,1219476,1784950,2338122,2866944
79405,180022,489254,876125,1282387,1679810,2059738
65493,148481,403534,722623,1057705,1385497,1698860
92571,209873,570380,1021399,1495024,1958346,2401272
