"","x"
"147",0.0164910846109098
"148",0.0164910846109098
"149",0.0164910846109098
"150",0.0164910846109098
"151",0.0164910846109098
"152",0.0164910846109098
"153",0.0164910846109098
"154",0.0164910846109098
"155",0.0164910846109098
"156",0.0164910846109098
"157",0.0160912322571696
"158",0.0160912322571696
"159",0.0160912322571696
"160",0.0160912322571696
"161",0.0160912322571696
"162",0.0160912322571696
"163",0.0160912322571696
"164",0.0160912322571696
"165",0.0160912322571696
"166",0.0160912322571696
"167",0.0160912322571696
"168",0.0160912322571696
"169",0.0263370275013141
"170",0.0263370275013141
"171",0.0263370275013141
"172",0.0263370275013141
"173",0.0263370275013141
"174",0.0263370275013141
"175",0.0263370275013141
"176",0.0263370275013141
"177",0.0263370275013141
"178",0.0263370275013141
"179",0.0263370275013141
"180",0.0263370275013141
"181",0.129014291071814
"182",0.129014291071814
"183",0.129014291071814
"184",0.129014291071814
"185",0.129014291071814
"186",0.129014291071814
"187",0.129014291071814
"188",0.129014291071814
"189",0.129014291071814
"190",0.129014291071814
"191",0.129014291071814
"192",0.129014291071814
"193",0.260839184971008
"194",0.260839184971008
"195",0.260839184971008
"196",0.260839184971008
"197",0.260839184971008
"198",0.260839184971008
"199",0.260839184971008
"200",0.260839184971008
"201",0.260839184971008
"202",0.260839184971008
"203",0.260839184971008
"204",0.260839184971008
"205",0.731318691449186
"206",0.731318691449186
"207",0.731318691449186
"208",0.731318691449186
"209",0.731318691449186
"210",0.731318691449186
"211",0.731318691449186
"212",0.731318691449186
"213",0.731318691449186
"214",0.731318691449186
"215",0.731318691449186
"216",0.731318691449186
"217",0.495887575269893
"218",0.495887575269893
"219",0.495887575269893
"220",0.495887575269893
"221",0.495887575269893
"222",0.495887575269893
"223",0.495887575269893
"224",0.495887575269893
"225",0.495887575269893
"226",0.495887575269893
"227",0.495887575269893
"228",0.495887575269893
"229",1
"230",1
"231",1
"232",1
"233",1
"234",1
"235",1
"236",1
"237",1
"238",1
"239",1
"240",1
"241",0.748577941512191
"242",0.748577941512191
"243",0.748577941512191
"244",0.748577941512191
"245",0.748577941512191
"246",0.748577941512191
"247",0.748577941512191
"248",0.748577941512191
"249",0.748577941512191
"250",0.748577941512191
"251",0.748577941512191
"252",0.748577941512191
"253",0.768362318267704
"254",0.768362318267704
"255",0.768362318267704
"256",0.768362318267704
"257",0.768362318267704
"258",0.768362318267704
"259",0.768362318267704
"260",0.768362318267704
"261",0.768362318267704
"262",0.768362318267704
"263",0.768362318267704
"264",0.768362318267704
"265",0.59147610175122
"266",0.59147610175122
"267",0.59147610175122
"268",0.59147610175122
"269",0.59147610175122
"270",0.59147610175122
"271",0.59147610175122
"272",0.59147610175122
"273",0.59147610175122
"274",0.59147610175122
"275",0.59147610175122
"276",0.59147610175122
"277",0.505528133567437
"278",0.505528133567437
"279",0.505528133567437
"280",0.505528133567437
"281",0.505528133567437
"282",0.505528133567437
"283",0.505528133567437
"284",0.505528133567437
"285",0.505528133567437
"286",0.505528133567437
"287",0.505528133567437
"288",0.505528133567437
"289",0.468704311420838
"290",0.468704311420838
"291",0.468704311420838
"292",0.468704311420838
"293",0.468704311420838
"294",0.468704311420838
"295",0.468704311420838
"296",0.468704311420838
"297",0.468704311420838
"298",0.468704311420838
"299",0.468704311420838
"300",0.468704311420838
"301",0.372799781427083
"302",0.372799781427083
"303",0.372799781427083
"304",0.372799781427083
"305",0.372799781427083
"306",0.372799781427083
"307",0.372799781427083
"308",0.372799781427083
"309",0.372799781427083
"310",0.372799781427083
"311",0.372799781427083
"312",0.372799781427083
"313",0.246651177454927
"314",0.246651177454927
"315",0.246651177454927
"316",0.246651177454927
"317",0.246651177454927
"318",0.246651177454927
"319",0.246651177454927
"320",0.246651177454927
"321",0.246651177454927
"322",0.246651177454927
"323",0.246651177454927
"324",0.246651177454927
"325",0.445627826458217
"326",0.445627826458217
"327",0.445627826458217
"328",0.445627826458217
"329",0.445627826458217
"330",0.445627826458217
"331",0.445627826458217
"332",0.445627826458217
"333",0.445627826458217
"334",0.445627826458217
"335",0.445627826458217
"336",0.445627826458217
"337",0.26152991558963
"338",0.26152991558963
"339",0.26152991558963
"340",0.26152991558963
"341",0.26152991558963
"342",0.26152991558963
"343",0.26152991558963
"344",0.26152991558963
"345",0.26152991558963
"346",0.26152991558963
"347",0.26152991558963
"348",0.26152991558963
"349",0.247406764274572
"350",0.247406764274572
"351",0.247406764274572
"352",0.247406764274572
"353",0.247406764274572
"354",0.247406764274572
"355",0.247406764274572
"356",0.247406764274572
"357",0.247406764274572
"358",0.247406764274572
"359",0.247406764274572
"360",0.247406764274572
"361",0.140912376557598
"362",0.140912376557598
"363",0.140912376557598
"364",0.140912376557598
"365",0.140912376557598
"366",0.140912376557598
"367",0.140912376557598
"368",0.140912376557598
"369",0.140912376557598
"370",0.140912376557598
"371",0.140912376557598
"372",0.140912376557598
"373",0.0412813041867421
"374",0.0412813041867421
"375",0.0412813041867421
"376",0.0412813041867421
"377",0.0412813041867421
"378",0.0412813041867421
"379",0.0412813041867421
"380",0.0412813041867421
"381",0.0412813041867421
"382",0.0412813041867421
"383",0.0412813041867421
"384",0.0412813041867421
"385",0.0698307317099193
"386",0.0698307317099193
"387",0.0698307317099193
"388",0.0698307317099193
"389",0.0698307317099193
"390",0.0698307317099193
"391",0.0698307317099193
"392",0.0698307317099193
"393",0.0698307317099193
"394",0.0698307317099193
"395",0.0698307317099193
"396",0.0698307317099193
