"","projection_year_id","variable","fmort","fmsy_0","fmsy_1","fmsy_2","fmsy_3","fmsy_4","fmsy_5","fmsy_6"
"23","2015","menhadenC",0.373518854494648,0.0291344706505825,0.0634982052640901,0.343637346135076,0.20170018142711,0.373518854494648,0.19049461579227,0.291344706505825
"24","2016","menhadenC",0.414258343441229,0.0323121507884159,0.070423918385009,0.381117675965931,0.223699505458264,0.414258343441229,0.211271755155027,0.323121507884159
"25","2017","menhadenC",0.394243740644236,0.0307510117702504,0.0670214359095202,0.362704241392697,0.212891619947888,0.394243740644236,0.20106430772856,0.307510117702504
"26","2013","menhadenE",0.114729476056306,0.0089488991323919,0.0195040109295721,0.105551117971802,0.0619539170704055,0.114729476056306,0.0585120327887163,0.089488991323919
"27","2014","menhadenE",0.384495214733543,0.0299906267492164,0.0653641865047024,0.35373559755486,0.207627415956113,0.384495214733543,0.196092559514107,0.299906267492164
"28","2015","menhadenE",0.331449933109196,0.0258530947825173,0.0563464886285633,0.30493393846046,0.178982963878966,0.331449933109196,0.16903946588569,0.258530947825173
"29","2016","menhadenE",0.406423948683587,0.0317010679973198,0.0690920712762098,0.3739100327889,0.219468932289137,0.406423948683587,0.207276213828629,0.317010679973198
"30","2017","menhadenE",0.383595564421077,0.029920454024844,0.0652112459515831,0.352907919267391,0.207141604787382,0.383595564421077,0.195633737854749,0.29920454024844
"31","2013","menhadenCPUE",0.177394019458523,0.0138367335177648,0.0301569833079488,0.163202497901841,0.0957927705076022,0.177394019458523,0.0904709499238465,0.138367335177648
"32","2014","menhadenCPUE",0.36214026407902,0.0282469405981635,0.0615638448934333,0.333169042952698,0.195555742602671,0.36214026407902,0.1846915346803,0.282469405981635
"33","2015","menhadenCPUE",0.306451510723735,0.0239032178364514,0.052096756823035,0.281935389865836,0.165483815790817,0.306451510723735,0.156290270469105,0.239032178364514
"34","2016","menhadenCPUE",0.0442620894083017,0.00345244297384754,0.0075245551994113,0.0407211222556376,0.0239015282804829,0.0442620894083017,0.0225736655982339,0.0345244297384754
"35","2017","menhadenCPUE",0.0680497953278938,0.00530788403557571,0.0115684652057419,0.0626058117016623,0.0367468894770626,0.0680497953278938,0.0347053956172258,0.0530788403557571
"36","2013","bassCPUE",0.179179535908722,0.0139760038008803,0.0304605211044828,0.164845173036025,0.0967569493907101,0.179179535908722,0.0913815633134484,0.139760038008803
"37","2014","bassCPUE",0.27889104861829,0.0217535017922266,0.0474114782651092,0.256579764728826,0.150601166253876,0.27889104861829,0.142234434795328,0.217535017922266
"38","2015","bassCPUE",0.267886055769094,0.0208951123499893,0.0455406294807459,0.246455171307566,0.144658470115311,0.267886055769094,0.136621888442238,0.208951123499893
"39","2016","bassCPUE",0.279776701351947,0.0218225827054519,0.047562039229831,0.257394565243791,0.151079418730051,0.279776701351947,0.142686117689493,0.218225827054519
"40","2017","bassCPUE",0.309827206094082,0.0241665220753384,0.052670625035994,0.285041029606556,0.167306691290805,0.309827206094082,0.158011875107982,0.241665220753384
"41","2013","herringCPUE",0.140881416677523,0.0109887505008468,0.0239498408351789,0.129610903343321,0.0760759650058625,0.140881416677523,0.0718495225055368,0.109887505008468
"42","2014","herringCPUE",0.317321914732256,0.024751109349116,0.0539447255044836,0.291936161553676,0.171353833955419,0.317321914732256,0.161834176513451,0.24751109349116
"43","2015","herringCPUE",0.235036966926352,0.0183328834202555,0.0399562843774799,0.216234009572244,0.12691996214023,0.235036966926352,0.11986885313244,0.183328834202555
"44","2016","herringCPUE",0.278644529395741,0.0217342732928678,0.0473695699972759,0.256352967044081,0.1504680458737,0.278644529395741,0.142108709991828,0.217342732928678
"45","2017","herringCPUE",0.294646342407298,0.0229824147077693,0.0500898782092407,0.271074635014715,0.159109024899941,0.294646342407298,0.150269634627722,0.229824147077693
"46","2013","menhadenV",0.205545064539231,0.01603251503406,0.0349426609716692,0.189101459376092,0.110994334851185,0.205545064539231,0.104827982915008,0.1603251503406
"47","2014","menhadenV",0.409796125457387,0.0319640977856762,0.0696653413277558,0.377012435420796,0.221289907746989,0.409796125457387,0.208996023983267,0.319640977856762
"48","2015","menhadenV",0.372186304699583,0.0290305317665675,0.0632716717989291,0.342411400323616,0.200980604537775,0.372186304699583,0.189815015396787,0.290305317665675
"49","2016","menhadenV",0.41997353619258,0.0327579358230213,0.0713955011527386,0.386375653297174,0.226785709543993,0.41997353619258,0.214186503458216,0.327579358230213
"50","2017","menhadenV",0.404351305119116,0.031539401799291,0.0687397218702497,0.372003200709587,0.218349704764323,0.404351305119116,0.206219165610749,0.31539401799291
"51","2013","om",2.939998,0.229319844,0.49979966,2.70479816,1.58759892,2.939998,1.49939898,2.29319844
"52","2014","om",2.939998,0.229319844,0.49979966,2.70479816,1.58759892,2.939998,1.49939898,2.29319844
"53","2015","om",2.939998,0.229319844,0.49979966,2.70479816,1.58759892,2.939998,1.49939898,2.29319844
"54","2016","om",2.939998,0.229319844,0.49979966,2.70479816,1.58759892,2.939998,1.49939898,2.29319844
"55","2017","om",2.939998,0.229319844,0.49979966,2.70479816,1.58759892,2.939998,1.49939898,2.29319844
