"","V1","V2","V3","V4","V5"
"25",1.1092432182562,0.704810224475888,0.64740932696934,0.665418041548683,0.992836923499039
"26",0.798043203861191,0.704073969697478,1.02721169775744,0.791033444638287,1.11265648492505
"27",0.741783272251481,0.978564321497199,0.678722853195782,1.0137113654097,0.977077664675496
"28",0.693291414487689,0.742648125940012,0.901316404083538,1.02338289740579,0.866625813189357
"29",0.695539227435456,0.442840884174954,0.761554083387153,0.943826112705047,1.05974025530825
"30",0.690293176655968,0.943701078568557,0.719825577623383,0.917175737413447,1.13743198752539
"31",0.763500687805211,1.20609794116107,0.940807953257361,0.732387681321625,0.765703941495954
"32",0.718740016635723,0.896384107768374,0.585840202262997,0.70117465363007,0.945727131084825
"33",0.883797119629999,1.20382170871564,0.735092009241931,1.02494277385825,0.84272718130009
"34",1.18390990519655,0.866382215022753,0.956057341172407,0.906330323852013,0.812166895623757
"35",0.533351766672369,0.934648575650341,0.734313028932703,0.928147342985992,0.891282074443438
"36",0.754763526591249,0.652843701486811,0.669835070686278,0.759463183417765,0.751323786210477
"37",0.594733080060713,0.959339551807453,0.918264856782683,1.00622962479627,0.820042735382103
"38",0.629598118459396,0.794583671385727,0.814599522045087,0.608058876206964,1.09093574349148
"39",0.962556957881631,0.800421680893638,0.608295717140795,0.810718134565044,0.952241503271349
"40",0.977147364288529,1.01011972372889,1.02324995461257,1.01937693193917,0.773624366437492
"41",0.725316740039008,0.927349413785732,0.888680783855828,0.815440496405313,0.783904529280232
"42",0.830306092326457,0.910951933453886,0.924344129085325,0.86246429191443,1.16255691433974
"43",0.805483827825441,0.807202263862886,0.942904171633617,0.946031500638995,0.866683945743265
"44",0.894998475234409,0.845573568773424,0.522604038622586,0.984928120547761,0.8294776664931
"45",0.763884260604529,1.06200156407236,0.758689268306549,0.842295906959201,0.947128498623126
"46",0.708820437846616,0.864292730634135,0.825084933215371,0.814980405850419,0.921596851940578
"47",0.881477490069043,0.867711648407379,0.835574175940591,0.875162506215079,0.871352399330169
"48",0.686085683114387,1.13283226874389,0.852362206562784,0.844271325719359,0.864265903962811
"49",0.625595606999703,0.686362365976387,0.738571007103464,0.792817295301409,0.672613789241016
"50",0.86217179778769,0.890539005288625,1.07628622247681,0.863384531385229,0.938495442449473
"51",0.969927240274782,0.663176377388364,0.787772230375676,0.818380178111146,1.03125197517739
"52",0.948281826773395,0.829176877756128,0.938849412486389,0.85801914457289,0.909571214788421
"53",0.955519364127215,0.81329928505079,0.959624797547122,0.780325238205448,0.946274399199828
"54",0.978713340599381,0.780813871528087,0.967469607369133,0.961753719734765,0.679243066650828
"55",1.13215767511213,0.705751196930223,1.0721740111738,0.758352566439699,0.973313692376687
"56",0.889803947401528,0.823636266415952,0.93044988540443,0.92905869953705,0.993341848451963
"57",0.775579610098848,0.887136423928863,1.04258971247858,0.939488075298134,1.10570362405166
"58",1.10068705487714,1.07275121745655,0.846152656049158,0.707058450032689,0.920373963976626
"59",0.528087839916625,1.10326239197976,0.494948843451611,0.598097967163371,0.738400635561494
"60",0.938128857699415,0.833695029208693,0.966697118588843,0.816253784642443,0.812627739773467
"61",0.918357729796113,0.865240260131766,0.681982873555965,0.914184601042573,1.04734086741029
"62",0.646191447415577,0.863982945415264,1.11130846797629,0.793291033189648,0.836996427321832
"63",0.713415939329805,0.99505453583936,0.780249155047858,0.910524536541903,0.663332781986179
"64",0.630241254150367,0.994945818721703,0.918508398394397,1.05910479939801,0.86764692528801
"65",0.936829874619833,0.73490207611866,0.916149869529943,0.96129064854127,0.779479905116265
"66",0.675834310386529,0.796751404400527,0.725845120766108,0.642526274707446,0.735458725219614
"67",0.948272424559199,1.12936342559678,0.704743748986664,1.03804050188413,0.793043604310841
"68",0.847710533384112,0.579326643140757,0.687163687655048,0.807154105075525,1.00023341436235
"69",1.1369153138389,0.694902568140323,0.942490950192882,0.932947732092986,0.781218276557612
"70",0.813388696163994,0.909764599586386,0.755701252489196,0.941769058224204,0.775946460827879
"71",0.895976992894194,0.964512257712855,0.981891862629366,0.874979361090166,0.854258162228772
"72",0.755751683919517,0.755623856648818,0.781471078135264,0.974659924270305,0.862034437255813
"73",1.1872353260739,0.81948939983875,1.14034711055589,0.755232538860418,0.929996390391688
"74",1.04862162626459,0.90394359573526,0.848552210522852,0.843176054000569,0.833351438401391
"75",0.760294661960537,0.718181437977135,1.18360026061658,1.03053726831533,0.917876607018142
"76",0.766953627894086,0.647265808496362,0.819199790857209,0.797234345079273,0.844391060640503
"77",0.938204928053069,0.744985864172022,0.743806821796489,0.86591185015516,0.750957826367669
"78",0.879390255015578,0.918048271660367,0.792438914534658,0.824314607310928,0.742169245012153
"79",0.890312977113278,0.919118682230857,1.0502497549649,1.05360900474459,0.831718886738739
"80",1.08249462652391,0.934990303446431,1.02533985640061,0.926339325198059,0.99634504042115
"81",0.827203181631713,0.908545497905523,0.540949831326145,0.869172593192482,0.928411146220725
"82",0.858225846933391,0.913809281688754,0.827636567391354,1.03047641877949,0.750322708435695
"83",0.552790604115033,0.931071572821604,0.747948733731778,1.04300416320297,0.745894775633939
"84",0.729462770881947,0.837864337055474,0.795451941553025,0.946190452589995,0.789477508068501
"85",0.593251190930148,1.13772208867467,0.860261812702429,1.08030855248063,0.755875411363998
"86",0.898917542287444,0.983797323703071,0.793345286409647,0.652295765104909,1.025108796771
"87",0.85167122175527,0.888519369623459,0.58683127209756,0.650406499870968,0.439194869439122
"88",0.765191841416833,0.913605924512654,1.02030542841206,0.659890055636616,1.16599372047567
"89",0.774212293485109,0.740147046646619,0.836436719162582,0.947928811876063,0.997644046093374
"90",0.888354996421868,0.906057848089908,0.945136922320761,0.860083347023238,0.618431994297163
"91",0.8420381910512,0.838452892207048,0.665819219367665,0.850714882629292,0.699630507451195
"92",0.575904095086225,1.03516631266485,0.791148034416808,1.10367094664124,0.963928729722185
"93",1.05675962400418,0.602175824520376,1.00680720139126,0.817159403034525,0.851347808353949
"94",0.684400425555472,0.804684300579544,0.81360839202858,0.938283878420718,0.705182248269852
"95",0.746551257502249,0.949179389075862,0.710648866187109,0.854057924307308,0.984515103740153
"96",0.947109312715208,0.910875618386678,0.84450968679255,0.610040846639509,0.89118194145581
"97",0.551026397147273,1.20609146314377,0.533214189188658,0.923655260022345,0.680224138925646
"98",1.15030159941953,0.907946708918808,0.873377375917495,1.07641025111582,0.938064042963489
"99",0.831563425519096,0.848853912961687,0.882283326131469,0.901665523127247,0.720840742177582
"100",0.9817846751115,0.589033470267883,0.773337777992847,0.461387425578411,1.00152335713497
